	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_10_0.txt	10	0	2.37095059445	0.468995593589	1.96096404744	1.96096404744	0.468995593589	0.468995593589
alpha_rarefaction_10_1.txt	10	1	1.57095059445	0.468995593589	2.44643934467	2.12192809489	0.468995593589	-0.0
alpha_rarefaction_10_2.txt	10	2	2.04643934467	1.35677964945	1.35677964945	1.52192809489	-0.0	-0.0
alpha_rarefaction_10_3.txt	10	3	1.36096404744	0.921928094887	1.36096404744	1.96096404744	0.468995593589	0.921928094887
alpha_rarefaction_10_4.txt	10	4	2.32192809489	0.921928094887	1.96096404744	1.48547529723	0.921928094887	-0.0
alpha_rarefaction_10_5.txt	10	5	1.57095059445	0.921928094887	1.96096404744	2.16096404744	-0.0	-0.0
alpha_rarefaction_10_6.txt	10	6	1.68547529723	0.468995593589	2.84643934467	1.48547529723	0.468995593589	-0.0
alpha_rarefaction_10_7.txt	10	7	2.04643934467	0.921928094887	1.77095059445	1.89546184424	0.468995593589	-0.0
alpha_rarefaction_10_8.txt	10	8	1.84643934467	0.921928094887	2.16096404744	1.76096404744	0.468995593589	0.468995593589
alpha_rarefaction_10_9.txt	10	9	1.77095059445	2.16096404744	2.44643934467	2.44643934467	0.921928094887	0.468995593589
alpha_rarefaction_356_0.txt	356	0	3.48659995675	1.99444816145	3.20176821311	2.48584574817	0.46913798415	0.660318691514
alpha_rarefaction_356_1.txt	356	1	3.4786057032	1.81341479704	3.01786015509	2.45169572753	0.376876918925	0.743836704132
alpha_rarefaction_356_2.txt	356	2	3.43121648891	1.63824582786	3.29666740524	2.43829541512	0.389899445569	0.651994032186
alpha_rarefaction_356_3.txt	356	3	3.28965621535	1.67997266205	3.24310852345	2.58531462465	0.474755961678	0.647837402839
alpha_rarefaction_356_4.txt	356	4	3.13111397736	1.71971146959	3.1986785126	2.50290986068	0.515568672389	0.779201839544
alpha_rarefaction_356_5.txt	356	5	2.84752596788	1.63523695622	3.42636430966	2.33178279155	0.413861030752	0.763513303115
alpha_rarefaction_356_6.txt	356	6	3.23357049656	1.86631430003	3.08225859679	2.31163055887	0.400504605184	0.433583597822
alpha_rarefaction_356_7.txt	356	7	3.18101782614	1.93987420717	3.31867403162	2.54475978307	0.46644327447	0.71362634598
alpha_rarefaction_356_8.txt	356	8	3.183551173	1.98195052747	3.05177215818	2.43129357891	0.463520006622	0.588144261954
alpha_rarefaction_356_9.txt	356	9	3.34875434051	1.96084136478	3.32663309652	2.68366168579	0.516078163986	0.787293656343
alpha_rarefaction_702_0.txt	702	0	3.31190323056	1.85194526498	3.39615214318	2.6956119128	0.503546663597	0.6425377322
alpha_rarefaction_702_1.txt	702	1	3.47195556284	2.01306969211	3.36620832929	2.56490386501	0.42320784927	0.609212149499
alpha_rarefaction_702_2.txt	702	2	3.45612965695	1.9447838472	3.26951083116	2.48405160106	0.446653566624	0.707984677006
alpha_rarefaction_702_3.txt	702	3	3.26099069226	1.94200767058	3.24714190517	2.53339529112	0.43770282745	0.593986388353
alpha_rarefaction_702_4.txt	702	4	3.20868922393	2.10184959175	3.28372838655	2.55348207637	0.434701109197	0.611721112154
alpha_rarefaction_702_5.txt	702	5	3.32182911598	1.92284813397	3.33011598692	2.62149813279	0.482647110711	0.608713517387
alpha_rarefaction_702_6.txt	702	6	3.35280483838	2.02046609502	3.39714205517	2.52971500306	0.385724334234	0.752148370538
alpha_rarefaction_702_7.txt	702	7	3.23208298831	2.04736473503	3.22036577299	2.59031124354	0.390237940502	0.76753406757
alpha_rarefaction_702_8.txt	702	8	3.41198360082	1.8877833964	3.19400080352	2.5608585394	0.635280125498	0.631632960162
alpha_rarefaction_702_9.txt	702	9	3.2844478367	1.82268354172	3.21065131254	2.49537947769	0.410295874268	0.632477296518
alpha_rarefaction_1048_0.txt	1048	0	3.38391592962	1.97969887229	3.21666659713	2.52061001365	0.477466447967	0.591779825773
alpha_rarefaction_1048_1.txt	1048	1	3.30763648817	1.93160379321	3.28306410443	2.51614751664	0.482937583715	0.59169180442
alpha_rarefaction_1048_2.txt	1048	2	3.33164394237	1.94415023694	3.36337559926	2.57824632764	0.459314206873	0.771116690056
alpha_rarefaction_1048_3.txt	1048	3	3.40920844685	1.87061030758	3.50388134463	2.63582673437	0.495128216167	0.68995695638
alpha_rarefaction_1048_4.txt	1048	4	3.56458112874	1.95631730665	3.35402568662	2.61200597294	0.444701736405	0.689719324878
alpha_rarefaction_1048_5.txt	1048	5	3.28371640876	2.01988017768	3.3198987648	2.69504279582	0.431085410965	0.700580897889
alpha_rarefaction_1048_6.txt	1048	6	3.38794300384	2.09185418296	3.26111998069	2.59868970851	0.552005165458	0.860100759586
alpha_rarefaction_1048_7.txt	1048	7	3.52408342851	1.83364588509	3.38233582953	2.59598119973	0.492193515897	0.634496338816
alpha_rarefaction_1048_8.txt	1048	8	3.46369825342	1.86745486625	3.3106871875	2.66192215204	0.50732768469	0.573691274404
alpha_rarefaction_1048_9.txt	1048	9	3.45021632688	1.90608413867	3.46326721547	2.60061621322	0.453441740055	0.699564803164
alpha_rarefaction_1394_0.txt	1394	0	3.37819131371	1.89356098888	3.20390227329	2.60272396431	0.530324847664	0.687995951713
alpha_rarefaction_1394_1.txt	1394	1	3.30039956007	1.96109008678	3.34572503318	2.5695484668	0.479792829186	0.789180217498
alpha_rarefaction_1394_2.txt	1394	2	3.43315917394	2.02806621242	3.36099919105	2.65426821747	0.457199475684	0.706847035716
