	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_2778_8.txt	2778	8	136.0	77.0	98.0	80.0	34.0	39.0
alpha_rarefaction_2778_9.txt	2778	9	134.0	73.0	98.0	80.0	36.0	44.0
alpha_rarefaction_3124_0.txt	3124	0	140.0	78.0	95.0	88.0	36.0	47.0
alpha_rarefaction_3124_1.txt	3124	1	142.0	77.0	93.0	82.0	32.0	47.0
alpha_rarefaction_3124_2.txt	3124	2	146.0	76.0	102.0	87.0	36.0	52.0
alpha_rarefaction_3124_3.txt	3124	3	133.0	78.0	90.0	83.0	36.0	46.0
alpha_rarefaction_3124_4.txt	3124	4	143.0	75.0	95.0	84.0	36.0	52.0
alpha_rarefaction_3124_5.txt	3124	5	139.0	76.0	103.0	84.0	37.0	47.0
alpha_rarefaction_3124_6.txt	3124	6	141.0	79.0	89.0	83.0	34.0	40.0
alpha_rarefaction_3124_7.txt	3124	7	137.0	78.0	92.0	85.0	36.0	52.0
alpha_rarefaction_3124_8.txt	3124	8	143.0	79.0	90.0	86.0	36.0	45.0
alpha_rarefaction_3124_9.txt	3124	9	139.0	77.0	101.0	86.0	35.0	44.0
alpha_rarefaction_3470_0.txt	3470	0	141.0	78.0	102.0	88.0	37.0	49.0
alpha_rarefaction_3470_1.txt	3470	1	142.0	78.0	96.0	88.0	37.0	52.0
alpha_rarefaction_3470_2.txt	3470	2	146.0	77.0	100.0	87.0	37.0	52.0
alpha_rarefaction_3470_3.txt	3470	3	144.0	78.0	99.0	88.0	37.0	47.0
alpha_rarefaction_3470_4.txt	3470	4	144.0	79.0	98.0	88.0	37.0	43.0
alpha_rarefaction_3470_5.txt	3470	5	147.0	80.0	105.0	88.0	37.0	52.0
alpha_rarefaction_3470_6.txt	3470	6	144.0	77.0	99.0	88.0	37.0	51.0
alpha_rarefaction_3470_7.txt	3470	7	144.0	80.0	103.0	88.0	37.0	45.0
alpha_rarefaction_3470_8.txt	3470	8	143.0	78.0	100.0	88.0	37.0	47.0
alpha_rarefaction_3470_9.txt	3470	9	144.0	77.0	102.0	88.0	37.0	58.0
