	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_2086_1.txt	2086	1	148.59375	98.0	100.333333333	96.375	46.2	75.3333333333
alpha_rarefaction_2086_2.txt	2086	2	134.615384615	84.3	84.2727272727	92.3	65.0	47.6666666667
alpha_rarefaction_2086_3.txt	2086	3	175.0	80.1111111111	108.111111111	111.0625	41.1	61.0
alpha_rarefaction_2086_4.txt	2086	4	152.24137931	87.0	112.25	97.0	74.0	67.0
alpha_rarefaction_2086_5.txt	2086	5	142.277777778	82.6875	99.0909090909	98.375	43.0	44.6666666667
alpha_rarefaction_2086_6.txt	2086	6	146.894736842	81.3636363636	100.5	116.5	58.5	58.4285714286
alpha_rarefaction_2086_7.txt	2086	7	159.857142857	74.5	108.3	114.1875	43.1111111111	49.1111111111
alpha_rarefaction_2086_8.txt	2086	8	141.111111111	89.125	111.272727273	92.0	27.0	53.3333333333
alpha_rarefaction_2086_9.txt	2086	9	157.2	84.4615384615	104.647058824	99.5882352941	73.5	62.1538461538
alpha_rarefaction_2432_0.txt	2432	0	147.103448276	79.0	109.083333333	132.4	47.0	57.0
alpha_rarefaction_2432_1.txt	2432	1	163.913043478	75.9285714286	126.8	105.789473684	35.2	91.8571428571
alpha_rarefaction_2432_2.txt	2432	2	161.12	88.6	125.111111111	124.0	48.0	65.0
alpha_rarefaction_2432_3.txt	2432	3	159.333333333	84.9285714286	114.428571429	93.2608695652	40.3333333333	65.2
alpha_rarefaction_2432_4.txt	2432	4	157.333333333	86.2307692308	117.0	105.0	39.6	62.1
alpha_rarefaction_2432_5.txt	2432	5	150.44	83.5625	125.8	104.0	49.5	49.875
alpha_rarefaction_2432_6.txt	2432	6	160.107142857	105.0	104.071428571	90.4761904762	29.1538461538	71.3333333333
alpha_rarefaction_2432_7.txt	2432	7	153.035714286	84.7692307692	128.0	97.2	52.0	64.0
alpha_rarefaction_2432_8.txt	2432	8	151.884615385	90.6153846154	130.0	113.0625	33.5	44.0
alpha_rarefaction_2432_9.txt	2432	9	144.0	82.0769230769	122.5	102.588235294	57.8571428571	56.3333333333
alpha_rarefaction_2778_0.txt	2778	0	158.076923077	80.0	129.909090909	107.833333333	60.0	66.2727272727
alpha_rarefaction_2778_1.txt	2778	1	151.5	80.5882352941	136.6	106.588235294	39.8571428571	54.3333333333
