	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_2086_0.txt	2086	0	6.96873	3.92876	6.52366	3.3965	1.45719	2.63769
alpha_rarefaction_2086_1.txt	2086	1	7.22724	3.99036	6.29478	3.59165	1.79317	2.43079
alpha_rarefaction_2086_2.txt	2086	2	6.77008	3.69393	6.52599	3.73069	1.52798	2.14195
alpha_rarefaction_2086_3.txt	2086	3	7.11196	3.97498	6.28261	3.86957	1.98935	2.1766
alpha_rarefaction_2086_4.txt	2086	4	7.09595	3.96132	6.58615	3.60716	2.02347	2.98048
alpha_rarefaction_2086_5.txt	2086	5	7.17075	3.91375	6.32529	3.54384	1.62765	2.00065
alpha_rarefaction_2086_6.txt	2086	6	7.11188	3.90589	6.17181	3.63829	1.77761	2.6439
alpha_rarefaction_2086_7.txt	2086	7	7.06021	3.74995	6.41027	3.6736	1.7693	2.36723
alpha_rarefaction_2086_8.txt	2086	8	6.76453	4.1663	6.45152	3.23546	1.29837	2.79987
alpha_rarefaction_2086_9.txt	2086	9	7.16226	4.10076	6.7065	3.84306	1.44947	2.60073
alpha_rarefaction_2432_0.txt	2432	0	6.73008	4.05711	6.32965	3.92512	1.97831	2.722
alpha_rarefaction_2432_1.txt	2432	1	6.86693	3.90617	6.60675	3.59786	1.81511	2.84159
alpha_rarefaction_2432_2.txt	2432	2	7.24265	4.13203	6.6402	3.80289	1.87504	2.53942
alpha_rarefaction_2432_3.txt	2432	3	7.34473	4.11373	6.69171	3.72939	1.98677	2.28126
alpha_rarefaction_2432_4.txt	2432	4	7.16501	4.12806	6.26437	3.58982	1.98307	2.69877
alpha_rarefaction_2432_5.txt	2432	5	6.96903	4.14381	6.65493	3.49204	1.73169	2.73543
alpha_rarefaction_2432_6.txt	2432	6	7.52872	4.07186	6.43087	3.62733	1.13773	2.49456
alpha_rarefaction_2432_7.txt	2432	7	7.10902	4.1554	6.34623	3.58774	1.9867	2.76086
alpha_rarefaction_2432_8.txt	2432	8	7.31045	3.97877	6.40205	3.7424	1.67307	2.49404
alpha_rarefaction_2432_9.txt	2432	9	7.31607	4.11104	6.83359	3.68434	2.01566	2.49026
alpha_rarefaction_2778_0.txt	2778	0	7.37483	4.12288	6.61925	3.74482	2.0235	2.90754
alpha_rarefaction_2778_1.txt	2778	1	7.34764	4.12924	6.72588	3.83243	1.8493	2.76006
alpha_rarefaction_2778_2.txt	2778	2	7.33603	4.16363	6.66916	3.83639	1.98192	2.72146
alpha_rarefaction_2778_3.txt	2778	3	7.29402	4.18675	6.35331	3.9031	2.02344	2.74946
alpha_rarefaction_2778_4.txt	2778	4	7.3176	3.98116	6.80419	3.93283	2.01972	2.86255
alpha_rarefaction_2778_5.txt	2778	5	7.01087	3.9797	6.78544	3.76801	1.89701	2.50331
alpha_rarefaction_2778_6.txt	2778	6	7.46945	4.19075	6.73743	3.87325	1.64982	2.27733
alpha_rarefaction_2778_7.txt	2778	7	7.09348	4.10197	6.66507	3.91658	1.96227	2.55519
alpha_rarefaction_2778_8.txt	2778	8	7.40841	4.10724	6.89092	3.71203	1.75718	2.47666
alpha_rarefaction_2778_9.txt	2778	9	7.39535	3.97662	6.62244	3.63808	2.02344	2.76995
alpha_rarefaction_3124_0.txt	3124	0	7.41022	4.18307	6.66619	3.94835	2.02341	2.67978
alpha_rarefaction_3124_1.txt	3124	1	7.40447	4.1494	6.53123	3.7263	1.74184	2.47627
alpha_rarefaction_3124_2.txt	3124	2	7.65211	4.00559	6.83767	3.78561	2.02344	3.38841
alpha_rarefaction_3124_3.txt	3124	3	7.18627	4.14659	6.62027	3.90942	2.00866	2.54049
alpha_rarefaction_3124_4.txt	3124	4	7.47741	4.01282	6.88003	3.9385	2.00416	3.14922
alpha_rarefaction_3124_5.txt	3124	5	7.33126	4.14356	6.75536	3.70791	2.03106	2.26653
alpha_rarefaction_3124_6.txt	3124	6	7.01212	4.18016	6.34286	3.89875	1.96945	2.34869
alpha_rarefaction_3124_7.txt	3124	7	7.21492	4.02293	6.50787	3.91364	1.99244	2.75219
alpha_rarefaction_3124_8.txt	3124	8	7.28489	4.18532	6.8852	3.94806	1.90457	2.6696
alpha_rarefaction_3124_9.txt	3124	9	7.3511	4.15761	6.94559	3.91803	1.9848	2.61598
alpha_rarefaction_3470_0.txt	3470	0	7.32636	4.14772	6.79696	3.94835	2.03106	3.02686
alpha_rarefaction_3470_1.txt	3470	1	7.53194	4.1525	6.6004	3.94835	2.03106	2.83234
alpha_rarefaction_3470_2.txt	3470	2	7.4697	4.15672	6.8341	3.93699	2.03106	2.64132
alpha_rarefaction_3470_3.txt	3470	3	7.52194	4.16948	6.82235	3.94835	2.03106	2.49411
alpha_rarefaction_3470_4.txt	3470	4	7.63638	4.17933	6.69497	3.94835	2.03106	2.60464
alpha_rarefaction_3470_5.txt	3470	5	7.59612	4.03978	6.93328	3.94835	2.03106	2.88663
alpha_rarefaction_3470_6.txt	3470	6	7.33252	3.99752	6.93309	3.94835	2.03106	3.23607
alpha_rarefaction_3470_7.txt	3470	7	7.56094	4.16562	6.74243	3.94835	2.03106	2.29449
alpha_rarefaction_3470_8.txt	3470	8	7.53807	4.02075	6.77129	3.94835	2.03106	2.60454
alpha_rarefaction_3470_9.txt	3470	9	7.58947	4.17919	6.99878	3.94835	2.03106	3.0551
