Eigvals	18
1.29363317449	0.478189602882	0.297080268416	0.190802510828	0.141841705785	0.113331449532	0.096243235252	0.0804067045605	0.0718240964365	0.0480033511857	0.0352803820166	0.0268079008485	0.0235713090302	0.0165629967869	0.00254941679993	0.0	0.0	0.0

Proportion explained	18
0.443613287201	0.163981000041	0.101874903205	0.0654300853623	0.048640423426	0.0388636731506	0.0330037747971	0.0275731043594	0.0246299524074	0.0164613314161	0.0120983649373	0.00919297777209	0.00808308420708	0.00567979052751	0.000874247189513	0.0	0.0	0.0

Species	0	0

Site	18	18
TL3	-0.148484837797	0.190926630108	0.0674422228334	-0.106264110451	0.123760935517	-0.0540067987156	-0.0606005919531	-0.0992196588269	-0.00458215817586	0.11892363934	-0.0258489387716	0.0177255646539	0.00689687517049	0.0393042123094	-0.00261170230921	0.0	0.0	0.0
T2	0.126825975709	0.179063163867	0.0223865571961	-0.0380932411015	-0.0697560140154	0.0534500726478	-0.0452825036504	0.0812379269565	0.0386126051025	0.0521126161101	0.0779733469676	-0.0809816926174	-0.0536390050109	-0.01325847114	-0.00427154788976	0.0	0.0	0.0
TL2	-0.20779651237	0.206693023473	0.00184119018485	-0.109350968087	0.0674296292036	-0.137540873398	0.017627807874	0.0815858005238	0.0544921111828	-0.0444304361634	0.055043240008	0.035372570511	0.0252335390018	-0.00307766679742	0.000332328477509	0.0	0.0	0.0
TL1	-0.246402824075	0.211136520222	-0.0118550353079	-0.0959109564656	-0.0451023850268	-0.0294591062295	-0.0149380644172	-0.0236482826059	-0.0907448347242	-0.0543010422859	-0.0459695892374	-0.0212906068311	-0.0457376189623	-0.0342159559993	0.00273836135479	0.0	0.0	0.0
TS8	0.109582614262	-0.0765493062465	-0.187357922128	-0.00866287666661	-0.00613294945043	0.0322186578249	0.0393671623569	-0.0654801760692	-0.141559819391	0.00210603419293	0.0645642312942	-0.00899054275166	-0.0116690539181	0.0439272438413	0.0178502674901	0.0	0.0	0.0
MT209	-0.331387118027	0.0342275003667	0.0819053784344	0.155367844899	0.000687171896184	0.0314716969083	0.100023918203	0.038017262676	-0.0299410112734	0.0467610044874	-0.00678737632833	-0.0671742382803	0.0828339935067	0.00528016234936	-0.00387427347167	0.0	0.0	0.0
T9	0.0847170419958	0.18729513562	0.00402684772445	0.0542706958474	-0.0739172998961	0.0724443528707	0.0455450589895	-0.0211824046803	0.065739764783	-0.094432238937	0.0113815057204	0.0278410363661	-0.000522776460019	0.0735124903956	-0.0116305180302	0.0	0.0	0.0
T1	0.143303467786	0.189009025078	-0.0559843225014	0.00433435583466	-0.130453990289	0.0430554149849	-0.06134939929	-0.059501881904	0.0253937002703	-0.017991166761	-0.0201700069008	0.0184426722244	0.0698021735786	-0.0452883141225	0.0200238539394	0.0	0.0	0.0
MN13	0.434154489822	-0.0828250561077	0.22524645991	-0.0396737997419	0.060771680907	-0.108069628228	0.0692311129202	-0.00558999019313	-0.0697685777021	-0.0706473755311	-0.0335140598184	-0.039095436562	0.00353184183341	-0.00485802274835	-0.00398530478762	0.0	0.0	0.0
MN12	0.505259239621	-0.0919818103608	0.107248785397	0.0522954652686	0.0436945647819	0.012441620191	-0.0321702372676	-0.0151818076326	-0.025304828461	0.0298541394863	0.0810449233716	0.0556160264804	0.0206874832541	-0.0345529173399	-0.00833531430903	0.0	0.0	0.0
MN15	0.456335714225	-0.0394375391914	0.0996562478822	0.00858334023465	-0.048572793876	0.022242656061	-0.0105659340717	0.0470989682797	0.0688153799179	0.0477703773014	-0.0827814116257	-0.00132955376303	-0.0255205764617	0.0272082879474	0.0143253938014	0.0	0.0	0.0
SM2	-0.172195266666	-0.189779590541	-0.0102372203782	-0.010060807457	0.156275983234	0.0985520707673	-0.183229277894	0.0827912179999	-0.00838762318728	-0.0640877038075	-0.0128735593495	-0.017162333589	0.0199711729047	0.0150566605	0.0057691777622	0.0	0.0	0.0
MT213	-0.304898982335	-0.0134805385301	0.0989630340745	0.287856804773	0.0262686469252	-0.0411662067008	-0.0479793896229	-0.094313303256	0.029439756907	-0.0183245696457	0.00724755519221	0.010709052011	-0.0569826013283	-0.0186301178705	0.000528936181286	0.0	0.0	0.0
TS4	0.119416947515	0.0196952305935	-0.224998928018	0.0382800716181	-0.0455468961751	0.0143283156309	-0.0386252492607	0.0449005069494	-0.0705462725182	0.0237721422791	-0.0569682621728	0.0264754533666	0.00235789055554	-0.0113404014538	-0.0320659646585	0.0	0.0	0.0
SM4	-0.0568802201138	0.0176270378313	-0.0886963599581	-0.0256058696266	0.162717561205	0.140213400678	0.168117969359	0.0261490203508	0.0384435311937	0.0112994541248	-0.021603202163	0.0342398260915	-0.0315801982183	-0.0365103794157	0.00657082019467	0.0	0.0	0.0
MT210	-0.311774208758	-0.207410339493	0.0414791682703	0.0225931491603	-0.137677088577	-0.0879493702319	0.0219477470418	0.122623806055	-0.036184291062	0.0382724680778	-0.000580961395439	0.0589732974574	-0.0159277933853	0.0117482127349	0.0104210236844	0.0	0.0	0.0
SM5	-0.315271450138	-0.317383048468	0.126614036259	-0.199156170966	-0.107076571065	0.0815146240397	0.01729018052	-0.0948301947002	0.0457885068577	-0.00452921453342	0.0125070436267	-0.00323574583348	0.00448852952135	-0.0099857828276	-0.0119461043019	0.0	0.0	0.0
TS6	0.115495929344	-0.216826038221	-0.297680139873	0.00919707292745	0.0226298147006	-0.143740899101	0.0155896901635	-0.0454568099233	0.11029406028	-0.00212812773485	-0.00266447841774	-0.0461353489343	0.00577612441816	-0.00431924036302	0.000160566872022	0.0	0.0	0.0

Biplot	0	0

