	sequences per sample	iteration	T1	TS4	T9	T2	MN15	MN12	SM2	MN13	MT213	TL1	SM4	MT210	MT209	TS6	TS8	TL2	SM5	TL3
alpha_rarefaction_3162_4.txt	3162	4	8.0	9.0	18.0	12.0	8.0	14.0	8.0	3.0	13.0	11.0	16.0	8.0	12.0	9.0	9.0	8.0	6.0	15.0
alpha_rarefaction_3162_5.txt	3162	5	14.0	4.0	11.0	9.0	9.0	14.0	14.0	9.0	12.0	6.0	19.0	6.0	9.0	3.0	5.0	10.0	5.0	13.0
alpha_rarefaction_3162_6.txt	3162	6	9.0	11.0	20.0	13.0	17.0	20.0	10.0	3.0	11.0	9.0	15.0	9.0	10.0	3.0	9.0	14.0	8.0	12.0
alpha_rarefaction_3162_7.txt	3162	7	5.0	13.0	10.0	14.0	12.0	11.0	5.0	7.0	8.0	16.0	13.0	5.0	6.0	5.0	10.0	11.0	4.0	10.0
alpha_rarefaction_3162_8.txt	3162	8	18.0	10.0	17.0	7.0	12.0	14.0	12.0	6.0	13.0	8.0	21.0	5.0	12.0	1.0	8.0	9.0	4.0	6.0
alpha_rarefaction_3162_9.txt	3162	9	13.0	8.0	10.0	5.0	12.0	17.0	9.0	9.0	6.0	10.0	16.0	2.0	10.0	6.0	7.0	10.0	3.0	9.0
alpha_rarefaction_3950_0.txt	3950	0	14.0	11.0	14.0	10.0	8.0	20.0	5.0	7.0	8.0	14.0	16.0	7.0	3.0	5.0	9.0	10.0	3.0	8.0
alpha_rarefaction_3950_1.txt	3950	1	11.0	13.0	11.0	14.0	12.0	18.0	9.0	5.0	13.0	11.0	10.0	8.0	5.0	7.0	12.0	9.0	1.0	5.0
alpha_rarefaction_3950_2.txt	3950	2	6.0	15.0	9.0	12.0	10.0	11.0	10.0	7.0	7.0	13.0	20.0	9.0	4.0	5.0	8.0	9.0	1.0	11.0
alpha_rarefaction_3950_3.txt	3950	3	10.0	10.0	14.0	8.0	8.0	16.0	9.0	6.0	8.0	10.0	18.0	4.0	6.0	8.0	9.0	13.0	2.0	8.0
alpha_rarefaction_3950_4.txt	3950	4	8.0	12.0	15.0	9.0	13.0	14.0	10.0	7.0	11.0	6.0	14.0	7.0	6.0	6.0	13.0	9.0	2.0	7.0
alpha_rarefaction_3950_5.txt	3950	5	16.0	10.0	12.0	14.0	15.0	16.0	8.0	4.0	9.0	8.0	14.0	7.0	6.0	5.0	9.0	9.0	5.0	7.0
alpha_rarefaction_3950_6.txt	3950	6	9.0	10.0	11.0	12.0	17.0	15.0	6.0	5.0	12.0	6.0	15.0	7.0	5.0	6.0	12.0	14.0	4.0	7.0
alpha_rarefaction_3950_7.txt	3950	7	6.0	10.0	14.0	9.0	7.0	11.0	9.0	5.0	15.0	11.0	15.0	6.0	6.0	4.0	11.0	9.0	5.0	8.0
alpha_rarefaction_3950_8.txt	3950	8	9.0	10.0	16.0	11.0	15.0	17.0	9.0	5.0	6.0	9.0	14.0	4.0	7.0	3.0	10.0	9.0	6.0	7.0
alpha_rarefaction_3950_9.txt	3950	9	16.0	10.0	16.0	10.0	8.0	18.0	7.0	6.0	14.0	9.0	13.0	5.0	8.0	8.0	9.0	8.0	3.0	4.0
alpha_rarefaction_4738_0.txt	4738	0	14.0	11.0	8.0	10.0	7.0	17.0	4.0	5.0	11.0	16.0	15.0	7.0	7.0	3.0	14.0	10.0	6.0	7.0
alpha_rarefaction_4738_1.txt	4738	1	11.0	11.0	11.0	13.0	9.0	14.0	10.0	4.0	7.0	5.0	16.0	11.0	5.0	3.0	13.0	13.0	4.0	7.0
alpha_rarefaction_4738_2.txt	4738	2	15.0	13.0	12.0	12.0	9.0	9.0	11.0	5.0	11.0	16.0	16.0	9.0	4.0	4.0	9.0	15.0	4.0	11.0
alpha_rarefaction_4738_3.txt	4738	3	11.0	10.0	15.0	10.0	6.0	12.0	14.0	7.0	10.0	11.0	12.0	3.0	9.0	5.0	12.0	10.0	4.0	7.0
alpha_rarefaction_4738_4.txt	4738	4	13.0	13.0	12.0	8.0	9.0	17.0	9.0	5.0	9.0	16.0	13.0	4.0	7.0	7.0	12.0	7.0	5.0	6.0
alpha_rarefaction_4738_5.txt	4738	5	8.0	8.0	14.0	9.0	16.0	13.0	8.0	10.0	10.0	14.0	13.0	10.0	5.0	6.0	13.0	12.0	4.0	11.0
alpha_rarefaction_4738_6.txt	4738	6	8.0	14.0	14.0	6.0	11.0	14.0	15.0	2.0	13.0	13.0	13.0	5.0	5.0	3.0	17.0	12.0	2.0	11.0
alpha_rarefaction_4738_7.txt	4738	7	10.0	9.0	9.0	10.0	12.0	14.0	8.0	7.0	8.0	6.0	12.0	7.0	4.0	6.0	14.0	11.0	0.0	10.0
alpha_rarefaction_4738_8.txt	4738	8	20.0	10.0	17.0	11.0	14.0	13.0	11.0	4.0	12.0	11.0	11.0	9.0	5.0	7.0	8.0	10.0	9.0	7.0
alpha_rarefaction_4738_9.txt	4738	9	14.0	10.0	16.0	13.0	15.0	14.0	5.0	4.0	11.0	10.0	12.0	8.0	14.0	3.0	11.0	13.0	6.0	9.0
alpha_rarefaction_5526_0.txt	5526	0	14.0	11.0	12.0	11.0	7.0	12.0	10.0	6.0	11.0	13.0	10.0	7.0	4.0	5.0	19.0	10.0	5.0	6.0
alpha_rarefaction_5526_1.txt	5526	1	13.0	11.0	12.0	9.0	14.0	13.0	11.0	8.0	11.0	7.0	10.0	6.0	5.0	4.0	14.0	9.0	6.0	7.0
alpha_rarefaction_5526_2.txt	5526	2	11.0	11.0	14.0	7.0	6.0	17.0	6.0	7.0	10.0	10.0	9.0	6.0	4.0	9.0	10.0	12.0	3.0	4.0
alpha_rarefaction_5526_3.txt	5526	3	13.0	17.0	12.0	12.0	10.0	11.0	10.0	3.0	7.0	9.0	15.0	7.0	3.0	5.0	16.0	9.0	2.0	8.0
alpha_rarefaction_5526_4.txt	5526	4	11.0	11.0	14.0	8.0	7.0	13.0	4.0	3.0	9.0	15.0	12.0	6.0	8.0	6.0	11.0	11.0	3.0	6.0
alpha_rarefaction_5526_5.txt	5526	5	11.0	14.0	15.0	9.0	11.0	14.0	6.0	6.0	11.0	6.0	12.0	10.0	5.0	7.0	11.0	5.0	6.0	3.0
alpha_rarefaction_5526_6.txt	5526	6	10.0	10.0	9.0	12.0	9.0	13.0	7.0	7.0	8.0	12.0	7.0	4.0	5.0	6.0	9.0	6.0	4.0	8.0
alpha_rarefaction_5526_7.txt	5526	7	10.0	11.0	15.0	13.0	11.0	15.0	11.0	4.0	12.0	10.0	15.0	5.0	4.0	5.0	13.0	14.0	4.0	8.0
alpha_rarefaction_5526_8.txt	5526	8	11.0	8.0	14.0	12.0	9.0	11.0	12.0	4.0	13.0	9.0	14.0	11.0	5.0	6.0	11.0	12.0	6.0	5.0
alpha_rarefaction_5526_9.txt	5526	9	12.0	11.0	14.0	11.0	12.0	10.0	6.0	8.0	8.0	13.0	14.0	8.0	5.0	3.0	10.0	8.0	5.0	6.0
alpha_rarefaction_6314_0.txt	6314	0	10.0	11.0	9.0	10.0	11.0	12.0	7.0	5.0	10.0	11.0	10.0	9.0	6.0	6.0	17.0	11.0	3.0	6.0
alpha_rarefaction_6314_1.txt	6314	1	9.0	11.0	8.0	13.0	10.0	11.0	7.0	7.0	14.0	11.0	12.0	5.0	5.0	7.0	11.0	13.0	1.0	8.0
alpha_rarefaction_6314_2.txt	6314	2	9.0	9.0	12.0	7.0	12.0	15.0	7.0	7.0	13.0	15.0	10.0	6.0	3.0	5.0	18.0	6.0	4.0	5.0
alpha_rarefaction_6314_3.txt	6314	3	16.0	12.0	10.0	9.0	13.0	12.0	9.0	8.0	3.0	13.0	9.0	5.0	6.0	4.0	18.0	13.0	7.0	5.0
alpha_rarefaction_6314_4.txt	6314	4	6.0	14.0	10.0	16.0	12.0	13.0	5.0	7.0	12.0	13.0	13.0	9.0	5.0	5.0	16.0	8.0	3.0	7.0
alpha_rarefaction_6314_5.txt	6314	5	8.0	14.0	8.0	13.0	9.0	10.0	10.0	7.0	7.0	13.0	13.0	7.0	5.0	8.0	19.0	13.0	4.0	8.0
alpha_rarefaction_6314_6.txt	6314	6	13.0	11.0	11.0	14.0	11.0	13.0	7.0	7.0	11.0	14.0	13.0	5.0	5.0	4.0	14.0	4.0	5.0	3.0
alpha_rarefaction_6314_7.txt	6314	7	16.0	11.0	11.0	12.0	9.0	14.0	10.0	7.0	10.0	14.0	7.0	2.0	4.0	6.0	15.0	10.0	6.0	8.0
alpha_rarefaction_6314_8.txt	6314	8	13.0	12.0	14.0	11.0	12.0	9.0	10.0	6.0	8.0	11.0	10.0	6.0	5.0	6.0	16.0	7.0	6.0	8.0
alpha_rarefaction_6314_9.txt	6314	9	14.0	14.0	8.0	9.0	9.0	15.0	6.0	5.0	10.0	14.0	13.0	6.0	6.0	8.0	13.0	9.0	6.0	7.0
alpha_rarefaction_7102_0.txt	7102	0	11.0	10.0	9.0	12.0	12.0	10.0	9.0	6.0	10.0	14.0	13.0	7.0	4.0	5.0	16.0	9.0	4.0	6.0
alpha_rarefaction_7102_1.txt	7102	1	11.0	14.0	8.0	14.0	10.0	13.0	6.0	7.0	11.0	11.0	7.0	5.0	4.0	6.0	17.0	11.0	7.0	7.0
alpha_rarefaction_7102_2.txt	7102	2	15.0	11.0	11.0	11.0	8.0	15.0	9.0	7.0	9.0	8.0	16.0	5.0	4.0	6.0	17.0	9.0	4.0	3.0
alpha_rarefaction_7102_3.txt	7102	3	9.0	16.0	9.0	12.0	11.0	10.0	10.0	7.0	6.0	15.0	10.0	5.0	5.0	7.0	16.0	10.0	3.0	7.0
alpha_rarefaction_7102_4.txt	7102	4	12.0	11.0	8.0	12.0	9.0	11.0	10.0	7.0	8.0	14.0	9.0	9.0	3.0	7.0	14.0	11.0	5.0	6.0
alpha_rarefaction_7102_5.txt	7102	5	12.0	11.0	11.0	15.0	10.0	7.0	7.0	6.0	13.0	11.0	12.0	5.0	6.0	6.0	16.0	11.0	5.0	5.0
alpha_rarefaction_7102_6.txt	7102	6	15.0	13.0	10.0	12.0	9.0	16.0	7.0	7.0	10.0	11.0	15.0	5.0	6.0	6.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7102_7.txt	7102	7	13.0	12.0	11.0	12.0	11.0	11.0	9.0	5.0	12.0	9.0	12.0	9.0	1.0	5.0	16.0	10.0	3.0	6.0
alpha_rarefaction_7102_8.txt	7102	8	16.0	13.0	8.0	13.0	9.0	10.0	7.0	7.0	11.0	9.0	9.0	6.0	5.0	6.0	16.0	12.0	5.0	5.0
alpha_rarefaction_7102_9.txt	7102	9	11.0	8.0	9.0	11.0	14.0	11.0	8.0	7.0	14.0	9.0	10.0	7.0	5.0	5.0	17.0	8.0	3.0	7.0
alpha_rarefaction_7890_0.txt	7890	0	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7890_1.txt	7890	1	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	17.0	9.0	5.0	5.0
alpha_rarefaction_7890_2.txt	7890	2	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7890_3.txt	7890	3	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7890_4.txt	7890	4	14.0	12.0	9.0	12.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	6.0	5.0
alpha_rarefaction_7890_5.txt	7890	5	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7890_6.txt	7890	6	14.0	12.0	9.0	13.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7890_7.txt	7890	7	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7890_8.txt	7890	8	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
alpha_rarefaction_7890_9.txt	7890	9	14.0	12.0	9.0	14.0	12.0	11.0	8.0	7.0	11.0	10.0	11.0	5.0	4.0	7.0	18.0	9.0	5.0	5.0
