	sequences per sample	iteration	T1	TS4	T9	T2	MN15	MN12	SM2	MN13	MT213	TL1	SM4	MT210	MT209	TS6	TS8	TL2	SM5	TL3
alpha_rarefaction_798_9.txt	798	9	0.972431077694	0.97619047619	0.959899749373	0.974937343358	0.979949874687	0.968671679198	0.984962406015	0.982456140351	0.97619047619	0.978696741855	0.979949874687	0.984962406015	0.979949874687	0.988721804511	0.987468671679	0.97619047619	0.988721804511	0.972431077694
alpha_rarefaction_1586_0.txt	1586	0	0.988650693569	0.983606557377	0.984867591425	0.980453972257	0.982345523329	0.986759142497	0.993064312736	0.991172761665	0.986759142497	0.988650693569	0.988020176545	0.993064312736	0.994325346784	0.992433795712	0.986128625473	0.984237074401	0.991803278689	0.988020176545
alpha_rarefaction_1586_1.txt	1586	1	0.979192938209	0.987389659521	0.986128625473	0.986759142497	0.986759142497	0.987389659521	0.991172761665	0.993064312736	0.985498108449	0.989911727617	0.981715006305	0.991803278689	0.989911727617	0.992433795712	0.987389659521	0.986759142497	0.994955863808	0.984867591425
alpha_rarefaction_1586_2.txt	1586	2	0.986128625473	0.986128625473	0.987389659521	0.985498108449	0.983606557377	0.981715006305	0.992433795712	0.991172761665	0.986128625473	0.989911727617	0.982976040353	0.990542244641	0.990542244641	0.989281210593	0.986128625473	0.987389659521	0.994955863808	0.989911727617
alpha_rarefaction_1586_3.txt	1586	3	0.984867591425	0.988020176545	0.988020176545	0.984867591425	0.984237074401	0.979192938209	0.992433795712	0.991172761665	0.985498108449	0.984237074401	0.986128625473	0.992433795712	0.990542244641	0.993064312736	0.990542244641	0.986759142497	0.994955863808	0.991172761665
alpha_rarefaction_1586_4.txt	1586	4	0.984237074401	0.982976040353	0.983606557377	0.986759142497	0.985498108449	0.984237074401	0.993064312736	0.988650693569	0.989281210593	0.988650693569	0.981084489281	0.989911727617	0.989911727617	0.990542244641	0.991172761665	0.982345523329	0.995586380832	0.989911727617
alpha_rarefaction_1586_5.txt	1586	5	0.987389659521	0.985498108449	0.983606557377	0.984237074401	0.986759142497	0.981715006305	0.989281210593	0.989911727617	0.991803278689	0.990542244641	0.984867591425	0.991803278689	0.992433795712	0.989281210593	0.984237074401	0.987389659521	0.993064312736	0.986128625473
alpha_rarefaction_1586_6.txt	1586	6	0.982345523329	0.989911727617	0.985498108449	0.982976040353	0.984867591425	0.991172761665	0.993064312736	0.989911727617	0.989911727617	0.991172761665	0.983606557377	0.993064312736	0.989911727617	0.989911727617	0.993064312736	0.981084489281	0.995586380832	0.987389659521
alpha_rarefaction_1586_7.txt	1586	7	0.981715006305	0.984867591425	0.989281210593	0.986759142497	0.982976040353	0.983606557377	0.990542244641	0.987389659521	0.989911727617	0.986759142497	0.989281210593	0.991172761665	0.989911727617	0.988020176545	0.986128625473	0.984867591425	0.99684741488	0.992433795712
alpha_rarefaction_1586_8.txt	1586	8	0.987389659521	0.989281210593	0.986759142497	0.985498108449	0.982976040353	0.987389659521	0.991172761665	0.992433795712	0.984867591425	0.991172761665	0.986128625473	0.99369482976	0.988650693569	0.988650693569	0.988650693569	0.985498108449	0.992433795712	0.986759142497
alpha_rarefaction_1586_9.txt	1586	9	0.986128625473	0.985498108449	0.987389659521	0.984867591425	0.984867591425	0.983606557377	0.989281210593	0.994325346784	0.983606557377	0.985498108449	0.984867591425	0.992433795712	0.994325346784	0.990542244641	0.988650693569	0.988020176545	0.996216897856	0.988020176545
alpha_rarefaction_2374_0.txt	2374	0	0.988626790227	0.990732940185	0.991154170177	0.992839090143	0.988205560236	0.989890480202	0.99452401011	0.993260320135	0.992839090143	0.993260320135	0.993260320135	0.99452401011	0.994102780118	0.996630160067	0.991575400168	0.989890480202	0.995787700084	0.991575400168
alpha_rarefaction_2374_1.txt	2374	1	0.989048020219	0.991575400168	0.991575400168	0.989048020219	0.99199663016	0.989048020219	0.99452401011	0.995366470093	0.99199663016	0.992417860152	0.989048020219	0.991154170177	0.992839090143	0.992839090143	0.990311710194	0.991575400168	0.996630160067	0.99452401011
alpha_rarefaction_2374_2.txt	2374	2	0.991575400168	0.990311710194	0.992417860152	0.987363100253	0.986941870261	0.990732940185	0.99452401011	0.995366470093	0.992839090143	0.99199663016	0.988626790227	0.991154170177	0.992839090143	0.994945240101	0.992839090143	0.99199663016	0.993681550126	0.993260320135
alpha_rarefaction_2374_3.txt	2374	3	0.992417860152	0.990732940185	0.984835720303	0.991154170177	0.990732940185	0.990311710194	0.994102780118	0.993260320135	0.992417860152	0.993260320135	0.990732940185	0.993260320135	0.993681550126	0.994102780118	0.989469250211	0.99199663016	0.996208930076	0.99452401011
alpha_rarefaction_2374_4.txt	2374	4	0.991575400168	0.994102780118	0.991575400168	0.989890480202	0.989048020219	0.991154170177	0.993681550126	0.993260320135	0.993260320135	0.991575400168	0.989048020219	0.99199663016	0.99452401011	0.993260320135	0.993260320135	0.990732940185	0.996208930076	0.993260320135
alpha_rarefaction_2374_5.txt	2374	5	0.989469250211	0.99199663016	0.989048020219	0.989890480202	0.989890480202	0.989048020219	0.995366470093	0.992417860152	0.99199663016	0.992417860152	0.987784330244	0.99199663016	0.99452401011	0.99452401011	0.990311710194	0.989890480202	0.995787700084	0.99199663016
alpha_rarefaction_2374_6.txt	2374	6	0.99199663016	0.990311710194	0.990732940185	0.991575400168	0.99199663016	0.990311710194	0.992839090143	0.994102780118	0.99199663016	0.99199663016	0.988626790227	0.993681550126	0.992839090143	0.994945240101	0.99452401011	0.991154170177	0.995787700084	0.996208930076
alpha_rarefaction_2374_7.txt	2374	7	0.988626790227	0.992839090143	0.992417860152	0.989469250211	0.99199663016	0.987784330244	0.994102780118	0.995366470093	0.99452401011	0.993260320135	0.992417860152	0.993681550126	0.992839090143	0.996208930076	0.989048020219	0.992417860152	0.99452401011	0.99199663016
alpha_rarefaction_2374_8.txt	2374	8	0.991575400168	0.992417860152	0.989890480202	0.990732940185	0.989469250211	0.988626790227	0.994945240101	0.993260320135	0.993260320135	0.990732940185	0.990732940185	0.991575400168	0.994945240101	0.992839090143	0.991154170177	0.989469250211	0.995366470093	0.995366470093
alpha_rarefaction_2374_9.txt	2374	9	0.987363100253	0.991154170177	0.988626790227	0.987784330244	0.993681550126	0.989890480202	0.991575400168	0.99452401011	0.991154170177	0.992417860152	0.988626790227	0.995787700084	0.99199663016	0.993681550126	0.99199663016	0.990311710194	0.996630160067	0.994102780118
alpha_rarefaction_3162_0.txt	3162	0	0.993042378242	0.992409867173	0.993674889311	0.991144845035	0.992093611638	0.993042378242	0.993042378242	0.995256166983	0.993358633776	0.995888678052	0.993991144845	0.993042378242	0.997786211259	0.995888678052	0.9908285895	0.992409867173	0.996837444655	0.995256166983
alpha_rarefaction_3162_1.txt	3162	1	0.994623655914	0.992093611638	0.99430740038	0.99430740038	0.991144845035	0.992726122707	0.993991144845	0.995256166983	0.994939911448	0.995572422517	0.992726122707	0.994939911448	0.995888678052	0.994623655914	0.993674889311	0.992093611638	0.995888678052	0.996521189121
alpha_rarefaction_3162_2.txt	3162	2	0.991461100569	0.995256166983	0.992726122707	0.99430740038	0.992093611638	0.990512333966	0.996521189121	0.997786211259	0.994623655914	0.994623655914	0.994939911448	0.995572422517	0.994939911448	0.993674889311	0.993042378242	0.993358633776	0.99715370019	0.996521189121
alpha_rarefaction_3162_3.txt	3162	3	0.991777356104	0.992093611638	0.991144845035	0.992093611638	0.992726122707	0.9908285895	0.995256166983	0.994623655914	0.993674889311	0.993674889311	0.994939911448	0.995888678052	0.995888678052	0.996521189121	0.991777356104	0.994623655914	0.998418722328	0.996204933586
alpha_rarefaction_3162_4.txt	3162	4	0.992093611638	0.993358633776	0.993991144845	0.992726122707	0.9908285895	0.994939911448	0.99430740038	0.993991144845	0.994623655914	0.995256166983	0.995256166983	0.995572422517	0.996521189121	0.995572422517	0.992093611638	0.991777356104	0.997469955724	0.996837444655
alpha_rarefaction_3162_5.txt	3162	5	0.993674889311	0.992093611638	0.992726122707	0.993358633776	0.993358633776	0.993358633776	0.995572422517	0.996521189121	0.994623655914	0.99430740038	0.99430740038	0.994939911448	0.995888678052	0.993991144845	0.989563567362	0.993042378242	0.996521189121	0.996204933586
alpha_rarefaction_3162_6.txt	3162	6	0.992409867173	0.993674889311	0.994623655914	0.994623655914	0.993358633776	0.992726122707	0.994939911448	0.99430740038	0.995572422517	0.995572422517	0.992726122707	0.994939911448	0.996521189121	0.994939911448	0.991777356104	0.993358633776	0.997469955724	0.995256166983
alpha_rarefaction_3162_7.txt	3162	7	0.992726122707	0.993674889311	0.991144845035	0.993042378242	0.991144845035	0.991461100569	0.994623655914	0.995256166983	0.992093611638	0.996837444655	0.99430740038	0.995888678052	0.995572422517	0.995572422517	0.995572422517	0.99430740038	0.995888678052	0.996837444655
alpha_rarefaction_3162_8.txt	3162	8	0.992093611638	0.994623655914	0.992409867173	0.990196078431	0.992726122707	0.991461100569	0.994939911448	0.99715370019	0.995256166983	0.995572422517	0.993674889311	0.993674889311	0.995888678052	0.993991144845	0.991777356104	0.993674889311	0.996837444655	0.995572422517
alpha_rarefaction_3162_9.txt	3162	9	0.992093611638	0.99430740038	0.992409867173	0.991461100569	0.993042378242	0.991461100569	0.99715370019	0.994623655914	0.995888678052	0.99430740038	0.992409867173	0.993358633776	0.996204933586	0.99430740038	0.992093611638	0.99430740038	0.995256166983	0.995888678052
alpha_rarefaction_3950_0.txt	3950	0	0.993164556962	0.99417721519	0.995189873418	0.994936708861	0.994683544304	0.995949367089	0.994936708861	0.995949367089	0.996202531646	0.996455696203	0.994430379747	0.996962025316	0.996202531646	0.995443037975	0.993924050633	0.996202531646	0.998227848101	0.997974683544
alpha_rarefaction_3950_1.txt	3950	1	0.994683544304	0.995696202532	0.992658227848	0.995189873418	0.994936708861	0.995696202532	0.996455696203	0.995949367089	0.99746835443	0.995696202532	0.994430379747	0.994430379747	0.996455696203	0.994936708861	0.994936708861	0.995443037975	0.996455696203	0.995949367089
alpha_rarefaction_3950_2.txt	3950	2	0.993924050633	0.996455696203	0.994936708861	0.994430379747	0.993670886076	0.994683544304	0.996708860759	0.995189873418	0.995949367089	0.994936708861	0.995189873418	0.995696202532	0.996708860759	0.995949367089	0.993670886076	0.994430379747	0.996708860759	0.99746835443
alpha_rarefaction_3950_3.txt	3950	3	0.994683544304	0.995443037975	0.995443037975	0.993670886076	0.993924050633	0.994430379747	0.995949367089	0.995949367089	0.996455696203	0.996962025316	0.994430379747	0.996455696203	0.996708860759	0.997974683544	0.993670886076	0.995949367089	0.997215189873	0.997721518987
alpha_rarefaction_3950_4.txt	3950	4	0.99164556962	0.996708860759	0.99417721519	0.992658227848	0.99417721519	0.994936708861	0.99746835443	0.994683544304	0.995949367089	0.994683544304	0.996202531646	0.995696202532	0.996455696203	0.995443037975	0.994430379747	0.994936708861	0.996708860759	0.996202531646
alpha_rarefaction_3950_5.txt	3950	5	0.994430379747	0.994683544304	0.994683544304	0.994936708861	0.993924050633	0.993670886076	0.994936708861	0.996708860759	0.994936708861	0.995949367089	0.995189873418	0.994683544304	0.995949367089	0.995189873418	0.99417721519	0.99417721519	0.997974683544	0.996455696203
alpha_rarefaction_3950_6.txt	3950	6	0.993164556962	0.993924050633	0.994430379747	0.995189873418	0.994936708861	0.995949367089	0.996202531646	0.995949367089	0.996202531646	0.994936708861	0.993924050633	0.995443037975	0.997215189873	0.995696202532	0.994683544304	0.994683544304	0.997215189873	0.996202531646
alpha_rarefaction_3950_7.txt	3950	7	0.993164556962	0.994936708861	0.995189873418	0.994683544304	0.991898734177	0.994683544304	0.996708860759	0.995189873418	0.997215189873	0.994936708861	0.996202531646	0.997721518987	0.996708860759	0.995949367089	0.99417721519	0.995189873418	0.996962025316	0.995696202532
alpha_rarefaction_3950_8.txt	3950	8	0.993670886076	0.994936708861	0.995949367089	0.99417721519	0.994430379747	0.995949367089	0.996455696203	0.994936708861	0.995443037975	0.996202531646	0.994430379747	0.995949367089	0.996708860759	0.995696202532	0.993417721519	0.995443037975	0.997721518987	0.996202531646
alpha_rarefaction_3950_9.txt	3950	9	0.995443037975	0.996708860759	0.996202531646	0.992151898734	0.992405063291	0.995189873418	0.995949367089	0.995949367089	0.99746835443	0.994430379747	0.993164556962	0.995949367089	0.997215189873	0.996202531646	0.994683544304	0.993417721519	0.996962025316	0.995949367089
alpha_rarefaction_4738_0.txt	4738	0	0.995145631068	0.996200928662	0.996834107218	0.995145631068	0.994301392993	0.996623047699	0.996200928662	0.996623047699	0.996834107218	0.997889404812	0.996623047699	0.996834107218	0.997256226256	0.996411988181	0.994512452512	0.995778809624	0.997467285775	0.997678345293
alpha_rarefaction_4738_1.txt	4738	1	0.995567750106	0.995356690587	0.995567750106	0.99472351203	0.996623047699	0.995567750106	0.997467285775	0.995778809624	0.996623047699	0.996200928662	0.995989869143	0.997256226256	0.99831152385	0.995567750106	0.994512452512	0.99472351203	0.998100464331	0.997467285775
alpha_rarefaction_4738_2.txt	4738	2	0.995989869143	0.995356690587	0.995567750106	0.995145631068	0.994301392993	0.995145631068	0.997256226256	0.996200928662	0.996200928662	0.997678345293	0.996411988181	0.996623047699	0.997889404812	0.994301392993	0.994090333474	0.996834107218	0.997678345293	0.997889404812
alpha_rarefaction_4738_3.txt	4738	3	0.994934571549	0.995989869143	0.995778809624	0.995145631068	0.993457154918	0.995356690587	0.997678345293	0.995989869143	0.996834107218	0.996411988181	0.997467285775	0.996411988181	0.997467285775	0.997045166737	0.995145631068	0.995778809624	0.997467285775	0.997678345293
alpha_rarefaction_4738_4.txt	4738	4	0.995145631068	0.996623047699	0.996834107218	0.994512452512	0.995778809624	0.995778809624	0.996623047699	0.996834107218	0.995989869143	0.997256226256	0.996200928662	0.995778809624	0.997467285775	0.995145631068	0.994934571549	0.995145631068	0.997678345293	0.997467285775
alpha_rarefaction_4738_5.txt	4738	5	0.993668214436	0.996200928662	0.995778809624	0.99472351203	0.996200928662	0.995145631068	0.996200928662	0.996834107218	0.997678345293	0.997889404812	0.996200928662	0.996200928662	0.997256226256	0.995145631068	0.995356690587	0.994934571549	0.997678345293	0.997889404812
alpha_rarefaction_4738_6.txt	4738	6	0.993668214436	0.996623047699	0.996200928662	0.993246095399	0.995778809624	0.995989869143	0.997467285775	0.996834107218	0.996834107218	0.997045166737	0.996200928662	0.996200928662	0.996834107218	0.996200928662	0.995778809624	0.995989869143	0.997889404812	0.996834107218
alpha_rarefaction_4738_7.txt	4738	7	0.99472351203	0.995356690587	0.996200928662	0.994512452512	0.994512452512	0.995778809624	0.995778809624	0.996623047699	0.997256226256	0.995778809624	0.995989869143	0.996834107218	0.998100464331	0.995989869143	0.994090333474	0.995567750106	0.996834107218	0.996834107218
alpha_rarefaction_4738_8.txt	4738	8	0.995778809624	0.995989869143	0.996200928662	0.995145631068	0.995145631068	0.995567750106	0.996623047699	0.995989869143	0.997467285775	0.996834107218	0.995356690587	0.996623047699	0.997045166737	0.995989869143	0.993879273955	0.994934571549	0.99831152385	0.997256226256
alpha_rarefaction_4738_9.txt	4738	9	0.995989869143	0.994934571549	0.996200928662	0.99472351203	0.995778809624	0.996623047699	0.996834107218	0.995356690587	0.996623047699	0.996834107218	0.996623047699	0.996623047699	0.998522583369	0.995567750106	0.995778809624	0.99472351203	0.997678345293	0.998100464331
alpha_rarefaction_5526_0.txt	5526	0	0.996199782845	0.995475931958	0.996380745566	0.995837857401	0.995475931958	0.995475931958	0.997647484618	0.995837857401	0.99674267101	0.997285559175	0.996380745566	0.996923633731	0.998190372783	0.995837857401	0.995837857401	0.996923633731	0.998190372783	0.998009410062
alpha_rarefaction_5526_1.txt	5526	1	0.996018820123	0.997466521896	0.996923633731	0.995475931958	0.996018820123	0.995837857401	0.997647484618	0.997466521896	0.997466521896	0.996561708288	0.996561708288	0.99674267101	0.998371335505	0.995114006515	0.995837857401	0.996561708288	0.997647484618	0.997285559175
alpha_rarefaction_5526_2.txt	5526	2	0.99674267101	0.99674267101	0.996199782845	0.995114006515	0.995114006515	0.996923633731	0.997285559175	0.997285559175	0.997647484618	0.998009410062	0.996923633731	0.996199782845	0.997466521896	0.99674267101	0.995837857401	0.997104596453	0.998190372783	0.99782844734
alpha_rarefaction_5526_3.txt	5526	3	0.996199782845	0.996923633731	0.997104596453	0.996923633731	0.994752081071	0.996380745566	0.997466521896	0.99674267101	0.997647484618	0.998009410062	0.996923633731	0.996199782845	0.997104596453	0.995837857401	0.996199782845	0.996380745566	0.997466521896	0.997466521896
alpha_rarefaction_5526_4.txt	5526	4	0.995837857401	0.995475931958	0.997647484618	0.996380745566	0.994209192906	0.996199782845	0.997104596453	0.996561708288	0.998190372783	0.998190372783	0.996923633731	0.996380745566	0.998371335505	0.995475931958	0.994933043793	0.995837857401	0.997466521896	0.998552298227
alpha_rarefaction_5526_5.txt	5526	5	0.997104596453	0.997285559175	0.997104596453	0.995837857401	0.99565689468	0.996561708288	0.997104596453	0.996561708288	0.997285559175	0.996561708288	0.996561708288	0.99674267101	0.998009410062	0.996018820123	0.99565689468	0.996923633731	0.998190372783	0.998009410062
alpha_rarefaction_5526_6.txt	5526	6	0.996199782845	0.996199782845	0.996199782845	0.99457111835	0.995114006515	0.996923633731	0.997104596453	0.99674267101	0.997285559175	0.997104596453	0.997285559175	0.99674267101	0.996923633731	0.996018820123	0.99565689468	0.996561708288	0.998371335505	0.99782844734
alpha_rarefaction_5526_7.txt	5526	7	0.996018820123	0.997104596453	0.99782844734	0.996923633731	0.99457111835	0.997104596453	0.997285559175	0.996380745566	0.997647484618	0.996923633731	0.997104596453	0.996923633731	0.997466521896	0.99565689468	0.995837857401	0.996561708288	0.998552298227	0.99782844734
alpha_rarefaction_5526_8.txt	5526	8	0.996199782845	0.995475931958	0.99674267101	0.996380745566	0.995294969236	0.995475931958	0.998733260948	0.996199782845	0.998009410062	0.997104596453	0.996923633731	0.996923633731	0.998371335505	0.996380745566	0.99565689468	0.996923633731	0.998552298227	0.99782844734
alpha_rarefaction_5526_9.txt	5526	9	0.995475931958	0.996380745566	0.99674267101	0.996199782845	0.995837857401	0.996380745566	0.996561708288	0.99674267101	0.997285559175	0.997285559175	0.996380745566	0.996561708288	0.998009410062	0.99565689468	0.995114006515	0.996199782845	0.997647484618	0.998552298227
alpha_rarefaction_6314_0.txt	6314	0	0.997307570478	0.996832435857	0.997465948685	0.99667405765	0.995407031992	0.997149192271	0.997941083307	0.99667405765	0.9977827051	0.998257839721	0.9977827051	0.996990814064	0.998574596136	0.996515679443	0.996357301235	0.997624326893	0.997941083307	0.998574596136
alpha_rarefaction_6314_1.txt	6314	1	0.99667405765	0.996515679443	0.996990814064	0.996040544821	0.996040544821	0.997149192271	0.997941083307	0.996990814064	0.998257839721	0.997624326893	0.997307570478	0.996040544821	0.998099461514	0.997465948685	0.995882166614	0.996990814064	0.9977827051	0.999049730757
alpha_rarefaction_6314_2.txt	6314	2	0.996040544821	0.997465948685	0.9977827051	0.995882166614	0.996040544821	0.997149192271	0.997624326893	0.997149192271	0.998257839721	0.998416217928	0.996990814064	0.997149192271	0.998574596136	0.995882166614	0.995882166614	0.997149192271	0.997941083307	0.998099461514
alpha_rarefaction_6314_3.txt	6314	3	0.99667405765	0.996990814064	0.996990814064	0.996040544821	0.996357301235	0.99667405765	0.9977827051	0.997307570478	0.997149192271	0.998257839721	0.997465948685	0.99667405765	0.997941083307	0.99667405765	0.996832435857	0.996832435857	0.997941083307	0.998574596136
alpha_rarefaction_6314_4.txt	6314	4	0.995723788407	0.996990814064	0.998099461514	0.99667405765	0.995248653785	0.99667405765	0.997465948685	0.996990814064	0.998416217928	0.998257839721	0.997624326893	0.997149192271	0.99889135255	0.995882166614	0.996357301235	0.997307570478	0.9977827051	0.998257839721
alpha_rarefaction_6314_5.txt	6314	5	0.996357301235	0.99667405765	0.997307570478	0.996990814064	0.995882166614	0.996357301235	0.998099461514	0.997307570478	0.998257839721	0.998257839721	0.997624326893	0.996990814064	0.997941083307	0.996515679443	0.996515679443	0.996357301235	0.998099461514	0.998732974343
alpha_rarefaction_6314_6.txt	6314	6	0.99667405765	0.996357301235	0.997624326893	0.99667405765	0.995407031992	0.997149192271	0.997465948685	0.997624326893	0.997941083307	0.997941083307	0.997465948685	0.99667405765	0.998099461514	0.996990814064	0.996040544821	0.996198923028	0.99889135255	0.9977827051
alpha_rarefaction_6314_7.txt	6314	7	0.996198923028	0.995723788407	0.9977827051	0.996515679443	0.995407031992	0.997465948685	0.998416217928	0.997149192271	0.9977827051	0.998257839721	0.997941083307	0.996990814064	0.998099461514	0.996357301235	0.996040544821	0.995723788407	0.9977827051	0.99889135255
alpha_rarefaction_6314_8.txt	6314	8	0.996357301235	0.996515679443	0.997465948685	0.995723788407	0.995723788407	0.996832435857	0.9977827051	0.997149192271	0.997624326893	0.998099461514	0.997465948685	0.99667405765	0.998257839721	0.996198923028	0.996515679443	0.99667405765	0.998099461514	0.998416217928
alpha_rarefaction_6314_9.txt	6314	9	0.997149192271	0.997149192271	0.997465948685	0.996198923028	0.995407031992	0.997941083307	0.997941083307	0.996832435857	0.9977827051	0.998257839721	0.996990814064	0.99667405765	0.998574596136	0.99667405765	0.995882166614	0.996832435857	0.9977827051	0.998257839721
alpha_rarefaction_7102_0.txt	7102	0	0.997043086455	0.997183891861	0.998028724303	0.997043086455	0.99633905942	0.997043086455	0.998028724303	0.997465502675	0.998732751338	0.998591945931	0.99816952971	0.997183891861	0.998310335117	0.99633905942	0.996902281048	0.997043086455	0.998028724303	0.998451140524
alpha_rarefaction_7102_1.txt	7102	1	0.996761475641	0.997606308082	0.997465502675	0.997183891861	0.996057448606	0.997887918896	0.997887918896	0.997465502675	0.998310335117	0.998732751338	0.997324697268	0.997324697268	0.998451140524	0.996620670234	0.997043086455	0.997183891861	0.998451140524	0.999014362152
alpha_rarefaction_7102_2.txt	7102	2	0.997465502675	0.997043086455	0.998028724303	0.996620670234	0.996057448606	0.997606308082	0.99816952971	0.997183891861	0.99816952971	0.998310335117	0.99816952971	0.997043086455	0.998451140524	0.997465502675	0.996902281048	0.997183891861	0.998451140524	0.998591945931
alpha_rarefaction_7102_3.txt	7102	3	0.996620670234	0.997324697268	0.997747113489	0.997043086455	0.995916643199	0.996902281048	0.998310335117	0.997747113489	0.998028724303	0.998451140524	0.997747113489	0.996761475641	0.998451140524	0.996902281048	0.996761475641	0.996902281048	0.997887918896	0.998873556745
alpha_rarefaction_7102_4.txt	7102	4	0.997183891861	0.997183891861	0.997747113489	0.997465502675	0.995775837792	0.997183891861	0.998451140524	0.997465502675	0.99816952971	0.998310335117	0.997887918896	0.997043086455	0.998451140524	0.996620670234	0.996479864827	0.997183891861	0.998451140524	0.998451140524
alpha_rarefaction_7102_5.txt	7102	5	0.997043086455	0.997183891861	0.998451140524	0.997043086455	0.995775837792	0.997183891861	0.998310335117	0.996902281048	0.998310335117	0.998732751338	0.99816952971	0.997324697268	0.998451140524	0.996902281048	0.99633905942	0.996902281048	0.99816952971	0.998591945931
