	sequences per sample	iteration	TL3	T2	TL2	TL1	TS8	MT209	T9	T1	MN13	MN12	MN15	SM2	MT213	TS4	SM4	MT210	SM5	TS6
alpha_rarefaction_6405_6.txt	6405	6	9.4483	9.91679	9.91024	8.78649	7.34439	6.31158	10.07067	9.91409	7.25825	8.66668	7.17911	5.95078	6.40531	7.29711	8.38311	5.21283	3.39715	6.37259
alpha_rarefaction_6405_7.txt	6405	7	9.26794	9.1576	8.95079	7.90751	6.87783	6.19533	9.20064	9.21721	7.73727	8.36911	8.04924	5.23436	6.21881	7.33255	8.51855	4.08697	3.38828	6.67948
alpha_rarefaction_6405_8.txt	6405	8	9.28866	9.77747	9.58923	8.74323	6.40475	6.05445	9.23119	8.98687	7.73556	8.38546	8.2046	6.06551	6.10629	7.51141	8.86041	4.7389	4.09799	6.82298
alpha_rarefaction_6405_9.txt	6405	9	9.86835	9.45673	9.74799	8.02437	6.95428	6.16883	8.97727	8.91396	7.80913	8.18753	8.02976	5.84679	6.08002	7.99123	8.46117	4.10323	3.69211	5.85912
alpha_rarefaction_7684_0.txt	7684	0	9.25688	9.65748	9.52861	7.94293	6.66095	6.3915	9.63358	9.0112	7.48195	8.80492	7.84736	5.82634	6.52456	7.47679	8.00643	4.55112	3.71692	6.28343
alpha_rarefaction_7684_1.txt	7684	1	9.84443	9.97604	9.70706	8.72656	6.89348	6.68074	9.36628	9.92489	7.7617	9.04216	7.36716	5.88966	6.11341	8.19198	7.74041	4.74701	3.6851	6.56196
alpha_rarefaction_7684_2.txt	7684	2	9.99244	9.81781	9.87429	8.17038	6.95171	6.48295	9.08887	9.60326	7.60273	8.3323	7.1156	5.3526	6.29555	7.65473	8.26525	4.60482	4.74118	6.27758
alpha_rarefaction_7684_3.txt	7684	3	9.31603	9.85943	10.01258	8.68835	7.6993	6.47328	9.89427	9.43534	8.58923	8.81579	8.08135	5.86239	7.01747	7.54304	8.69461	4.967	3.11196	7.16014
alpha_rarefaction_7684_4.txt	7684	4	9.72469	9.49197	9.54636	8.03957	7.44816	5.99789	9.75919	9.38014	8.41948	8.44722	7.46479	5.47056	6.00622	7.66304	8.41393	4.45073	5.00274	6.99184
alpha_rarefaction_7684_5.txt	7684	5	10.0132	9.97995	9.94076	8.14866	7.81132	6.64993	9.53033	9.15273	8.69042	8.72859	8.28449	6.1145	6.45472	7.89846	8.51399	4.69086	3.81945	6.8609
alpha_rarefaction_7684_6.txt	7684	6	9.76667	9.84941	10.10255	7.95091	7.66444	6.31241	9.66488	9.63864	7.44082	9.38753	7.42631	6.76937	6.72409	7.88192	8.18485	4.76699	4.34131	7.0205
alpha_rarefaction_7684_7.txt	7684	7	10.18773	9.8051	9.67169	7.91576	7.81394	6.53505	9.47104	9.03309	8.10618	9.51326	7.67756	5.24951	6.1458	7.3683	8.1737	4.32776	4.30289	6.11274
alpha_rarefaction_7684_8.txt	7684	8	9.9692	10.1575	9.05598	7.94875	6.97934	6.31277	10.09526	9.12325	8.16001	8.32889	8.0977	5.86209	7.04313	8.4442	8.42848	4.42872	4.7544	6.30486
alpha_rarefaction_7684_9.txt	7684	9	9.15102	9.73226	9.82269	8.69115	7.88032	6.32242	9.8047	8.94819	7.52388	8.2302	7.98871	5.68022	6.44674	7.7915	8.62128	4.25414	4.23066	6.94629
alpha_rarefaction_8963_0.txt	8963	0	9.56096	9.62806	10.13244	8.14701	7.8646	6.86696	10.71803	9.8663	8.56748	9.64616	7.38375	6.21945	6.95222	7.92845	8.79982	4.76267	4.28737	6.69174
alpha_rarefaction_8963_1.txt	8963	1	9.80642	10.06566	9.44596	8.84369	7.40207	6.54023	10.37075	9.14929	8.44069	8.32818	8.11815	6.18754	6.36687	7.95048	8.85823	5.31628	5.17147	6.47923
alpha_rarefaction_8963_2.txt	8963	2	10.062	9.69841	9.76278	8.04664	7.77037	6.44968	9.64659	9.00835	8.23347	9.447	7.68854	6.33164	6.64873	7.799	8.49771	4.93377	3.22895	6.62831
alpha_rarefaction_8963_3.txt	8963	3	9.65803	9.79274	9.76896	8.28501	7.42307	6.95952	9.99484	9.36402	8.86034	8.69423	8.365	5.94266	7.11737	7.54908	8.45467	5.18456	4.91807	6.26806
alpha_rarefaction_8963_4.txt	8963	4	10.36069	9.80414	9.72504	8.14949	7.39933	6.35798	10.02694	9.24509	8.39193	9.78713	7.94893	6.22109	6.45262	7.71548	9.26787	4.80721	3.90018	6.7476
alpha_rarefaction_8963_5.txt	8963	5	9.74548	9.87467	10.22387	8.897	7.1836	6.70157	10.55185	9.7968	8.86604	8.2497	7.61192	5.48009	7.24211	8.09376	9.02537	5.08339	4.78506	6.45739
alpha_rarefaction_8963_6.txt	8963	6	10.24108	10.22028	10.09089	8.85771	7.30737	6.61393	9.93025	9.78125	9.10279	9.62646	8.57396	5.5924	6.45617	7.96265	8.39194	4.63927	3.7532	6.88879
alpha_rarefaction_8963_7.txt	8963	7	9.76958	9.59148	9.53735	8.86703	7.56219	6.34862	9.94407	9.95205	8.15873	8.63183	7.43239	5.84235	7.04158	7.58712	8.42875	4.7615	3.53739	6.70857
alpha_rarefaction_8963_8.txt	8963	8	10.09928	9.70768	9.96603	8.68629	7.9863	6.53121	10.14246	9.15393	8.19263	9.10947	8.11953	5.48067	6.52299	7.55927	8.29713	4.85399	3.90989	6.30095
alpha_rarefaction_8963_9.txt	8963	9	9.8289	10.30184	10.13559	8.86553	8.1185	6.02786	9.97691	9.43613	7.90044	9.65226	6.78632	6.02424	6.95372	7.97072	9.01098	4.58638	4.49221	7.32232
alpha_rarefaction_10242_0.txt	10242	0	10.55517	9.91719	10.17421	8.19755	7.94223	6.41274	10.03794	9.86357	9.16129	9.19359	7.96607	5.8416	6.80983	8.13203	8.86483	5.22925	3.94404	7.52754
alpha_rarefaction_10242_1.txt	10242	1	9.87283	10.23019	10.03261	8.18977	8.14135	6.27212	10.5148	9.69879	8.12661	9.42974	7.61814	6.33164	6.3976	8.2018	8.38761	4.9559	3.97567	7.62643
alpha_rarefaction_10242_2.txt	10242	2	10.42899	9.82593	9.92878	8.76667	7.98532	6.33554	10.69623	9.45503	8.09592	9.59655	8.43843	6.40844	6.86377	8.33982	9.11833	4.72929	4.63416	7.38091
alpha_rarefaction_10242_3.txt	10242	3	10.56103	10.40681	10.28434	8.24893	7.80856	6.67682	10.97961	10.23454	7.07018	9.50491	7.40193	5.84725	6.90846	8.33121	8.71912	5.0958	3.57399	6.81563
alpha_rarefaction_10242_4.txt	10242	4	10.34012	10.11899	9.85531	8.28348	8.05544	6.9042	10.44511	9.65009	7.98425	9.39921	8.38005	5.49457	6.58559	8.08071	8.67698	4.08008	3.45354	7.60164
alpha_rarefaction_10242_5.txt	10242	5	9.86285	9.66396	10.31865	8.75777	8.0854	6.38356	10.42484	9.57075	8.90513	9.83058	8.55163	6.55584	7.03451	8.26205	8.07978	5.22437	4.35624	7.33918
alpha_rarefaction_10242_6.txt	10242	6	10.05472	9.72797	9.58493	8.79869	7.48962	6.51808	10.64328	9.44689	8.27073	9.35236	8.58162	5.9278	6.70217	8.20548	8.54794	5.16624	3.98805	7.09002
alpha_rarefaction_10242_7.txt	10242	7	9.90709	10.31682	10.10762	8.91053	7.81554	5.9635	10.75954	9.39621	8.31391	9.90743	8.09609	6.5558	6.65063	8.21778	9.00532	5.72855	4.90422	7.33514
alpha_rarefaction_10242_8.txt	10242	8	9.86822	10.06079	10.13397	9.00472	8.08401	6.75312	9.81437	9.95972	8.45557	8.85165	8.0986	6.05323	6.60653	8.41768	9.08844	5.4578	3.61652	6.77466
alpha_rarefaction_10242_9.txt	10242	9	10.47905	9.69066	10.1251	8.24677	7.80249	6.68377	10.56925	9.29292	8.98689	9.44632	7.65793	6.33575	6.5032	8.44241	8.89167	4.95481	4.80744	6.99738
alpha_rarefaction_11521_0.txt	11521	0	9.77455	10.18118	10.3711	8.93778	8.26451	6.70646	10.38117	10.05825	7.92739	9.96723	8.56127	6.91328	6.89817	8.41868	8.59002	4.86915	4.14888	7.59284
alpha_rarefaction_11521_1.txt	11521	1	10.50169	10.52987	10.73735	8.24884	7.97521	6.64489	10.83551	9.75116	9.00524	9.72304	7.51233	6.75696	6.88791	8.59597	9.29703	4.66115	4.88986	7.94217
alpha_rarefaction_11521_2.txt	11521	2	9.89245	10.26282	9.79176	8.22056	8.26218	6.62051	10.44637	9.4049	9.13039	8.64605	8.33265	6.25621	7.17784	8.55705	9.5915	4.93045	5.01947	7.82702
alpha_rarefaction_11521_3.txt	11521	3	9.63361	10.09971	9.70626	8.90161	7.94569	6.47208	10.72936	9.5674	8.59736	9.72184	8.95871	6.29918	6.56623	8.16239	8.98332	5.178	3.38942	7.85475
alpha_rarefaction_11521_4.txt	11521	4	10.1367	10.50781	10.24135	8.29751	8.25967	6.78896	10.42761	9.13236	8.44858	10.13714	8.57586	6.7226	6.24791	8.37851	8.73109	5.09162	4.3827	7.73092
alpha_rarefaction_11521_5.txt	11521	5	10.16251	10.55721	9.65899	8.17333	8.09887	6.8123	10.57943	9.90373	8.00783	9.37957	8.37887	6.85868	6.63863	8.41242	9.34875	5.02386	4.56405	7.2359
alpha_rarefaction_11521_6.txt	11521	6	9.57285	10.03521	10.50307	8.95237	8.26483	7.00064	10.98297	9.26876	7.86248	10.22949	7.97294	6.07375	6.92175	8.14317	8.99115	5.21747	3.89302	7.36857
alpha_rarefaction_11521_7.txt	11521	7	10.18643	10.23283	10.21265	8.8581	7.66262	6.34059	10.25259	10.07687	8.74399	9.87044	7.92695	5.72977	7.06771	8.36678	9.32815	5.51799	4.62181	7.77332
alpha_rarefaction_11521_8.txt	11521	8	10.38149	10.30604	9.53999	8.97577	8.26904	6.74793	11.19424	9.33287	8.72443	10.60809	8.4837	6.69068	6.75273	8.21883	9.40757	5.27649	4.20221	7.3382
alpha_rarefaction_11521_9.txt	11521	9	10.62987	9.59435	10.11985	8.23534	8.23986	6.45838	11.05539	9.121	9.21154	9.40843	8.37842	6.50451	7.13769	8.14834	9.50966	4.73842	4.22375	7.29563
alpha_rarefaction_12800_0.txt	12800	0	10.31534	10.60692	10.84844	8.79213	8.27175	6.43949	10.54139	10.01582	8.7532	9.21621	8.22363	6.50609	6.58791	8.62557	9.4976	5.04363	4.71796	7.36305
alpha_rarefaction_12800_1.txt	12800	1	10.73965	10.35888	10.46531	8.29577	8.27175	6.62176	10.70446	9.44328	8.79628	9.95181	8.48479	6.25447	6.84673	8.4834	9.27183	5.1987	4.17166	7.61029
alpha_rarefaction_12800_2.txt	12800	2	9.86251	10.37798	10.40926	8.87321	8.27175	6.46068	10.78467	10.05507	9.20801	10.28352	8.78222	6.43085	7.5314	8.52769	9.53764	5.33187	5.00006	7.70787
alpha_rarefaction_12800_3.txt	12800	3	10.39129	9.78498	10.72185	8.89422	8.27175	7.25419	11.18632	9.87656	9.25392	9.81692	8.33023	6.18641	7.25357	8.52607	9.44057	5.05022	4.39502	7.77225
alpha_rarefaction_12800_4.txt	12800	4	10.3916	10.45515	10.13555	8.95753	8.27175	6.40936	9.92041	9.48108	8.94106	9.51759	8.11845	6.53957	7.16418	8.55897	9.39615	5.56459	5.01893	7.28578
alpha_rarefaction_12800_5.txt	12800	5	10.33231	10.02221	9.86836	8.69626	8.27175	6.5434	10.76361	10.28534	9.08717	9.11134	8.16078	6.48051	6.95802	8.5005	9.23838	5.41644	4.35679	7.98571
alpha_rarefaction_12800_6.txt	12800	6	10.20147	10.18931	10.37244	8.8776	8.27175	6.6778	10.2258	10.08607	8.59674	9.38354	8.46235	5.73031	7.32332	7.64878	9.04508	5.44259	4.88136	7.73435
alpha_rarefaction_12800_7.txt	12800	7	10.52595	10.51909	10.75253	8.99203	8.27175	6.5133	9.68871	9.9407	8.52732	10.02706	8.34533	6.65295	6.55725	8.57509	9.51399	5.29793	3.85126	7.7852
alpha_rarefaction_12800_8.txt	12800	8	10.45408	10.17725	10.30067	8.2267	8.27175	6.5051	10.69542	9.26568	8.46148	10.82857	8.39369	6.33681	6.82615	7.89436	8.8707	5.21865	4.10401	7.66295
alpha_rarefaction_12800_9.txt	12800	9	10.47332	10.5516	10.33748	8.16715	8.27175	6.90322	10.96726	9.46739	9.17692	10.09197	8.30313	6.79345	6.5002	8.78857	9.387	4.9097	4.87342	7.83797
