	sequences per sample	iteration	TL3	T2	TL2	TL1	TS8	MT209	T9	T1	MN13	MN12	MN15	SM2	MT213	TS4	SM4	MT210	SM5	TS6
alpha_rarefaction_1289_0.txt	1289	0	0.871586937511	0.947724404326	0.915533417874	0.911286706578	0.817278866773	0.762004211804	0.932819988432	0.938448566103	0.887695069758	0.865174740494	0.807795989337	0.744210876661	0.766225645057	0.853608230049	0.807507097413	0.696086296833	0.722326109631	0.78838967428
alpha_rarefaction_1289_1.txt	1289	1	0.864288805257	0.950811936774	0.916980284932	0.898626017968	0.806518846286	0.770081148538	0.929340044453	0.939187647944	0.880488419948	0.878165247385	0.782667206734	0.745406167	0.770468745204	0.847427146572	0.789925616348	0.69053114586	0.728870715447	0.783704810231
alpha_rarefaction_1289_2.txt	1289	2	0.862513323635	0.952937699855	0.916401297365	0.908189544399	0.809341561136	0.772185244725	0.922921828854	0.935937613789	0.893405500141	0.877430980409	0.780352460186	0.731157776519	0.761670782373	0.854110179769	0.794541868565	0.684431915095	0.733548357198	0.786054464554
alpha_rarefaction_1289_3.txt	1289	3	0.87877432786	0.951937411564	0.912384495893	0.903592551644	0.809272949304	0.762974407185	0.931544049097	0.936728455433	0.887912942418	0.879164331958	0.802285375869	0.742315023403	0.753613105101	0.855920569165	0.8052465181	0.691303931759	0.723130192155	0.795219560872
alpha_rarefaction_1289_4.txt	1289	4	0.866942999818	0.952056579483	0.916843061267	0.906252764786	0.799755164094	0.783650642995	0.926210381933	0.938530418815	0.887791367067	0.874963361883	0.773168680986	0.741566311831	0.774235173675	0.840274663998	0.794285476982	0.68076900623	0.730773791002	0.787524202222
alpha_rarefaction_1289_5.txt	1289	5	0.85871198739	0.953771875288	0.917995017818	0.904933491662	0.820481955991	0.779050039091	0.925514633881	0.942577313197	0.884953003904	0.866601144373	0.797809958466	0.738180257728	0.771502737552	0.850189675604	0.794947520976	0.697222605071	0.729041643169	0.789600612932
alpha_rarefaction_1289_6.txt	1289	6	0.874427708106	0.948780063568	0.915446750297	0.899132782553	0.807998213685	0.770840693557	0.920942919169	0.943238153475	0.884422164992	0.877151718215	0.796236701191	0.737332841415	0.767141673202	0.848783734903	0.799401271486	0.698768176869	0.731106016716	0.80144999672
alpha_rarefaction_1289_7.txt	1289	7	0.871741013204	0.9500042431	0.916493983525	0.903950055401	0.824723852422	0.77756465311	0.931192563922	0.941315818458	0.892116319926	0.860979789001	0.793753434353	0.733662710252	0.762964777454	0.838286124581	0.803712983465	0.703631190939	0.724353167971	0.787896150575
alpha_rarefaction_1289_8.txt	1289	8	0.875056048043	0.952705382598	0.917481030935	0.901607623376	0.799605903266	0.769900591085	0.921608574312	0.935558443137	0.891705852649	0.878759883264	0.775145183239	0.740859730331	0.78030792268	0.855589547168	0.793044445421	0.696045370477	0.726510227677	0.780276626055
alpha_rarefaction_1289_9.txt	1289	9	0.873899276627	0.947824312783	0.916096757128	0.909311408041	0.814340595153	0.777319094974	0.931465807534	0.943251394355	0.891958633084	0.854121013216	0.784230834278	0.74326355189	0.767581029671	0.84156143678	0.791480817877	0.69481637608	0.725910776933	0.793145557595
alpha_rarefaction_2568_0.txt	2568	0	0.866589209635	0.953466945197	0.9189103124	0.905678322221	0.807997847944	0.772596587766	0.928694645821	0.941266401238	0.886133917567	0.865647230229	0.797233928727	0.738850312012	0.764175182694	0.842707635795	0.799745974903	0.6964054357	0.725267126678	0.797090478547
alpha_rarefaction_2568_1.txt	2568	1	0.871451048612	0.951419823177	0.914967707029	0.911412993372	0.8124772542	0.775543836919	0.925330693607	0.940415405033	0.889504238604	0.868508955173	0.792625326326	0.741587086694	0.759667268369	0.852528362496	0.799847269533	0.697240358207	0.728329014664	0.779937718966
alpha_rarefaction_2568_2.txt	2568	2	0.866881872264	0.949419709145	0.917578924894	0.904802457274	0.817001545501	0.774024417465	0.925850510962	0.936667806989	0.88561440349	0.867768655196	0.784993958715	0.740068273794	0.757395721121	0.845995768675	0.801094042663	0.70097430877	0.726325564581	0.793977639969
alpha_rarefaction_2568_3.txt	2568	3	0.873369277763	0.952962898264	0.917827005755	0.911460001359	0.819596992945	0.764838146951	0.928877825332	0.941403482594	0.887554165332	0.875868889568	0.801134681826	0.739192712124	0.773040889064	0.84825397172	0.805433941344	0.691963635834	0.72554007628	0.79459117002
alpha_rarefaction_2568_4.txt	2568	4	0.867650073757	0.953449051834	0.918091463592	0.90375099475	0.816069877524	0.75627207859	0.92742755311	0.938321275026	0.887666984501	0.860095132035	0.790710129948	0.744248345319	0.768345549344	0.850830009414	0.79522410982	0.699078218864	0.727699714191	0.793574584389
alpha_rarefaction_2568_5.txt	2568	5	0.871261803554	0.951306700731	0.919321556468	0.90967005852	0.818371145952	0.777055371163	0.925418644035	0.939030034161	0.887250281441	0.878677540979	0.797738885492	0.739493563242	0.755899654021	0.850684133015	0.799678950612	0.701104718025	0.733203288012	0.784488092119
alpha_rarefaction_2568_6.txt	2568	6	0.874696419386	0.950876350191	0.917406966644	0.909941491736	0.819796246154	0.765418619773	0.930313236964	0.93940245873	0.888941962423	0.871664859134	0.792530703798	0.740461927776	0.755955457051	0.85487785202	0.801817055832	0.69762824992	0.732287390456	0.788496508671
alpha_rarefaction_2568_7.txt	2568	7	0.866490341223	0.954718570763	0.9168495429	0.905849673916	0.822723782281	0.771392576741	0.932400998146	0.939234746363	0.882025419493	0.881055841849	0.789120350152	0.742948195379	0.758881476791	0.849196254404	0.805073041314	0.694814442795	0.729061429431	0.797336436467
alpha_rarefaction_2568_8.txt	2568	8	0.863891254452	0.949595913277	0.914475487913	0.907502232121	0.822720142953	0.776808503411	0.925609102202	0.939623851185	0.887872909813	0.878631139546	0.801700597335	0.743787970322	0.755455959278	0.855755233354	0.803277639483	0.695259047369	0.729996130181	0.7926283591
alpha_rarefaction_2568_9.txt	2568	9	0.874870803855	0.951180840636	0.92154943178	0.904159812599	0.815591912443	0.770068467891	0.926676031871	0.943234974428	0.88896622461	0.871725514601	0.788803425336	0.74574077309	0.765272136819	0.849904103706	0.798891945924	0.701628781262	0.731052445143	0.795721787929
alpha_rarefaction_3847_0.txt	3847	0	0.876643249741	0.952977108748	0.91945076996	0.905624136748	0.812991789064	0.776007879774	0.928410857488	0.940297683509	0.887350298921	0.876847987646	0.789028805137	0.740379294876	0.758488936957	0.846979903049	0.803208695699	0.701322464971	0.729212227326	0.793362356564
alpha_rarefaction_3847_1.txt	3847	1	0.869416744952	0.952337623752	0.914218669137	0.905260743858	0.818104020235	0.774754316203	0.928217065965	0.938067999878	0.889620524711	0.872253479852	0.787387117959	0.744328912053	0.765304614529	0.851061417385	0.799852075174	0.698222746598	0.727262825157	0.793305867822
alpha_rarefaction_3847_2.txt	3847	2	0.869257279125	0.95371470577	0.916024011499	0.905952798521	0.821466046381	0.769959530141	0.929828751945	0.940619858536	0.88671203019	0.865050354376	0.796811818634	0.746018844401	0.762265979675	0.84813184094	0.795999218617	0.691986686766	0.724876919072	0.79758347107
alpha_rarefaction_3847_3.txt	3847	3	0.871391418401	0.951326772576	0.918460595285	0.905617920283	0.810406550694	0.76917382309	0.927329327813	0.938047728798	0.88615281867	0.866654877908	0.796928715194	0.742350995232	0.768900433794	0.854727104305	0.807529138495	0.697103377574	0.731070679917	0.794927959623
alpha_rarefaction_3847_4.txt	3847	4	0.869980145829	0.95233951572	0.916840936013	0.906047667174	0.817519267155	0.774505927906	0.930941363942	0.939136961483	0.888359798692	0.867720325859	0.79164282844	0.74574153603	0.764047402163	0.857595056667	0.800075867894	0.702353857509	0.728058127186	0.788874339509
alpha_rarefaction_3847_5.txt	3847	5	0.868611172243	0.953301716305	0.915642239498	0.905847118625	0.811796471062	0.769189634532	0.932479263192	0.939992265907	0.88637647625	0.874473838786	0.789521392375	0.743432795188	0.768829349875	0.850263142265	0.803675876516	0.699344142729	0.722706156712	0.792617597095
alpha_rarefaction_3847_6.txt	3847	6	0.872125501768	0.95162016267	0.917033511271	0.905702518256	0.810711157452	0.776168426726	0.925803726352	0.93897100891	0.889558495207	0.877713697892	0.789348547635	0.74152177293	0.773430074133	0.851607790554	0.800055191393	0.693170382682	0.730458493309	0.791738643077
alpha_rarefaction_3847_7.txt	3847	7	0.871341686685	0.951194875417	0.918409782445	0.906095236641	0.811391049467	0.779113544331	0.9312966484	0.939947669532	0.889716609629	0.872377944281	0.791142673332	0.739642914119	0.767841472589	0.847605198289	0.803224101719	0.697942600275	0.730067531751	0.783890086422
alpha_rarefaction_3847_8.txt	3847	8	0.874150582635	0.950810265464	0.913904467401	0.906675800365	0.816176645973	0.770132645162	0.928677895178	0.941279479471	0.885388328683	0.873135271821	0.779524641829	0.738394215607	0.753207780121	0.854859136605	0.803843991338	0.694645036163	0.733403205493	0.789788159784
alpha_rarefaction_3847_9.txt	3847	9	0.87188184339	0.952509522509	0.917915032958	0.90810572233	0.816306110602	0.769508295906	0.927837591352	0.939676577625	0.890731785303	0.866904347329	0.802209736889	0.741091485478	0.766312357473	0.851485488373	0.802703810672	0.69813693236	0.729528861592	0.788820553578
alpha_rarefaction_5126_0.txt	5126	0	0.871772952498	0.952323720815	0.917621623728	0.907856240454	0.809481594448	0.765849937791	0.92862867826	0.940985031289	0.888792442163	0.872242965372	0.795904349678	0.737362438459	0.767705099537	0.847735009862	0.800910386394	0.692108457202	0.72418038508	0.793784534529
alpha_rarefaction_5126_1.txt	5126	1	0.867002569201	0.951760390405	0.917367778718	0.907303946784	0.818226497948	0.774717539389	0.929144360401	0.940589611551	0.885723771873	0.866297359601	0.790165016763	0.744049713128	0.761550556868	0.848777943693	0.795386992997	0.697791997496	0.726368171322	0.793414461234
alpha_rarefaction_5126_2.txt	5126	2	0.867830629129	0.952558613079	0.91480527614	0.905856535478	0.819731528646	0.772019627433	0.92644469779	0.941030091632	0.887077941759	0.873944069457	0.789886967042	0.740219355579	0.763550946884	0.848579586842	0.800248105905	0.696788491466	0.730243741446	0.792325629791
alpha_rarefaction_5126_3.txt	5126	3	0.869632281717	0.952212592265	0.917032718529	0.903274166768	0.815451709393	0.773465744777	0.928538253111	0.937543166972	0.886800805423	0.87446675422	0.787343112747	0.741371438958	0.768634545238	0.854323867261	0.797807844732	0.695951069338	0.728585414241	0.79108951496
alpha_rarefaction_5126_4.txt	5126	4	0.86773068955	0.952139216976	0.919274013928	0.905021929621	0.816194748369	0.772389320151	0.928014502732	0.940526664078	0.890851517186	0.870274619959	0.791614102609	0.742345945003	0.768064745016	0.852988269544	0.797381369892	0.692134488685	0.727113265415	0.791329811421
alpha_rarefaction_5126_5.txt	5126	5	0.876358908072	0.952631607791	0.917043983614	0.907573090998	0.808304849665	0.771857197073	0.928322161362	0.94090579511	0.886292582596	0.873554206147	0.783867072595	0.743515458819	0.757187162856	0.855538593651	0.797408771453	0.702620456878	0.725042468613	0.789753003858
alpha_rarefaction_5126_6.txt	5126	6	0.872255676652	0.950633805701	0.918321276901	0.906868490322	0.815736990082	0.766629664412	0.929605391653	0.938610762206	0.885485149953	0.877017382789	0.781862800692	0.740955163588	0.763288272482	0.853244778595	0.795371084869	0.694105498138	0.728628191121	0.786951118204
alpha_rarefaction_5126_7.txt	5126	7	0.866234336012	0.952322883545	0.918310011815	0.906847710805	0.818970374194	0.775886748742	0.92673013071	0.938696468198	0.888249510692	0.870678412396	0.788773626424	0.741295856321	0.766818278485	0.84903483332	0.801365632872	0.691539798711	0.727177887428	0.79208183202
alpha_rarefaction_5126_8.txt	5126	8	0.871920616462	0.95064902879	0.916576710896	0.904986459823	0.810967976862	0.765428410455	0.930876671819	0.941181713599	0.888648051163	0.870371286575	0.793200196256	0.742338181228	0.775654216057	0.848965339919	0.798390051772	0.694650408611	0.728646154366	0.787048241512
alpha_rarefaction_5126_9.txt	5126	9	0.872377080787	0.950544141706	0.917540256317	0.906137097009	0.818801702368	0.781106213167	0.926911361585	0.93848136595	0.887361928485	0.870405614641	0.792395503769	0.736807328517	0.764497061868	0.849976076916	0.804602746641	0.696639761887	0.72783042514	0.786961469905
alpha_rarefaction_6405_0.txt	6405	0	0.872404645814	0.953351066844	0.918360692302	0.904725511453	0.812566343746	0.781415231684	0.929419919182	0.941098002939	0.888251262522	0.869509854287	0.792136120237	0.739993406303	0.762653786409	0.850786728021	0.794918977355	0.693899440633	0.728972108417	0.793328250946
alpha_rarefaction_6405_1.txt	6405	1	0.870432191868	0.951933946023	0.917875220679	0.907905891731	0.818093202703	0.779391003199	0.92926196296	0.941376766419	0.890307472268	0.872582590324	0.783006689373	0.740313901427	0.767645739295	0.852607075976	0.798458123015	0.696668939725	0.730693928741	0.790844584362
alpha_rarefaction_6405_2.txt	6405	2	0.871415079335	0.952859647487	0.918664563021	0.907582520243	0.81198941352	0.776625062997	0.93018581185	0.941231046929	0.889347303196	0.871301438608	0.79358527107	0.742769340649	0.765682158199	0.850651343938	0.806667020118	0.697466521142	0.729834188625	0.791073377125
alpha_rarefaction_6405_3.txt	6405	3	0.87045686034	0.951702715665	0.91931774125	0.90315881974	0.821215519443	0.773713939576	0.92893956651	0.94117395843	0.888816784799	0.872760778593	0.793590633781	0.742917302727	0.771437322398	0.850037118493	0.79836052167	0.695708819405	0.726982786306	0.791432191259
alpha_rarefaction_6405_4.txt	6405	4	0.866053343132	0.951883439034	0.917185429757	0.907697526023	0.814244921116	0.773581919375	0.928941614091	0.93958094068	0.887151760462	0.877118810258	0.788196136288	0.74042008311	0.764255579505	0.850774393785	0.798839363032	0.697894904266	0.730770713015	0.790970169309
alpha_rarefaction_6405_5.txt	6405	5	0.873051876309	0.952381001133	0.918023134005	0.906177489898	0.816058492554	0.771334407094	0.928106542447	0.94024148045	0.887857151998	0.87155840998	0.793031156743	0.744634247858	0.763200100429	0.846653101445	0.801223283186	0.697183369989	0.728270178267	0.792632658546
alpha_rarefaction_6405_6.txt	6405	6	0.873353845704	0.95188436532	0.917868785425	0.90357184601	0.813227712298	0.766877750294	0.928363660075	0.941168595719	0.887671748445	0.872485671506	0.782631689601	0.740955184188	0.76463574698	0.851002650276	0.80489405903	0.693272490937	0.725070053463	0.794409373532
alpha_rarefaction_6405_7.txt	6405	7	0.869770823316	0.951938528704	0.917034981331	0.907804877752	0.809331507574	0.775632230138	0.926099669645	0.939150753735	0.888116707222	0.872058994699	0.791155719118	0.740789378907	0.766645886161	0.853930739366	0.800915561065	0.694871163909	0.728153904937	0.796178873233
alpha_rarefaction_6405_8.txt	6405	8	0.870808020422	0.951794466779	0.919177920743	0.906850071391	0.81678470116	0.769140668182	0.926571929497	0.940274290492	0.888186324964	0.868359601477	0.791319525571	0.739839008971	0.763706876641	0.85609659218	0.802223233825	0.695193755367	0.731392836271	0.792610573926
alpha_rarefaction_6405_9.txt	6405	9	0.867599754047	0.953584101024	0.918667195625	0.906397507314	0.814321217872	0.769627407355	0.927689372264	0.939583865796	0.889202217481	0.868616134082	0.794088585896	0.742517049461	0.763289413947	0.849903343224	0.800771206628	0.696777266492	0.729112367692	0.789706763293
alpha_rarefaction_7684_0.txt	7684	0	0.870782186042	0.95117978067	0.918844697406	0.907470846755	0.810751858754	0.769668634108	0.928507582567	0.94118927463	0.886424626467	0.870204784728	0.799979560956	0.741965328281	0.765046205654	0.851338706605	0.797959469314	0.692679014731	0.728660370691	0.79430249271
alpha_rarefaction_7684_1.txt	7684	1	0.87340040935	0.952798882241	0.918080113196	0.905197621239	0.81469445356	0.775899392479	0.930297099837	0.942265254492	0.888168787621	0.874593556356	0.786547985619	0.742781636755	0.768879728993	0.852379289049	0.798726323023	0.697512201778	0.72895699766	0.792033535208
alpha_rarefaction_7684_2.txt	7684	2	0.870253223299	0.951589239023	0.915708215263	0.906670153792	0.81527398888	0.771076164131	0.927610825418	0.939788790217	0.887505551805	0.870238454616	0.792647485625	0.742786378993	0.765000375314	0.850835487438	0.804118789261	0.694030010506	0.728801790994	0.793475277089
alpha_rarefaction_7684_3.txt	7684	3	0.867174731948	0.951672973391	0.917554232908	0.905500006639	0.818244052353	0.771560549839	0.929286224125	0.939900232803	0.886782258936	0.872160890034	0.786205358945	0.740956146225	0.765338225877	0.848347811159	0.801066922187	0.694034583378	0.728590930782	0.793670996014
alpha_rarefaction_7684_4.txt	7684	4	0.874289985397	0.95118096623	0.918205172779	0.906696811943	0.816691274364	0.771951886069	0.928885098561	0.940492064068	0.88871851459	0.87049484031	0.786062617591	0.740893108336	0.765798053569	0.849429989803	0.798655494316	0.696982663192	0.727018066029	0.789070923823
alpha_rarefaction_7684_5.txt	7684	5	0.871958802962	0.953221551113	0.916796253957	0.903858345566	0.815646864256	0.775166886119	0.927855524883	0.939193842624	0.887723118897	0.867734485363	0.787331437161	0.741800230662	0.760345394786	0.852012205978	0.800076268732	0.694691755904	0.729742244477	0.792230473565
alpha_rarefaction_7684_6.txt	7684	6	0.872948135366	0.953188016718	0.918158089133	0.909093505004	0.813724259472	0.772043343511	0.929410504626	0.940779308181	0.888591693605	0.870480308739	0.788179687993	0.744926483121	0.766916747443	0.848237384767	0.799758877537	0.692466156004	0.725620528578	0.789109471441
alpha_rarefaction_7684_7.txt	7684	7	0.870096593962	0.952203155566	0.917440351457	0.907852292032	0.814039686026	0.768456856883	0.928235310377	0.941915006364	0.887973949398	0.874133864157	0.791769223202	0.742142484732	0.76241751555	0.855630330106	0.797642620089	0.694725662904	0.728372787848	0.794525987598
alpha_rarefaction_7684_8.txt	7684	8	0.873271860835	0.952842273716	0.91972644876	0.905228208673	0.815663733073	0.771745056759	0.92763880462	0.939867443617	0.889021340341	0.8727897785	0.785977833155	0.742849315262	0.766309537778	0.85200421192	0.801608079256	0.699471050807	0.72874302112	0.789969984345
alpha_rarefaction_7684_9.txt	7684	9	0.873308003461	0.95292736301	0.919281288133	0.907897173924	0.811149258273	0.773504223708	0.930141927045	0.939722940859	0.887310815202	0.871965950191	0.790268372716	0.743055162251	0.767849816584	0.849192674679	0.798524947287	0.695032519556	0.727047569522	0.794319124415
alpha_rarefaction_8963_0.txt	8963	0	0.870598055011	0.953047193945	0.91755032581	0.902484782263	0.813194621662	0.77560841228	0.929466521776	0.941073389481	0.888204148287	0.870600121349	0.79288045593	0.740685537898	0.766130693941	0.85034667607	0.801670880481	0.693669509379	0.731804543028	0.792421704069
alpha_rarefaction_8963_1.txt	8963	1	0.869985497919	0.9517551354	0.917662405957	0.906556164571	0.813408948181	0.771895327947	0.929146488392	0.941120467126	0.888843990995	0.871742706503	0.791742003451	0.741150787519	0.767735566137	0.850677937385	0.800293156057	0.698931052399	0.727666440419	0.787830774761
alpha_rarefaction_8963_2.txt	8963	2	0.868406093958	0.952395152377	0.918556731842	0.905618993298	0.815117660068	0.777410457902	0.928399445081	0.94098334197	0.886946868944	0.875816055566	0.790865851379	0.743379818172	0.767597370468	0.850473793181	0.800232908621	0.69350696578	0.729364397393	0.792521759625
alpha_rarefaction_8963_3.txt	8963	3	0.869071429796	0.952858435243	0.91743421257	0.905496805523	0.81633918928	0.76984066632	0.929833807074	0.94050342882	0.886224845746	0.873793086081	0.793890994638	0.738797826397	0.762551871766	0.850954801739	0.798028748707	0.697161271519	0.729063010839	0.790811753164
alpha_rarefaction_8963_4.txt	8963	4	0.872449842111	0.952527696736	0.917629717989	0.906977697457	0.810433720669	0.772938355458	0.928269440077	0.941214846477	0.887092632885	0.871661845482	0.787528616443	0.740849749504	0.765779715283	0.846613451169	0.802868709049	0.695949227544	0.72576508611	0.793470930593
alpha_rarefaction_8963_5.txt	8963	5	0.869465652171	0.952660514947	0.917883753045	0.905428865336	0.813067579238	0.771758874973	0.927847708025	0.940261244085	0.886692062123	0.869907126461	0.791063846361	0.742008193178	0.768311999662	0.850979099878	0.801046871397	0.693207570877	0.728531190291	0.793368609535
alpha_rarefaction_8963_6.txt	8963	6	0.871421204277	0.951949122186	0.91821147918	0.905939126265	0.812814440424	0.765779043101	0.928719478465	0.940450002788	0.887543368351	0.875415584386	0.788344770035	0.744009901791	0.769380819051	0.85105664978	0.802069907714	0.692833588653	0.730161356451	0.793907824087
alpha_rarefaction_8963_7.txt	8963	7	0.872813442856	0.952623022121	0.916359617393	0.905145503222	0.814756026079	0.77548311255	0.927438299312	0.942018577148	0.888460896968	0.874323437787	0.787630788128	0.740540122496	0.763474180345	0.847717995793	0.798226245777	0.694659036171	0.727476611205	0.793868837523
alpha_rarefaction_8963_8.txt	8963	8	0.875558037208	0.952202758912	0.917403441565	0.906133063259	0.817915854721	0.775258429447	0.929043022134	0.939144674869	0.888106408026	0.872294119916	0.791854979841	0.74202768646	0.765745658055	0.849305963853	0.800813126283	0.693341608974	0.728308673108	0.795183974321
alpha_rarefaction_8963_9.txt	8963	9	0.871534827954	0.952688771492	0.918214889882	0.906268321242	0.813793635528	0.773640511939	0.929028756935	0.940619766121	0.889384998032	0.876270998394	0.792754160375	0.740392391799	0.763986084386	0.851229176529	0.801019411512	0.695725963492	0.728786669294	0.792204912882
alpha_rarefaction_10242_0.txt	10242	0	0.869668396986	0.953092608589	0.916931884787	0.904995210421	0.815480581793	0.772231181353	0.928287712308	0.940215902288	0.888496929281	0.874244837136	0.784764984962	0.743045329009	0.767588848976	0.852225450865	0.798100515466	0.701275586575	0.729690904062	0.792338034294
alpha_rarefaction_10242_1.txt	10242	1	0.870865915762	0.952298565307	0.917419079255	0.904819917268	0.814137798874	0.77106752386	0.928250209412	0.94119492427	0.887395560534	0.875191809108	0.787777647747	0.740580662286	0.763804126051	0.84773011764	0.80206165644	0.695926590568	0.728809690855	0.792234581972
alpha_rarefaction_10242_2.txt	10242	2	0.871785470772	0.952710582387	0.917667128408	0.904970634298	0.81624322331	0.774692778445	0.929037350788	0.939212742703	0.886902245869	0.874480645893	0.784816520463	0.74115247183	0.767389933002	0.851322025724	0.797440182308	0.697623696736	0.728700976307	0.789805625938
alpha_rarefaction_10242_3.txt	10242	3	0.871257818172	0.951830818199	0.916327052866	0.905420630925	0.815164905403	0.769429484278	0.928004543513	0.940422196819	0.887805137161	0.873397733071	0.786285425223	0.741000229517	0.764497901039	0.850259990213	0.798835663756	0.69622724292	0.727288240094	0.792787230147
alpha_rarefaction_10242_4.txt	10242	4	0.868970141479	0.952851823596	0.916725056408	0.905295176395	0.814708159399	0.774265317874	0.927384668488	0.941067505938	0.88959520933	0.870795676478	0.791386924992	0.739998633346	0.767269569105	0.849359444043	0.801461324104	0.696655428	0.729560397033	0.794137353491
alpha_rarefaction_10242_5.txt	10242	5	0.87036926454	0.952355839685	0.918300101801	0.908414666191	0.815588686228	0.770679663451	0.928824783531	0.940832211964	0.886635969583	0.870567055618	0.791464619096	0.741259489501	0.769443402485	0.851572019613	0.799149147552	0.696978578277	0.730198117869	0.792374812681
alpha_rarefaction_10242_6.txt	10242	6	0.873380573637	0.952106322447	0.917680569965	0.905285719641	0.815747353796	0.771503583214	0.930029718996	0.942118273421	0.88759745081	0.873514150299	0.789495059246	0.74081061777	0.763459183293	0.851000782051	0.801499379915	0.698197737006	0.728886927375	0.793529451938
alpha_rarefaction_10242_7.txt	10242	7	0.869370909596	0.952836608898	0.917856301636	0.906458738558	0.813647725435	0.773733432614	0.930954173977	0.940919782277	0.888380035403	0.865018590722	0.792624730306	0.738537164341	0.766193844179	0.852150940789	0.798002058446	0.696474224375	0.729180563425	0.794543193175
alpha_rarefaction_10242_8.txt	10242	8	0.870618838977	0.952522724715	0.916888395155	0.906513133964	0.815004922279	0.776010012873	0.929573392444	0.941692871982	0.887372204638	0.870443698352	0.791897761346	0.741287421246	0.767361162351	0.850937768795	0.80259546737	0.695756979095	0.726023837657	0.789587662992
alpha_rarefaction_10242_9.txt	10242	9	0.870327586181	0.952193492372	0.917297418866	0.905073781563	0.812959994381	0.772294118345	0.929246943743	0.94190149257	0.888167391882	0.871730732177	0.79337242405	0.740780112109	0.766554135098	0.84999991039	0.798987429418	0.696271590524	0.731074145114	0.790467617841
alpha_rarefaction_11521_0.txt	11521	0	0.867817040922	0.952633692364	0.918044383404	0.906453785071	0.814563332235	0.773850577715	0.930209607088	0.939901542973	0.88764434277	0.871035144791	0.789275627986	0.742856655091	0.767864188799	0.847423024315	0.799498763842	0.693019026004	0.729758644621	0.792068051637
alpha_rarefaction_11521_1.txt	11521	1	0.868398522118	0.952989458022	0.917816513172	0.90721739068	0.813611198402	0.774873861667	0.927567454535	0.940379071465	0.887456914494	0.871447459876	0.788335699065	0.739888751923	0.764420384461	0.850092238624	0.798888427823	0.695134649602	0.728748846344	0.793061380817
alpha_rarefaction_11521_2.txt	11521	2	0.869426205865	0.95277858426	0.918348903499	0.905237723778	0.81370535704	0.77211048872	0.928641516948	0.940138363474	0.887297587652	0.872278313044	0.791441472537	0.740133904914	0.765008555756	0.848668000704	0.800478727889	0.694347236881	0.730946423667	0.791617509562
alpha_rarefaction_11521_3.txt	11521	3	0.869292207982	0.95228622906	0.91731352011	0.906752564337	0.813730007949	0.768735363381	0.929447146631	0.940777268028	0.887918425923	0.868561043332	0.795421388947	0.743015514832	0.766754852683	0.849825614029	0.800806979757	0.697565175004	0.727337883149	0.794051425217
alpha_rarefaction_11521_4.txt	11521	4	0.868867898934	0.952035757138	0.916734705913	0.905082465239	0.815024210817	0.769279084688	0.929526147069	0.940781728095	0.887530068628	0.871799940755	0.791645882216	0.74019503495	0.766231111269	0.852253668313	0.798135957313	0.697472643687	0.729938719814	0.793253465041
alpha_rarefaction_11521_5.txt	11521	5	0.868339531709	0.951596937806	0.917448226178	0.905592811385	0.812920294894	0.774249226312	0.929013465416	0.94075780044	0.887590490478	0.872880211099	0.794332409419	0.740483869472	0.768221852999	0.852535556582	0.800924809898	0.696719766347	0.729259885608	0.78879743651
