	sequences per sample	iteration	TL3	T2	TL2	TL1	TS8	MT209	T9	T1	MN13	MN12	MN15	SM2	MT213	TS4	SM4	MT210	SM5	TS6
alpha_rarefaction_2568_4.txt	2568	4	0.994548286604	0.986760124611	0.994548286604	0.994158878505	0.98714953271	0.994548286604	0.984813084112	0.988317757009	0.990264797508	0.98792834891	0.98792834891	0.992990654206	0.992211838006	0.98714953271	0.992211838006	0.992990654206	0.996495327103	0.992990654206
alpha_rarefaction_2568_5.txt	2568	5	0.994548286604	0.98792834891	0.989096573209	0.995716510903	0.990264797508	0.992601246106	0.983644859813	0.985981308411	0.989096573209	0.983255451713	0.990264797508	0.996105919003	0.995327102804	0.988317757009	0.990654205607	0.995716510903	0.995327102804	0.989485981308
alpha_rarefaction_2568_6.txt	2568	6	0.992601246106	0.988707165109	0.989096573209	0.992211838006	0.98714953271	0.994548286604	0.989485981308	0.98714953271	0.98753894081	0.989485981308	0.98792834891	0.996105919003	0.992990654206	0.990264797508	0.991043613707	0.996105919003	0.994548286604	0.989096573209
alpha_rarefaction_2568_7.txt	2568	7	0.990654205607	0.991043613707	0.993769470405	0.992601246106	0.990654205607	0.995327102804	0.985981308411	0.989485981308	0.990264797508	0.988707165109	0.989096573209	0.994158878505	0.994158878505	0.986760124611	0.990264797508	0.995716510903	0.996495327103	0.992211838006
alpha_rarefaction_2568_8.txt	2568	8	0.992990654206	0.991043613707	0.991822429907	0.993380062305	0.991043613707	0.991822429907	0.985591900312	0.988707165109	0.985591900312	0.983255451713	0.991043613707	0.991433021807	0.992990654206	0.985981308411	0.986760124611	0.995716510903	0.996495327103	0.991822429907
alpha_rarefaction_2568_9.txt	2568	9	0.992211838006	0.989875389408	0.988317757009	0.993769470405	0.98714953271	0.992601246106	0.983644859813	0.990654205607	0.988317757009	0.988707165109	0.988707165109	0.993380062305	0.992990654206	0.986760124611	0.988707165109	0.995716510903	0.996105919003	0.992211838006
alpha_rarefaction_3847_0.txt	3847	0	0.996360800624	0.996100857811	0.993761372498	0.995580972186	0.991421887185	0.996360800624	0.990642058747	0.992201715623	0.993241486873	0.990122173122	0.993501429685	0.994021315311	0.995580972186	0.992201715623	0.992461658435	0.995580972186	0.998440343125	0.993501429685
alpha_rarefaction_3847_1.txt	3847	1	0.996360800624	0.992721601248	0.993241486873	0.995580972186	0.993761372498	0.997660514687	0.992721601248	0.993241486873	0.994281258123	0.99090200156	0.994541200936	0.994541200936	0.996620743436	0.992461658435	0.993501429685	0.994801143748	0.997920457499	0.992721601248
alpha_rarefaction_3847_2.txt	3847	2	0.996360800624	0.993501429685	0.994801143748	0.994541200936	0.99298154406	0.996100857811	0.992461658435	0.992461658435	0.992461658435	0.993501429685	0.993241486873	0.995580972186	0.996100857811	0.992721601248	0.993501429685	0.996880686249	0.997660514687	0.994281258123
alpha_rarefaction_3847_3.txt	3847	3	0.995061086561	0.992461658435	0.994021315311	0.996620743436	0.994021315311	0.995580972186	0.991161944372	0.991421887185	0.99090200156	0.988562516246	0.99298154406	0.993241486873	0.995580972186	0.991681829997	0.992721601248	0.997920457499	0.996100857811	0.994281258123
alpha_rarefaction_3847_4.txt	3847	4	0.996360800624	0.993241486873	0.995840914999	0.995321029374	0.990382115934	0.996360800624	0.993241486873	0.991421887185	0.992201715623	0.994021315311	0.993501429685	0.994541200936	0.996360800624	0.99194177281	0.991681829997	0.996620743436	0.997140629062	0.992721601248
alpha_rarefaction_3847_5.txt	3847	5	0.996360800624	0.995061086561	0.996100857811	0.995321029374	0.99298154406	0.995580972186	0.990122173122	0.993761372498	0.991681829997	0.991681829997	0.992201715623	0.99298154406	0.996620743436	0.99298154406	0.993501429685	0.996360800624	0.997660514687	0.991161944372
alpha_rarefaction_3847_6.txt	3847	6	0.994541200936	0.994281258123	0.994021315311	0.995061086561	0.993501429685	0.996100857811	0.991421887185	0.993241486873	0.991161944372	0.993241486873	0.994541200936	0.994281258123	0.995321029374	0.99090200156	0.989862230309	0.995580972186	0.998180400312	0.993501429685
alpha_rarefaction_3847_7.txt	3847	7	0.996620743436	0.994021315311	0.994541200936	0.995321029374	0.992461658435	0.995321029374	0.99194177281	0.994801143748	0.994281258123	0.991421887185	0.991421887185	0.995840914999	0.998180400312	0.993501429685	0.993501429685	0.996360800624	0.997660514687	0.993761372498
alpha_rarefaction_3847_8.txt	3847	8	0.995061086561	0.994021315311	0.993501429685	0.995061086561	0.992461658435	0.996100857811	0.990122173122	0.993501429685	0.993761372498	0.99090200156	0.995321029374	0.995840914999	0.995840914999	0.99298154406	0.993501429685	0.997140629062	0.997140629062	0.991421887185
alpha_rarefaction_3847_9.txt	3847	9	0.996360800624	0.995061086561	0.995321029374	0.996880686249	0.99090200156	0.996100857811	0.993761372498	0.99194177281	0.992461658435	0.99194177281	0.993761372498	0.996620743436	0.996100857811	0.99194177281	0.992721601248	0.997140629062	0.996360800624	0.994021315311
alpha_rarefaction_5126_0.txt	5126	0	0.996878657823	0.996878657823	0.995903238393	0.997463909481	0.992781896215	0.997658993367	0.994927818962	0.996488490051	0.994342567304	0.993367147874	0.994147483418	0.995708154506	0.996683573937	0.993757315646	0.995122902848	0.996878657823	0.997463909481	0.99356223176
alpha_rarefaction_5126_1.txt	5126	1	0.995122902848	0.994927818962	0.995708154506	0.997073741709	0.993367147874	0.997073741709	0.993757315646	0.995317986734	0.993172063988	0.99453765119	0.992976980101	0.995317986734	0.996683573937	0.992586812329	0.995903238393	0.996683573937	0.997268825595	0.995317986734
alpha_rarefaction_5126_2.txt	5126	2	0.996293406165	0.996293406165	0.995122902848	0.997463909481	0.99356223176	0.996878657823	0.993757315646	0.995903238393	0.993952399532	0.995903238393	0.994147483418	0.995903238393	0.997268825595	0.992781896215	0.993367147874	0.997463909481	0.997268825595	0.993952399532
alpha_rarefaction_5126_3.txt	5126	3	0.996293406165	0.994732735076	0.997073741709	0.997073741709	0.993367147874	0.998049161139	0.993757315646	0.995903238393	0.993367147874	0.992391728443	0.99453765119	0.997073741709	0.997268825595	0.99356223176	0.996293406165	0.997268825595	0.997854077253	0.993757315646
alpha_rarefaction_5126_4.txt	5126	4	0.995122902848	0.99551307062	0.996488490051	0.998049161139	0.992586812329	0.996098322279	0.99551307062	0.995903238393	0.995317986734	0.993952399532	0.995317986734	0.995708154506	0.997268825595	0.995122902848	0.994147483418	0.996878657823	0.996878657823	0.995317986734
alpha_rarefaction_5126_5.txt	5126	5	0.996878657823	0.995708154506	0.996293406165	0.996878657823	0.993367147874	0.997463909481	0.992976980101	0.995122902848	0.992976980101	0.99356223176	0.994927818962	0.996488490051	0.996293406165	0.993367147874	0.994342567304	0.996683573937	0.997268825595	0.99453765119
alpha_rarefaction_5126_6.txt	5126	6	0.996683573937	0.995708154506	0.99453765119	0.997268825595	0.99551307062	0.996098322279	0.994342567304	0.996878657823	0.995122902848	0.991611392899	0.993952399532	0.996293406165	0.997073741709	0.994732735076	0.995708154506	0.997268825595	0.997073741709	0.994732735076
alpha_rarefaction_5126_7.txt	5126	7	0.995122902848	0.995903238393	0.99551307062	0.998049161139	0.994342567304	0.997268825595	0.995122902848	0.995708154506	0.993172063988	0.993172063988	0.994342567304	0.997073741709	0.996293406165	0.993952399532	0.993367147874	0.997854077253	0.997854077253	0.996683573937
alpha_rarefaction_5126_8.txt	5126	8	0.996488490051	0.995903238393	0.996098322279	0.997658993367	0.993367147874	0.997463909481	0.994342567304	0.996488490051	0.993952399532	0.99356223176	0.995122902848	0.994342567304	0.998049161139	0.993367147874	0.996683573937	0.997854077253	0.998634412798	0.99551307062
alpha_rarefaction_5126_9.txt	5126	9	0.996098322279	0.995317986734	0.994732735076	0.997268825595	0.99356223176	0.998439328911	0.993952399532	0.996098322279	0.994147483418	0.992976980101	0.994732735076	0.996878657823	0.997268825595	0.994732735076	0.995317986734	0.997658993367	0.998439328911	0.993367147874
alpha_rarefaction_6405_0.txt	6405	0	0.997658079625	0.99656518345	0.995628415301	0.9975019516	0.993911007026	0.9981264637	0.995940671351	0.9981264637	0.996409055425	0.994535519126	0.995628415301	0.996096799375	0.998282591725	0.995316159251	0.99656518345	0.997658079625	0.99781420765	0.994691647151
alpha_rarefaction_6405_1.txt	6405	1	0.9975019516	0.996409055425	0.9968774395	0.99843871975	0.995160031226	0.998282591725	0.99718969555	0.99718969555	0.995160031226	0.993911007026	0.995472287276	0.995784543326	0.9968774395	0.994067135051	0.995472287276	0.997658079625	0.997970335675	0.994847775176
alpha_rarefaction_6405_2.txt	6405	2	0.99718969555	0.9968774395	0.996096799375	0.99843871975	0.994379391101	0.997970335675	0.994691647151	0.9968774395	0.995316159251	0.994379391101	0.995472287276	0.9968774395	0.99718969555	0.995628415301	0.996721311475	0.9975019516	0.997970335675	0.996409055425
alpha_rarefaction_6405_3.txt	6405	3	0.9975019516	0.9962529274	0.9962529274	0.997033567525	0.995160031226	0.997970335675	0.993754879001	0.9975019516	0.995316159251	0.994847775176	0.995940671351	0.9962529274	0.997033567525	0.995628415301	0.994379391101	0.9975019516	0.99781420765	0.9975019516
alpha_rarefaction_6405_4.txt	6405	4	0.9975019516	0.995472287276	0.996096799375	0.9981264637	0.994847775176	0.9981264637	0.995940671351	0.99781420765	0.994379391101	0.993911007026	0.995784543326	0.99656518345	0.99843871975	0.9968774395	0.9962529274	0.9968774395	0.998282591725	0.994379391101
alpha_rarefaction_6405_5.txt	6405	5	0.9975019516	0.9968774395	0.99718969555	0.997658079625	0.995784543326	0.9981264637	0.994691647151	0.997970335675	0.996096799375	0.996096799375	0.995784543326	0.9962529274	0.997658079625	0.995628415301	0.994535519126	0.99781420765	0.99843871975	0.995160031226
alpha_rarefaction_6405_6.txt	6405	6	0.9968774395	0.995784543326	0.995940671351	0.997345823575	0.994691647151	0.99781420765	0.994223263076	0.995940671351	0.994691647151	0.994535519126	0.995784543326	0.995784543326	0.99781420765	0.994379391101	0.995003903201	0.99718969555	0.99781420765	0.995784543326
alpha_rarefaction_6405_7.txt	6405	7	0.99781420765	0.99656518345	0.9962529274	0.997658079625	0.995160031226	0.9975019516	0.995784543326	0.9968774395	0.994535519126	0.994535519126	0.995003903201	0.9975019516	0.997970335675	0.995316159251	0.995628415301	0.9975019516	0.998282591725	0.995472287276
alpha_rarefaction_6405_8.txt	6405	8	0.9968774395	0.99656518345	0.995472287276	0.997033567525	0.995784543326	0.997970335675	0.995472287276	0.997658079625	0.994535519126	0.994379391101	0.995316159251	0.994847775176	0.998594847775	0.995316159251	0.995940671351	0.997345823575	0.9981264637	0.994535519126
alpha_rarefaction_6405_9.txt	6405	9	0.9962529274	0.995940671351	0.996096799375	0.99843871975	0.994067135051	0.99843871975	0.99656518345	0.998282591725	0.995628415301	0.995003903201	0.994223263076	0.996721311475	0.99781420765	0.994535519126	0.995940671351	0.997970335675	0.9981264637	0.995003903201
alpha_rarefaction_7684_0.txt	7684	0	0.998308172827	0.997006767309	0.997267048412	0.998308172827	0.995575221239	0.997527329516	0.99713690786	0.997657470068	0.996095783446	0.994794377928	0.99635606455	0.99713690786	0.998828735034	0.996616345653	0.99635606455	0.998178032275	0.998047891723	0.996486205102
alpha_rarefaction_7684_1.txt	7684	1	0.99713690786	0.997527329516	0.996876626757	0.998308172827	0.995965642894	0.997657470068	0.99635606455	0.997787610619	0.997006767309	0.995054659032	0.996746486205	0.997267048412	0.998698594482	0.995965642894	0.996876626757	0.998308172827	0.998698594482	0.996095783446
alpha_rarefaction_7684_2.txt	7684	2	0.997527329516	0.997397188964	0.996746486205	0.997527329516	0.995965642894	0.998698594482	0.996876626757	0.99856845393	0.995835502343	0.99635606455	0.997006767309	0.996876626757	0.999089016137	0.995184799584	0.996876626757	0.997657470068	0.998047891723	0.996616345653
alpha_rarefaction_7684_3.txt	7684	3	0.998178032275	0.997917751171	0.996486205102	0.998178032275	0.995445080687	0.998698594482	0.996746486205	0.997657470068	0.995705361791	0.996225923998	0.995184799584	0.997397188964	0.997657470068	0.996746486205	0.996876626757	0.99713690786	0.998698594482	0.995575221239
alpha_rarefaction_7684_4.txt	7684	4	0.997397188964	0.997006767309	0.996876626757	0.99856845393	0.994794377928	0.998308172827	0.995835502343	0.998698594482	0.995575221239	0.996225923998	0.995965642894	0.996746486205	0.998958875586	0.996095783446	0.996616345653	0.997917751171	0.997397188964	0.995314940135
alpha_rarefaction_7684_5.txt	7684	5	0.997787610619	0.997787610619	0.997267048412	0.998047891723	0.99492451848	0.998047891723	0.99713690786	0.997917751171	0.996486205102	0.994403956273	0.995184799584	0.996876626757	0.998308172827	0.995705361791	0.995965642894	0.99856845393	0.99856845393	0.995965642894
alpha_rarefaction_7684_6.txt	7684	6	0.998178032275	0.997397188964	0.997527329516	0.99856845393	0.996225923998	0.998047891723	0.996746486205	0.99713690786	0.99713690786	0.995445080687	0.995575221239	0.996095783446	0.997787610619	0.995965642894	0.996876626757	0.998178032275	0.997787610619	0.995054659032
alpha_rarefaction_7684_7.txt	7684	7	0.997267048412	0.997657470068	0.998047891723	0.99856845393	0.996095783446	0.998047891723	0.995965642894	0.998958875586	0.995965642894	0.995184799584	0.99635606455	0.996746486205	0.997527329516	0.99635606455	0.996616345653	0.997527329516	0.998438313378	0.99635606455
alpha_rarefaction_7684_8.txt	7684	8	0.997397188964	0.99713690786	0.998047891723	0.998178032275	0.996746486205	0.998828735034	0.997397188964	0.996876626757	0.995705361791	0.996225923998	0.995184799584	0.99713690786	0.99713690786	0.995705361791	0.996876626757	0.998308172827	0.997657470068	0.996876626757
alpha_rarefaction_7684_9.txt	7684	9	0.999219156689	0.997657470068	0.997397188964	0.998178032275	0.995054659032	0.998308172827	0.996616345653	0.998308172827	0.995314940135	0.99635606455	0.996095783446	0.996746486205	0.998178032275	0.995835502343	0.995314940135	0.998438313378	0.997787610619	0.995575221239
alpha_rarefaction_8963_0.txt	8963	0	0.997433894901	0.998103313623	0.997657034475	0.99821488341	0.996429766819	0.998772732344	0.996876045967	0.99821488341	0.996652906393	0.995983487672	0.997768604262	0.997545464688	0.997322325114	0.99676447618	0.996876045967	0.99821488341	0.998103313623	0.997210755327
alpha_rarefaction_8963_1.txt	8963	1	0.997991743836	0.998103313623	0.997322325114	0.998103313623	0.996652906393	0.998995871918	0.996541336606	0.998661162557	0.996876045967	0.996206627245	0.99676447618	0.997210755327	0.998661162557	0.996429766819	0.997099185541	0.997768604262	0.997880174049	0.996652906393
alpha_rarefaction_8963_2.txt	8963	2	0.997545464688	0.99821488341	0.997991743836	0.998772732344	0.996541336606	0.998772732344	0.997768604262	0.998438022983	0.996318197032	0.99531406895	0.997210755327	0.997322325114	0.998772732344	0.995983487672	0.997210755327	0.998884302131	0.998772732344	0.996987615754
alpha_rarefaction_8963_3.txt	8963	3	0.998103313623	0.997768604262	0.997545464688	0.998103313623	0.996652906393	0.998438022983	0.996987615754	0.998438022983	0.995871917885	0.996318197032	0.99676447618	0.997657034475	0.997991743836	0.997657034475	0.997099185541	0.997880174049	0.997991743836	0.997210755327
alpha_rarefaction_8963_4.txt	8963	4	0.997768604262	0.998103313623	0.997768604262	0.998661162557	0.995983487672	0.998884302131	0.996429766819	0.998438022983	0.996652906393	0.995983487672	0.996987615754	0.997433894901	0.998661162557	0.996541336606	0.996876045967	0.998438022983	0.998772732344	0.996429766819
alpha_rarefaction_8963_5.txt	8963	5	0.997991743836	0.997768604262	0.997545464688	0.998326453196	0.995871917885	0.997991743836	0.996206627245	0.998772732344	0.995983487672	0.99676447618	0.996987615754	0.997880174049	0.997880174049	0.996652906393	0.996876045967	0.998103313623	0.998103313623	0.997322325114
alpha_rarefaction_8963_6.txt	8963	6	0.997768604262	0.997322325114	0.997210755327	0.998326453196	0.996206627245	0.99854959277	0.997545464688	0.997099185541	0.995871917885	0.99531406895	0.996206627245	0.997433894901	0.998995871918	0.997322325114	0.996541336606	0.998438022983	0.99854959277	0.996876045967
alpha_rarefaction_8963_7.txt	8963	7	0.998326453196	0.99821488341	0.997880174049	0.998438022983	0.996429766819	0.99854959277	0.996876045967	0.997768604262	0.995648778311	0.996206627245	0.996876045967	0.99821488341	0.998103313623	0.996206627245	0.997210755327	0.998438022983	0.998103313623	0.996429766819
alpha_rarefaction_8963_8.txt	8963	8	0.998661162557	0.998103313623	0.997545464688	0.99854959277	0.995760348098	0.998884302131	0.997099185541	0.998661162557	0.996318197032	0.996429766819	0.996318197032	0.997322325114	0.997991743836	0.996541336606	0.997545464688	0.99854959277	0.998438022983	0.99676447618
alpha_rarefaction_8963_9.txt	8963	9	0.997657034475	0.997768604262	0.997991743836	0.998438022983	0.995648778311	0.998884302131	0.996652906393	0.99821488341	0.996429766819	0.996429766819	0.99676447618	0.997210755327	0.99821488341	0.997322325114	0.996318197032	0.999107441705	0.99854959277	0.995202499163
alpha_rarefaction_10242_0.txt	10242	0	0.997949619215	0.998340167936	0.997363796134	0.999023628198	0.996680335872	0.998730716657	0.997851982035	0.998340167936	0.996387424331	0.996973247413	0.996973247413	0.997559070494	0.998730716657	0.996875610232	0.996289787151	0.998535442296	0.998535442296	0.996485061511
alpha_rarefaction_10242_1.txt	10242	1	0.998340167936	0.997949619215	0.997949619215	0.999023628198	0.996875610232	0.998828353837	0.997266158953	0.998144893575	0.996192149971	0.996680335872	0.996875610232	0.997851982035	0.998535442296	0.997461433314	0.997266158953	0.998535442296	0.998633079477	0.996582698692
alpha_rarefaction_10242_2.txt	10242	2	0.997949619215	0.998047256395	0.997559070494	0.998925991017	0.996680335872	0.998633079477	0.997363796134	0.998925991017	0.997266158953	0.996387424331	0.996973247413	0.997559070494	0.998144893575	0.997168521773	0.997363796134	0.998340167936	0.998730716657	0.996777973052
alpha_rarefaction_10242_3.txt	10242	3	0.998633079477	0.997461433314	0.997168521773	0.998633079477	0.996485061511	0.998925991017	0.997559070494	0.998047256395	0.997168521773	0.996387424331	0.997266158953	0.997949619215	0.998633079477	0.997168521773	0.997266158953	0.998340167936	0.998633079477	0.996485061511
alpha_rarefaction_10242_4.txt	10242	4	0.997949619215	0.998633079477	0.997266158953	0.998633079477	0.997168521773	0.998535442296	0.997266158953	0.999121265378	0.996582698692	0.996777973052	0.996875610232	0.997656707674	0.998828353837	0.997363796134	0.998047256395	0.998340167936	0.999121265378	0.996973247413
alpha_rarefaction_10242_5.txt	10242	5	0.998144893575	0.998047256395	0.997656707674	0.998925991017	0.996485061511	0.999023628198	0.997559070494	0.998437805116	0.996973247413	0.996289787151	0.996680335872	0.997656707674	0.998730716657	0.997168521773	0.998242530756	0.998535442296	0.998437805116	0.996973247413
alpha_rarefaction_10242_6.txt	10242	6	0.998242530756	0.998242530756	0.998437805116	0.998340167936	0.997070884593	0.999121265378	0.997070884593	0.998535442296	0.996289787151	0.996387424331	0.997266158953	0.997363796134	0.998437805116	0.997656707674	0.997168521773	0.998242530756	0.998633079477	0.996875610232
alpha_rarefaction_10242_7.txt	10242	7	0.998340167936	0.998047256395	0.997949619215	0.998437805116	0.997168521773	0.999218902558	0.996875610232	0.998730716657	0.996875610232	0.996485061511	0.996777973052	0.997656707674	0.998437805116	0.997559070494	0.997461433314	0.998047256395	0.997851982035	0.996582698692
alpha_rarefaction_10242_8.txt	10242	8	0.998340167936	0.998535442296	0.996777973052	0.998047256395	0.997070884593	0.998730716657	0.997851982035	0.998437805116	0.996289787151	0.997168521773	0.996680335872	0.998047256395	0.998242530756	0.996973247413	0.997754344855	0.998437805116	0.998437805116	0.997363796134
alpha_rarefaction_10242_9.txt	10242	9	0.998437805116	0.997851982035	0.997949619215	0.998730716657	0.996582698692	0.998828353837	0.997363796134	0.998633079477	0.996875610232	0.996777973052	0.997168521773	0.997559070494	0.998340167936	0.997461433314	0.998242530756	0.998730716657	0.998828353837	0.997363796134
alpha_rarefaction_11521_0.txt	11521	0	0.998611231664	0.998003645517	0.998090443538	0.998611231664	0.997135665307	0.998958423748	0.997309261349	0.999045221769	0.997309261349	0.99739605937	0.997309261349	0.997569655412	0.998784827706	0.997309261349	0.997569655412	0.998524433643	0.998958423748	0.997309261349
alpha_rarefaction_11521_1.txt	11521	1	0.998784827706	0.998090443538	0.997743251454	0.998784827706	0.997569655412	0.998437635622	0.997743251454	0.998871625727	0.996962069265	0.997048867286	0.997309261349	0.997830049475	0.998611231664	0.997482857391	0.996701675202	0.998611231664	0.99826403958	0.996788473223
alpha_rarefaction_11521_2.txt	11521	2	0.998437635622	0.998177241559	0.99826403958	0.998958423748	0.996875271244	0.998871625727	0.997482857391	0.999218817811	0.996701675202	0.998003645517	0.997222463328	0.997222463328	0.998958423748	0.997309261349	0.997482857391	0.998611231664	0.998784827706	0.996788473223
alpha_rarefaction_11521_3.txt	11521	3	0.998524433643	0.998524433643	0.998437635622	0.998784827706	0.997135665307	0.999392413853	0.997569655412	0.998698029685	0.996701675202	0.997135665307	0.997135665307	0.998437635622	0.999045221769	0.997656453433	0.997830049475	0.998524433643	0.998871625727	0.996962069265
alpha_rarefaction_11521_4.txt	11521	4	0.998437635622	0.998437635622	0.997743251454	0.998958423748	0.997222463328	0.998784827706	0.997482857391	0.999218817811	0.996788473223	0.996875271244	0.997656453433	0.998003645517	0.998958423748	0.997222463328	0.997482857391	0.998871625727	0.99913201979	0.996962069265
alpha_rarefaction_11521_5.txt	11521	5	0.998698029685	0.998437635622	0.99826403958	0.998958423748	0.996614877181	0.999045221769	0.997743251454	0.998437635622	0.996962069265	0.99739605937	0.997569655412	0.997569655412	0.998958423748	0.997309261349	0.997569655412	0.998784827706	0.998958423748	0.997482857391
