taxon,g__Coxiella,f__Cryomorphaceae_unclassified,f__Rhodospirillaceae_unclassified,c__PRR-12_unclassified,f__Procabacteriaceae_unclassified,g__Paenibacillus,f__CCA47_unclassified,o__Methanobacteriales_unclassified,g__Fulvivirga,g__Chitinophaga,f__5B-12_unclassified,o__CPla-3_unclassified,g__Desulfobacca,g__Dyella,f__Methylococcaceae_unclassified,g__Blastobacter,g__Haloarcula,f__Rhodobacteraceae_unclassified,g__A17,g__Kordiimonas,g__Dongia,c__Gemm-4_unclassified,o__Rickettsiales_unclassified,f__Coxiellaceae_unclassified,f__SHA-31_unclassified,o__DRC31_unclassified,g__Bradyrhizobium,g__Halorhabdus,g__Lysinibacillus,o__Alteromonadales_unclassified,g__Rubrivivax,o__GMD14H09_unclassified,g__Nitrobacter,o__MND1_unclassified,g__Sphingobium,c__Gemmatimonadetes_unclassified,g__Leptonema,g__Larkinella,o__CL500-15_unclassified,g__Conexibacter,f__RB40_unclassified,c__GN15_unclassified,g__Candidatus_Glomeribacter,g__Halobacteriaceae,f__Dehalococcoidaceae_unclassified,g__SMB53,o__p04_C01_unclassified,c__C0119_unclassified,c__ZB2_unclassified,f__Nocardiopsaceae_unclassified,g__Pedobacter,o__Methylococcales_unclassified,p__WS1_unclassified,g__Dokdonella,g__Halolamina,c__0319-6E2_unclassified,g__Kibdelosporangium,f__Comamonadaceae_unclassified,g__planctomycete,p__NKB19_unclassified,g__T78,g__B-42,g__Phenylobacterium,c__OPB41_unclassified,p__Bacteroidetes_unclassified,g__Asticcacaulis,g__Desulfosporosinus,g__Saccharomonospora,f__Alteromonadaceae_unclassified,c__RB25_unclassified,o__SJA-36_unclassified,o__GW-28_unclassified,g__Rhodoblastus,f__DHVEG-1_unclassified,f__TSCOR003-O20_unclassified,g__Aneurinibacillus,g__Sporomusa,f__Pelobacteraceae_unclassified,c__Planctomycetia_unclassified,g__Solwaraspora,g__Chthoniobacter,g__Desulfarculus,g__Paludibacter,g__Ignatzschineria,g__Archangium,f__Streptosporangiaceae_unclassified,p__GAL15_unclassified,g__Longilinea,g__Xylanimicrobium,f__[Fimbriimonadaceae]_unclassified,o__GCA004_unclassified,g__Desulfovirga,c__BD4-9_unclassified,c__AT-s54_unclassified,c__Dehalococcoidetes_unclassified,g__Emticicia,c__AT-s2-57_unclassified,g__Halogranum,g__Rhodoplanes,g__Anaeromyxobacter,g__Desulfosalsimonas,g__Clostridiisalibacter,g__Aeromonas,f__Oxalobacteraceae_unclassified,f__Patulibacteraceae_unclassified,c__Spirochaetes_unclassified,f__BA008_unclassified,o__Methylacidiphilales_unclassified,g__Edaphobacter,f__Streptomycetaceae_unclassified,f__S47_unclassified,g__Desulfomonile,g__Azoarcus,f__Sphingomonadaceae_unclassified,o__Elev-1554_unclassified,c__Chloroflexi_unclassified,g__Syntrophorhabdus,f__mitochondria_unclassified,g__Candidatus_Nitrososphaera,f__Deferribacteraceae_unclassified,f__Methylocystaceae_unclassified,g__WCHB1-84,c__Oscillatoriophycideae_unclassified,f__MSP41_unclassified,g__Saccharopolyspora,o__CFB-26_unclassified,o__C114_unclassified,o__11-24_unclassified,c__Thaumarchaeota_unclassified,g__Lysobacter,o__B110_unclassified,g__Muricauda,c__Thermomicrobia_unclassified,g__Marinobacter,c__BD7-11_unclassified,g__Marinobacterium,o__B07_WMSP1_unclassified,f__Bradyrhizobiaceae_unclassified,f__OPB3_unclassified,f__Ellin517_unclassified,f__Nitriliruptoraceae_unclassified,f__Pseudanabaenaceae_unclassified,g__Steroidobacter,g__Trachelomonas,f__Peptostreptococcaceae_unclassified,f__AK1AB1_02E_unclassified,o__Ignavibacteriales_unclassified,g__Aeromicrobium,g__Nitrosopumilus,c__Endomicrobia_unclassified,g__Pelomonas,g__Aetherobacter,c__Phycisphaerae_unclassified,o__[Saprospirales]_unclassified,g__Halobacterium,o__Solirubrobacterales_unclassified,g__Leptothrix,o__YS2_unclassified,f__[Chthoniobacteraceae]_unclassified,f__Polyangiaceae_unclassified,o__PHOS-HD29_unclassified,g__Idiomarina,f__Methylobacteriaceae_unclassified,g__Geobacter,o__S1198_unclassified,c__Thermoleophilia_unclassified,o__BSN164_unclassified,g__Acanthamoeba,g__Fimbriimonas,f__Pirellulaceae_unclassified,o__Ellin6537_unclassified,g__Cellulomonas,o__SM1D11_unclassified,g__Cellvibrio,g__Desulfobulbus,g__Balneimonas,o__Sva0725_unclassified,f__Cystobacteraceae_unclassified,g__Actinomadura,o__Actinomycetales_unclassified,g__Aquicella,g__Sulfurimonas,c__C6_unclassified,o__envOPS12_unclassified,g__Planctomyces,g__Telmatospirillum,f__kpj58rc_unclassified,o__SB-34_unclassified,g__Reyranella,f__Xanthobacteraceae_unclassified,o__BD7-3_unclassified,g__Niabella,g__Halomicrobium,f__Nostocaceae_unclassified,g__Asteroleplasma,p__WS4_unclassified,f__Ktedonobacteraceae_unclassified,g__Brevibacillus,f__0319-6A21_unclassified,o__mle1-8_unclassified,f__Moraxellaceae_unclassified,f__Phycisphaeraceae_unclassified,c__PAUC37f_unclassified,f__CV106_unclassified,o__d113_unclassified,f__OPB35_unclassified,g__Xenophilus,c__P2-11E_unclassified,g__Candidatus_Koribacter,f__Thermomonosporaceae_unclassified,c__Gitt-GS-136_unclassified,f__[Methanomassiliicoccaceae]_unclassified,f__211ds20_unclassified,o__JG30-KF-AS9_unclassified,c__ML635J-21_unclassified,g__Thermomonas,o__Bacteroidales_unclassified,c__028H05-P-BN-P5_unclassified,c__JG37-AG-4_unclassified,g__Adhaeribacter,f__Veillonellaceae_unclassified,f__[Marinicellaceae]_unclassified,f__NB1-i_unclassified,g__Demequina,c__SAR202_unclassified,f__Kineosporiaceae_unclassified,o__Halanaerobiales_unclassified,g__Rhodobacter,f__Nocardioidaceae_unclassified,g__Azohydromonas,g__Kaistobacter,g__Pseudoalteromonas,g__Rhizobium,f__Rhodocyclaceae_unclassified,f__Anaerolinaceae_unclassified,o__SHUX583_unclassified,f__Flavobacteriaceae_unclassified,g__Candidatus_Portiera,f__Acidobacteriaceae_unclassified,o__Acidimicrobiales_unclassified,g__Mycobacterium,g__Sporobacter,g__Sphaerisporangium,c__EC1113_unclassified,g__Blastococcus,g__Planifilum,f__[Balneolaceae]_unclassified,taxon,f__Intrasporangiaceae_unclassified,c__PRR-11_unclassified,g__Caloramator,c__S085_unclassified,g__Rickettsiella,o__Micrococcales_unclassified,o__Rhizobiales_unclassified,g__Holophaga,c__ABS-6_unclassified,g__Corynebacterium,g__Desulfococcus,g__Acidisoma,f__Caulobacteraceae_unclassified,o__DS-18_unclassified,f__JTB36_unclassified,g__Massilia,f__Ruminococcaceae_unclassified,f__Anaerobrancaceae_unclassified,g__Pedosphaera,o__Phycisphaerales_unclassified,g__Allochromatium,f__Erythrobacteraceae_unclassified,c__Pla4_unclassified,g__C1_B004,c__MCG_unclassified,f__ACK-M1_unclassified,c__SBRH58_unclassified,f__0319-6G20_unclassified,o__Sediment-1_unclassified,c__SHA-37_unclassified,c__Gemm-3_unclassified,g__Afifella,f__Phormidiaceae_unclassified,f__Syntrophorhabdaceae_unclassified,f__Beijerinckiaceae_unclassified,o__H39_unclassified,f__lheB3-7_unclassified,f__Halobacteriaceae_unclassified,g__heteroC45_4W,f__MSBL1_unclassified,f__Halomonadaceae_unclassified,g__Dechloromonas,c__Betaproteobacteria_unclassified,f__Thermogemmatisporaceae_unclassified,g__Nitrosovibrio,c__Elusimicrobia_unclassified,g__Actinoplanes,c__MBGB_unclassified,o__PK29_unclassified,p__Cyanobacteria_unclassified,c__Actinobacteria_unclassified,g__Solitalea,f__Frankiaceae_unclassified,g__Hyphomicrobium,c__HDBW-WB69_unclassified,g__Haloplasma,f__Nitrosomonadaceae_unclassified,p__Gemmatimonadetes_unclassified,f__Legionellaceae_unclassified,g__Salinibacter,c__Bacilli_unclassified,c__SC3_unclassified,g__Kineosporia,g__Thiohalorhabdus,o__[Roseiflexales]_unclassified,f__Pseudomonadaceae_unclassified,o__RB41_unclassified,g__Geodermatophilus,g__Sediminibacterium,p__Chlorobi_unclassified,g__Methanomassiliicoccus,p__Acidobacteria_unclassified,p__Proteobacteria_unclassified,g__Burkholderia,g__Kribbella,o__Chlamydiales_unclassified,c__NPL-UPA2_unclassified,g__LCP-6,g__JG37-AG-70,o__A31_unclassified,g__Alicyclobacillus,g__Pullulanibacillus,g__KSA1,g__Actinomycetales,f__EtOH8_unclassified,f__A4b_unclassified,f__Verrucomicrobiaceae_unclassified,g__Mucilaginibacter,f__[Thermodesulfovibrionaceae]_unclassified,o__VC38_unclassified,f__Syntrophaceae_unclassified,g__Kocuria,g__FFCH10602,o__32-20_unclassified,g__Pseudonocardia,p__Actinobacteria_unclassified,f__125ds10_unclassified,g__Phaeospirillum,o__WD2101_unclassified,o__Desulfovibrionales_unclassified,g__Chelativorans,f__Nannocystaceae_unclassified,o__Halobacteriales_unclassified,o__FAC88_unclassified,o__Ellin7246_unclassified,o__mle1-48_unclassified,f__Thermovirgaceae_unclassified,o__SBla14_unclassified,p__PAUC34f_unclassified,o__MVP-88_unclassified,g__Methylocaldum,g__Pirellula,f__C111_unclassified,f__Actinospicaceae_unclassified,f__Christensenellaceae_unclassified,o__B97_unclassified,g__Bdellovibrio,o__Ellin5290_unclassified,g__ArcF12,f__BA059_unclassified,g__Dok59,o__BPC015_unclassified,o__WCHD3-30_unclassified,o__AKAU3564_unclassified,o__pGrfC26_unclassified,f__Solirubrobacteraceae_unclassified,c__Ellin6529_unclassified,o__Bacillales_unclassified,o__0319-7L14_unclassified,f__Gaiellaceae_unclassified,c__Gammaproteobacteria_unclassified,g__Sporichthya,g__Roseomonas,g__Methylobacter,g__OR-59,g__Devosia,c__Clostridia_unclassified,f__Lachnospiraceae_unclassified,o__Gemmatimonadales_unclassified,f__mb2424_unclassified,c__OPB56_unclassified,g__Cystobacter,g__Caulobacter,o__NKB15_unclassified,o__Spirobacillales_unclassified,f__OCS155_unclassified,o__LD1-PA13_unclassified,g__Novosphingobium,c__TM1_unclassified,c__EC214_unclassified,f__Xanthomonadaceae_unclassified,g__HB118,g__Ellin506,o__IIb_unclassified,f__SAGMA-X_unclassified,o__SJA-22_unclassified,g__Paucimonas,g__Hydrogenophaga,g__Magnetospirillum,o__DH61_unclassified,g__Desulfitobacter,o__Clostridiales_unclassified,f__koll13_unclassified,o__WCHB1-50_unclassified,o__BPC076_unclassified,g__Methylibium,g__Woodsholea,c__5bav_B12_unclassified,f__EB1017_unclassified,g__Halorussus,g__Gaiella,f__Micromonosporaceae_unclassified,g__Syntrophus,f__FFCH4570_unclassified,o__Thiotrichales_unclassified,c__TM7-1_unclassified,g__Gemmatimonas,g__Salinisphaera,c__Ktedonobacteria_unclassified,f__Chitinophagaceae_unclassified,o__IS-44_unclassified,g__Duganella,o__OPB11_unclassified,c__SM2F11_unclassified,p__AncK6_unclassified,g__GOUTA19,o__Cenarchaeales_unclassified,g__Halocella,g__Flavisolibacter,p__TM6_unclassified,c__JL-ETNP-Z39_unclassified,c__SJA-28_unclassified,g__Modestobacter,g__C39,o__PeHg47_unclassified,f__Piscirickettsiaceae_unclassified,g__Haloferax,p__FBP_unclassified,f__R4-41B_unclassified,f__Spirochaetaceae_unclassified,g__Rhodanobacter,f__OM60_unclassified,g__Methylosinus,g__Geobacillus,g__Acinetobacter,o__Oceanospirillales_unclassified,o__Desulfobacterales_unclassified,p__Verrucomicrobia_unclassified,f__Desulfohalobiaceae_unclassified,g__Desulfovibrio,f__Geodermatophilaceae_unclassified,f__Nocardiaceae_unclassified,g__[Clostridium],f__Pseudonocardiaceae_unclassified,g__Chromobacterium,o__B10_unclassified,g__Solirubrobacter,g__Xanthobacter,g__Methylobacterium,p__Planctomycetes_unclassified,c__MHVG_unclassified,g__Kineococcus,g__Mariprofundus,f__Sinobacteraceae_unclassified,o__34P16_unclassified,g__Iamia,g__Nevskia,f__Ellin5301_unclassified,f__Flammeovirgaceae_unclassified,g__Sphingomonas,f__Rhizobiaceae_unclassified,g__DA101,g__Ralstonia,f__At425_EubF1_unclassified,g__Nocardia,p__Chloroflexi_unclassified,f__A0-023_unclassified,g__Nostocoida,c__SHA-109_unclassified,g__Arenimonas,o__258ds10_unclassified,g__Desulfotomaculum_Desulfovirgula,o__C20_unclassified,g__Halanaerobium,g__Halorhodospira,o__MIZ46_unclassified,c__Pla3_unclassified,o__SBR1031_unclassified,o__OPB54_unclassified,g__Cupriavidus,f__Phyllobacteriaceae_unclassified,g__haloarchaeon,g__Niastella,f__auto67_4W_unclassified,o__Rhodospirillales_unclassified,c__Gemm-2_unclassified,g__Rhodomicrobium,g__Candidatus_Protochlamydia,f__PRR-10_unclassified,f__Acidimicrobiaceae_unclassified,o__pLW-97_unclassified,g__Actinoalloteichus,g__Pilimelia,g__Methanocella,c__At12OctB3_unclassified,f__MND4_unclassified,o__Syntrophobacterales_unclassified,p__Firmicutes_unclassified,g__Plesiocystis,c__PBS-25_unclassified,g__Ktedonobacter,g__Halothiobacillus,g__Micromonospora,f__Clostridiaceae_unclassified,f__Koribacteraceae_unclassified,o__JH-WHS47_unclassified,g__Perlucidibaca,g__Terriglobus,o__Xanthomonadales_unclassified,f__Alcaligenaceae_unclassified,o__Campylobacterales_unclassified,o__DS-100_unclassified,g__Pleomorphomonas,f__oc28_unclassified,c__TK17_unclassified,o__Solibacterales_unclassified,g__Opitutus,g__Halobaculum,f__Planococcaceae_unclassified,p__Crenarchaeota_unclassified,g__Phaselicystis,c__VC2_1_Bac22_unclassified,g__Chelatococcus,f__Neisseriaceae_unclassified,g__Cenarchaeum,g__Georgfuchsia,f__Desulfobulbaceae_unclassified,g__Candidatus_Rhabdochlamydia,g__BSV43,c__Acidobacteria-6_unclassified,o__AKYG1722_unclassified,g__Kosmotoga,o__Rhodobacterales_unclassified,p__Elusimicrobia_unclassified,f__Chthonomonadaceae_unclassified,g__Gallionella,f__Saprospiraceae_unclassified,g__4-29,g__Haloplanus,g__Sporocytophaga,g__Dactylosporangium,f__Ellin6075_unclassified,o__E2_unclassified,o__PBS-III-9_unclassified,f__Microbacteriaceae_unclassified,g__Caldicoprobacter,g__Methylococcus,f__Enterobacteriaceae_unclassified,o__FAC87_unclassified,g__Brachymonas,g__Methanobacterium,o__YLA114_unclassified,o__GIF10_unclassified,o__GAB-B06_unclassified,g__Flavobacterium,g__Spirochaeta,g__Brevundimonas,g__Actinocatenispora,o__RB046_unclassified,o__Sphaerobacterales_unclassified,g__Shimazuella,g__Pseudomonas,f__Aurantimonadaceae_unclassified,g__Leucobacter,g__Erwinia,g__Caenispirillum,g__Sinomonas,o__[Acetothermales]_unclassified,g__Herbidospora,o__MVS-107_unclassified,g__Arthrobacter,o__MSB-1E9_unclassified,o__S-70_unclassified,c__S035_unclassified,f__UD5_unclassified,g__Afipia,g__Cytophaga,g__Nitrospira,c__[Pedosphaerae]_unclassified,o__E29_unclassified,o__Burkholderiales_unclassified,o__NRP-J_unclassified,f__Ellin515_unclassified,g__Desulfotomaculum,g__Acidopila,f__HTCC2089_unclassified,g__Gramella,c__GN07_unclassified,g__Actinoallomurus,f__Conexibacteraceae_unclassified,p__WPS-2_unclassified,g__Symbiobacterium,c__SJA-4_unclassified,o__MBNT15_unclassified,o__NB1-j_unclassified,f__OM27_unclassified,c__Gemm-5_unclassified,f__MVS-65_unclassified,g__Aquincola,f__Cenarchaeaceae_unclassified,g__Acidovorax,p__FCPU426_unclassified,g__Rhodovibrio,o__CCU21_unclassified,f__Halanaerobiaceae_unclassified,o__JH-WHS99_unclassified,o__Acidobacteriales_unclassified,o__Sphingomonadales_unclassified,o__LD1-PB3_unclassified,f__Haliangiaceae_unclassified,f__Hyphomicrobiaceae_unclassified,o__KD8-87_unclassified,g__Desulfuromonas,g__Nitrosotalea,f__Haloplasmataceae_unclassified,g__Methylomonas,f__Parachlamydiaceae_unclassified,o__[Pedosphaerales]_unclassified,o__S-BQ2-57_unclassified,o__Legionellales_unclassified,f__Cystobacterineae_unclassified,g__Rugosimonospora,g__Actinomycetospora,f__Nitrospiraceae_unclassified,g__Legionella,f__Ignavibacteriaceae_unclassified,o__Desulfuromonadales_unclassified,g__Ammoniphilus,f__Desulfarculaceae_unclassified,g__Methylobacillus,g__Azospirillum,o__Ellin6513_unclassified,o__ST-3K15_unclassified,g__Clostridium,o__A89_unclassified,g__Anaerolinea,g__Kutzneria,f__Dolo_23_unclassified,g__Deferribacter,f__SJA-101_unclassified,g__Rudaea,f__Actinosynnemataceae_unclassified,g__Haliangium,g__Actinopolymorpha,p__SAR406_unclassified,f__EB1003_unclassified,o__B12-WMSP1_unclassified,f__[Entotheonellaceae]_unclassified,g__Gemmata,f__Thermoactinomycetaceae_unclassified,g__Bacillus,o__wb1_H11_unclassified,g__Marinomonas,g__Coraliomargarita,o__Ellin329_unclassified,g__Sterolibacterium,o__[Chthoniobacterales]_unclassified,f__Oceanospirillaceae_unclassified,c__Deltaproteobacteria_unclassified,o__MSBL9_unclassified,f__Hyphomonadaceae_unclassified,o__N1423WL_unclassified,o__Ellin6067_unclassified,c__Thermoplasmata_unclassified,o__MLE1-12_unclassified,f__Myxococcaceae_unclassified,o__MVS-40_unclassified,f__Sphingobacteriaceae_unclassified,g__LCP-26,f__Sporichthyaceae_unclassified,g__DL1A-100,g__Desulfovermiculus,c__Solibacteres_unclassified,c__Gemm-1_unclassified,g__Haladaptatus,g__Panacagrimonas,c__Alphaproteobacteria_unclassified,f__Desulfobacteraceae_unclassified,f__PAUC26f_unclassified,c__ABY1_unclassified,f__AKIW659_unclassified,f__Bacillaceae_unclassified,f__Halobacteroidaceae_unclassified,o__Pla1_unclassified,p__Euryarchaeota_unclassified,f__Rhodothermaceae_unclassified,f__Paenibacillaceae_unclassified,g__Myxococcus,f__Ectothiorhodospiraceae_unclassified,g__Streptomyces,g__Verrucomicrobium,g__Methyloversatilis,f__Acetobacteraceae_unclassified,f__Cytophagaceae_unclassified,g__Stenotrophomonas,g__Methylophaga,g__Deefgea,g__Halomonas,f__Gemmataceae_unclassified,o__PK329_unclassified,g__Sporotomaculum,g__Cloacibacterium,o__Elusimicrobiales_unclassified,o__SHA-20_unclassified,g__Methylotenera,g__Caldilinea,c__Anaerolineae_unclassified,g__Henriciella,g__Syntrophobacter,f__Caldilineaceae_unclassified,g__Labrys,g__Parvibaculum,g__Natronomonas,g__Luteolibacter,f__Syntrophobacteraceae_unclassified,g__Mesorhizobium,f__Marinilabiaceae_unclassified,g__Candidatus_Solibacter,f__Micrococcaceae_unclassified,f__SB-1_unclassified,o__JG30-KF-CM45_unclassified,c__KB1_unclassified,f__Opitutaceae_unclassified,c__Mb-NB09_unclassified,g__Agrobacterium,o__SC-I-84_unclassified,g__Thiomonas,g__Gaetbulibacter,p__SBR1093_unclassified,g__Pigmentiphaga,c__Acidobacteria-5_unclassified,c__OP11-3_unclassified,o__PB19_unclassified,g__Sciscionella,f__[Kouleothrixaceae]_unclassified,g__Turicibacter,g__Geothrix,g__Thiobacillus,f__Isosphaeraceae_unclassified,g__Thalassospira,g__Nocardioides,o__HMMVPog-54_unclassified,g__Candidatus_Xiphinematobacter,g__Rickettsia,c__TSBW08_unclassified,g__Halomicronema,g__Methanosarcina,g__Amycolatopsis,p__[Parvarchaeota]_unclassified,g__Yersinia,g__Ramlibacter,o__iii1-15_unclassified,o__Gemmatales_unclassified,g__Salisaeta,g__Sphingobacterium,o__Myxococcales_unclassified,o__agg27_unclassified,f__wb1_P06_unclassified,o__Cytophagales_unclassified,g__Methanosaeta,o__SJA-15_unclassified,g__Cohnella,o__Chromatiales_unclassified,g__Candidatus_Aquiluna,c__Opitutae_unclassified,g__Catellatospora,g__Pedomicrobium,o__S0208_unclassified
soils1_1,0,0,202,0,0,7,0,0,0,0,17,0,0,1,1,2,0,7,0,0,4,19,1,1,0,0,23,38,1,1,1,0,1,216,2,56,0,1,4,5,22,0,0,0,0,1,0,10,1,1,1,0,1,0,0,5,0,64,0,0,1,3,13,0,54,0,0,0,0,8,9,0,1,0,0,0,0,0,15,0,5,0,0,0,1,0,5,0,0,0,4,1,0,3,0,2,0,0,382,44,0,0,1,5,2,0,0,0,1,0,1,1,2,56,0,1,0,1,45,0,0,1,0,0,0,2,0,38,0,2,0,0,0,0,0,0,120,80,1,12,0,0,16,1,1,1,0,1,0,0,0,0,4,1,1,67,1,0,26,41,1,0,0,34,1,8,0,0,3,12,1,2,1,1,1,5,13,28,3,191,9,0,0,2,9,0,1,1,38,5,2,1,0,0,0,0,8,1,147,2,0,0,9,0,1,11,1,16,180,31,6,2,1,10,2,1,0,1,39,2,0,0,6,0,0,0,0,1,1,1,84,0,6,12,0,0,0,1,17,49,36,0,1,1,1,2,1,0,0,0,2,9,0,0,478,0,163,0,0,1,8,35,4,2,1,1,9,4,0,4,8,0,0,0,0,0,9,0,8,2,0,0,5,2,0,70,0,0,0,1,295,253,1,1,2,0,17,1,0,1,3,4,0,0,1,1,2,0,2,9,0,0,1,0,145,1,1,1,0,65,484,16,0,8,1,0,3,3,6,0,6,1,0,10,1,2,0,0,0,0,32,21,4,74,0,0,47,0,0,0,0,31,0,0,0,0,0,1,0,7,2,2,0,3,11,23,0,0,2,1,1,2,0,11,11,23,18,191,85,1,2,0,5,5,2,1,1,8,0,7,0,0,3,0,0,5,68,1,11,0,0,13,0,10,1,0,0,2,0,6,0,6,0,6,1,0,29,0,3,52,0,34,0,1,1,0,80,120,5,3,2,2,0,3,0,0,5,1,0,0,0,0,0,3,0,1,1,3,0,1,0,1,0,0,0,32,0,0,0,0,0,4,1,0,5,0,1,5,0,1,0,81,0,1,1,0,0,5,2,1026,1,0,0,19,1,3,0,0,0,0,0,0,1,18,1,0,1,8,0,0,6,23,82,4,2,1,35,1,0,0,0,0,0,2,10,8,2,1,1,1,1,1,782,0,2,0,3,1,0,9,0,8,0,147,9,0,1,1,0,0,1,3,0,0,1,0,0,1,1,1,0,0,4,1,3,4,0,1,0,47,0,0,3,1,0,2,3,0,0,1,0,0,1,3,0,0,0,0,1,1,1,0,1,0,0,3,0,2,0,0,1,13,6,3,0,52,0,0,11,5,146,0,0,1,0,0,15,55,13,0,10,0,2,2,3,11,1,0,0,0,0,14,0,4,65,4,0,33,11,5,0,0,0,0,1,53,3,4,0,1,1,1,1,0,17,2,1,0,0,451,4,0,3,1,1,3,1,0,1,5,0,1,0,23,14,30,23,1,21,0,0,0,33,0,31,0,138,0,2,32,66,0,4,50,0,0,0,1,9,0,2,118,0,0,130,0,0,0,4,7,0,0,5,0,0,1,0,9,1,0,21,1,0,0,1,0,156,0,0,0,2,0,0,0,11,1,3,1,1,0,3,1,389,3,0,131,0,0,0,14,0,0,1,78,0,0,1,0,133,0,0,0,25,3,0,0,36,0,4,0,35,0,1,0,0,1,0,0,7,612,26,3,0,176,2,0,2,0,0,1,0,0,0,3,14,1
soils2_1,0,1,112,0,1,5,0,0,0,6,13,1,2,4,0,0,0,0,1,0,1,3,0,0,0,0,8,1,0,0,0,0,0,263,0,59,0,0,3,0,7,0,1,0,0,0,1,9,4,0,0,0,0,1,0,2,4,86,0,0,0,0,8,1,40,3,0,1,0,5,14,0,0,1,0,2,0,1,14,0,9,0,0,0,1,2,3,1,1,1,6,0,0,0,0,2,0,0,137,98,0,0,1,13,1,3,0,1,0,1,10,5,0,33,1,1,0,1,11,0,2,0,0,0,1,15,0,41,1,0,0,0,0,1,0,0,63,32,0,10,0,0,4,0,0,0,0,1,0,2,2,0,4,0,0,56,0,1,16,52,0,0,1,12,0,3,0,0,9,9,0,0,4,1,0,4,0,32,2,150,3,0,0,3,6,1,0,0,17,1,2,0,0,1,1,2,7,0,176,2,0,0,3,0,0,22,0,37,146,29,2,0,0,21,1,0,0,0,22,2,1,0,9,0,1,0,0,0,4,0,78,0,0,12,1,0,0,0,23,21,38,0,1,7,0,1,0,0,0,0,1,10,0,6,201,0,103,1,0,0,6,80,0,6,4,0,1,2,0,1,5,0,0,0,1,2,9,0,0,0,1,2,1,5,0,7,0,0,0,2,292,129,0,1,3,0,17,1,0,0,4,2,0,0,0,17,1,0,0,3,0,0,1,0,124,0,1,0,0,84,557,8,0,4,0,6,6,12,6,0,1,0,0,2,0,1,6,0,2,1,73,40,0,69,1,0,89,0,0,1,0,9,1,0,0,0,0,4,1,6,1,1,0,1,7,22,0,0,3,0,1,2,0,4,19,33,53,279,63,0,0,0,2,5,0,1,0,1,1,12,1,0,0,0,1,3,20,0,18,0,3,8,6,10,0,0,0,0,0,3,0,3,7,7,2,0,24,0,3,81,0,16,0,1,0,0,62,99,0,5,0,2,0,10,0,0,5,1,0,2,1,1,0,3,0,0,0,4,0,0,1,0,0,0,1,36,1,1,1,0,1,2,0,0,4,1,1,7,0,0,0,51,0,3,0,3,0,5,2,890,0,0,2,39,0,3,0,0,1,0,0,0,0,13,0,0,0,2,0,0,3,19,61,1,2,0,57,0,4,0,5,1,0,1,3,2,0,2,1,0,1,0,734,72,0,1,6,0,0,10,0,36,1,90,14,0,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,4,0,0,30,1,0,1,16,0,0,2,0,0,6,3,0,0,1,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,14,1,1,0,19,0,0,8,2,257,0,0,0,0,0,3,32,0,0,1,6,1,1,5,5,3,0,5,0,0,20,0,18,82,5,0,42,3,2,0,2,0,0,0,88,6,2,1,8,0,2,2,0,4,3,1,0,2,156,0,16,5,13,2,12,0,0,0,0,1,1,0,96,2,14,14,3,14,1,0,0,24,0,23,1,138,1,0,24,105,0,19,64,15,0,0,0,1,0,2,263,0,1,133,0,1,2,8,6,0,3,3,0,3,0,1,9,2,0,18,2,0,0,0,0,126,2,0,0,10,0,0,1,33,0,13,1,5,0,1,0,338,1,0,77,0,0,1,1,0,0,1,91,0,0,0,1,110,1,0,0,18,0,1,0,35,0,0,0,6,1,0,0,0,5,0,2,4,352,12,1,0,170,7,0,5,0,0,1,0,0,0,6,5,0
