	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_2086_1.txt	2086	1	160.476190476	84.25	116.545454545	107.545454545	35.0909090909	44.7142857143
alpha_rarefaction_2086_2.txt	2086	2	147.344827586	72.4375	163.5	132.545454545	77.3333333333	80.0
alpha_rarefaction_2086_3.txt	2086	3	142.206896552	83.3636363636	109.875	121.0	40.75	48.5833333333
alpha_rarefaction_2086_4.txt	2086	4	137.0	77.5	104.230769231	105.058823529	49.1428571429	78.0
alpha_rarefaction_2086_5.txt	2086	5	165.730769231	102.875	146.0	94.5555555556	43.1666666667	41.0
alpha_rarefaction_2086_6.txt	2086	6	141.25	75.3333333333	121.625	97.75	32.4285714286	61.2727272727
alpha_rarefaction_2086_7.txt	2086	7	148.576923077	82.0	87.1764705882	97.375	43.6	69.1428571429
alpha_rarefaction_2086_8.txt	2086	8	161.444444444	76.8333333333	93.4615384615	115.666666667	41.1428571429	54.75
alpha_rarefaction_2086_9.txt	2086	9	145.25	81.0526315789	107.0	96.7142857143	43.0	56.1111111111
alpha_rarefaction_2432_0.txt	2432	0	147.916666667	88.5454545455	108.461538462	95.4347826087	29.3333333333	44.3333333333
alpha_rarefaction_2432_1.txt	2432	1	158.615384615	88.6666666667	125.625	99.3684210526	42.1428571429	49.1428571429
alpha_rarefaction_2432_2.txt	2432	2	154.576923077	102.3	123.0	98.1818181818	38.0	46.2727272727
alpha_rarefaction_2432_3.txt	2432	3	145.5	84.5454545455	123.111111111	120.5	35.5833333333	68.4285714286
alpha_rarefaction_2432_4.txt	2432	4	164.476190476	80.2727272727	158.0	99.1666666667	45.0	50.0769230769
alpha_rarefaction_2432_5.txt	2432	5	156.551724138	80.0666666667	113.071428571	105.789473684	41.6666666667	51.1
alpha_rarefaction_2432_6.txt	2432	6	158.615384615	85.9285714286	135.1875	101.894736842	47.0	114.0
alpha_rarefaction_2432_7.txt	2432	7	152.7	78.1052631579	114.272727273	116.0	44.0	60.0
alpha_rarefaction_2432_8.txt	2432	8	154.322580645	80.0	102.428571429	93.55	39.0	63.0
alpha_rarefaction_2432_9.txt	2432	9	146.676470588	76.0555555556	109.3	101.142857143	41.25	52.6666666667
alpha_rarefaction_2778_0.txt	2778	0	153.5	84.375	113.0	103.2	56.0	49.0
alpha_rarefaction_2778_1.txt	2778	1	152.535714286	95.75	117.666666667	108.352941176	38.1111111111	60.7692307692
alpha_rarefaction_2778_2.txt	2778	2	164.44	84.0	141.090909091	101.454545455	62.5	63.0
alpha_rarefaction_2778_3.txt	2778	3	146.0	87.6666666667	133.0	112.058823529	56.0	60.0
alpha_rarefaction_2778_4.txt	2778	4	164.44	91.3333333333	107.25	109.8	33.5	63.1111111111
alpha_rarefaction_2778_5.txt	2778	5	148.96875	81.2	132.0	115.05	53.0	62.5
alpha_rarefaction_2778_6.txt	2778	6	149.0	85.375	163.111111111	125.375	48.0	69.75
alpha_rarefaction_2778_7.txt	2778	7	152.8	87.7692307692	135.75	103.473684211	37.5	48.0
alpha_rarefaction_2778_8.txt	2778	8	158.555555556	79.5882352941	124.105263158	99.9130434783	43.0	54.0
alpha_rarefaction_2778_9.txt	2778	9	167.037037037	92.75	123.2	101.772727273	46.1428571429	67.0
alpha_rarefaction_3124_0.txt	3124	0	158.303030303	94.1111111111	135.769230769	107.217391304	45.75	66.1
alpha_rarefaction_3124_1.txt	3124	1	151.04	80.5	132.0	102.894736842	53.2	88.4285714286
alpha_rarefaction_3124_2.txt	3124	2	165.25	102.0	102.75	103.4	45.75	86.4285714286
alpha_rarefaction_3124_3.txt	3124	3	145.833333333	86.5454545455	150.75	101.12	47.375	56.0
alpha_rarefaction_3124_4.txt	3124	4	149.04	93.0	145.6	102.181818182	56.0	58.3333333333
alpha_rarefaction_3124_5.txt	3124	5	160.222222222	88.5	131.0625	113.789473684	58.0	63.8571428571
alpha_rarefaction_3124_6.txt	3124	6	159.142857143	93.9090909091	104.214285714	107.136363636	44.75	73.1428571429
alpha_rarefaction_3124_7.txt	3124	7	149.823529412	88.2307692308	135.545454545	95.0	43.25	54.5454545455
alpha_rarefaction_3124_8.txt	3124	8	138.375	87.1	139.5	102.12	47.375	57.0
alpha_rarefaction_3124_9.txt	3124	9	147.135135135	95.0	110.0	109.545454545	42.1666666667	55.5
alpha_rarefaction_3470_0.txt	3470	0	163.75	92.0	128.25	102.625	52.1666666667	52.75
alpha_rarefaction_3470_1.txt	3470	1	178.315789474	88.75	132.230769231	100.0	55.2	59.4615384615
alpha_rarefaction_3470_2.txt	3470	2	154.043478261	83.4	142.0625	102.625	55.2	65.5
alpha_rarefaction_3470_3.txt	3470	3	147.129032258	94.3333333333	131.1	104.434782609	55.2	52.2307692308
alpha_rarefaction_3470_4.txt	3470	4	166.772727273	85.2	117.0	104.434782609	55.2	57.6666666667
alpha_rarefaction_3470_5.txt	3470	5	164.105263158	102.666666667	120.625	102.625	55.2	66.2142857143
alpha_rarefaction_3470_6.txt	3470	6	152.0	86.3333333333	117.0	102.625	55.2	82.625
alpha_rarefaction_3470_7.txt	3470	7	161.714285714	83.3333333333	140.545454545	100.541666667	55.2	57.1666666667
alpha_rarefaction_3470_8.txt	3470	8	153.161290323	85.6666666667	126.5	102.625	55.2	89.4285714286
alpha_rarefaction_3470_9.txt	3470	9	158.5	80.8823529412	108.4375	102.625	55.2	62.0
