	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_10_0.txt	10	0	0.4	0.7	0.4	0.9	1.0	0.9
alpha_rarefaction_10_1.txt	10	1	0.8	0.8	0.6	0.8	0.9	1.0
alpha_rarefaction_10_2.txt	10	2	0.5	0.8	0.6	0.7	1.0	1.0
alpha_rarefaction_10_3.txt	10	3	0.7	0.8	0.8	0.8	1.0	1.0
alpha_rarefaction_10_4.txt	10	4	0.8	0.7	0.6	0.9	1.0	0.9
alpha_rarefaction_10_5.txt	10	5	0.7	0.8	0.6	1.0	1.0	1.0
alpha_rarefaction_10_6.txt	10	6	0.4	0.8	0.8	0.8	1.0	1.0
alpha_rarefaction_10_7.txt	10	7	0.6	0.8	0.7	0.8	1.0	0.8
alpha_rarefaction_10_8.txt	10	8	0.5	0.6	0.8	1.0	0.9	1.0
alpha_rarefaction_10_9.txt	10	9	0.3	0.6	0.4	1.0	1.0	0.8
alpha_rarefaction_356_0.txt	356	0	0.901685393258	0.949438202247	0.949438202247	0.952247191011	0.974719101124	0.97191011236
alpha_rarefaction_356_1.txt	356	1	0.924157303371	0.963483146067	0.941011235955	0.949438202247	0.963483146067	0.977528089888
alpha_rarefaction_356_2.txt	356	2	0.884831460674	0.926966292135	0.952247191011	0.955056179775	0.969101123596	0.969101123596
alpha_rarefaction_356_3.txt	356	3	0.898876404494	0.957865168539	0.938202247191	0.952247191011	0.980337078652	0.983146067416
alpha_rarefaction_356_4.txt	356	4	0.904494382022	0.949438202247	0.924157303371	0.966292134831	0.966292134831	0.98595505618
alpha_rarefaction_356_5.txt	356	5	0.890449438202	0.929775280899	0.932584269663	0.943820224719	0.974719101124	0.969101123596
alpha_rarefaction_356_6.txt	356	6	0.924157303371	0.946629213483	0.941011235955	0.960674157303	0.98595505618	0.957865168539
alpha_rarefaction_356_7.txt	356	7	0.901685393258	0.946629213483	0.949438202247	0.921348314607	0.977528089888	0.974719101124
alpha_rarefaction_356_8.txt	356	8	0.907303370787	0.932584269663	0.935393258427	0.960674157303	0.98595505618	0.977528089888
alpha_rarefaction_356_9.txt	356	9	0.887640449438	0.955056179775	0.929775280899	0.938202247191	0.977528089888	0.969101123596
alpha_rarefaction_702_0.txt	702	0	0.935897435897	0.97150997151	0.958689458689	0.957264957265	0.98433048433	0.980056980057
alpha_rarefaction_702_1.txt	702	1	0.930199430199	0.972934472934	0.97150997151	0.97150997151	0.988603988604	0.982905982906
alpha_rarefaction_702_2.txt	702	2	0.941595441595	0.964387464387	0.978632478632	0.978632478632	0.990028490028	0.980056980057
alpha_rarefaction_702_3.txt	702	3	0.940170940171	0.968660968661	0.97150997151	0.964387464387	0.982905982906	0.98433048433
alpha_rarefaction_702_4.txt	702	4	0.937321937322	0.972934472934	0.967236467236	0.964387464387	0.977207977208	0.975783475783
alpha_rarefaction_702_5.txt	702	5	0.938746438746	0.970085470085	0.962962962963	0.970085470085	0.987179487179	0.977207977208
alpha_rarefaction_702_6.txt	702	6	0.940170940171	0.965811965812	0.975783475783	0.975783475783	0.975783475783	0.975783475783
alpha_rarefaction_702_7.txt	702	7	0.934472934473	0.970085470085	0.975783475783	0.972934472934	0.981481481481	0.985754985755
alpha_rarefaction_702_8.txt	702	8	0.930199430199	0.970085470085	0.965811965812	0.964387464387	0.985754985755	0.985754985755
alpha_rarefaction_702_9.txt	702	9	0.952991452991	0.982905982906	0.961538461538	0.958689458689	0.982905982906	0.97150997151
alpha_rarefaction_1048_0.txt	1048	0	0.953244274809	0.975190839695	0.979961832061	0.971374045802	0.986641221374	0.986641221374
alpha_rarefaction_1048_1.txt	1048	1	0.959923664122	0.979007633588	0.979961832061	0.975190839695	0.99141221374	0.980916030534
alpha_rarefaction_1048_2.txt	1048	2	0.951335877863	0.978053435115	0.978053435115	0.975190839695	0.984732824427	0.985687022901
alpha_rarefaction_1048_3.txt	1048	3	0.952290076336	0.981870229008	0.981870229008	0.975190839695	0.988549618321	0.982824427481
