	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_10_0.txt	10	0	2.52192809489	1.35677964945	2.52192809489	1.84643934467	-0.0	0.468995593589
alpha_rarefaction_10_1.txt	10	1	1.72192809489	0.921928094887	2.32192809489	1.68547529723	0.468995593589	-0.0
alpha_rarefaction_10_2.txt	10	2	2.64643934467	0.921928094887	2.32192809489	2.04643934467	-0.0	0.721928094887
alpha_rarefaction_10_3.txt	10	3	2.04643934467	0.921928094887	1.57095059445	1.57095059445	-0.0	-0.0
alpha_rarefaction_10_4.txt	10	4	1.57095059445	1.35677964945	2.72192809489	1.76096404744	-0.0	0.468995593589
alpha_rarefaction_10_5.txt	10	5	1.96096404744	0.921928094887	1.77095059445	1.57095059445	-0.0	-0.0
alpha_rarefaction_10_6.txt	10	6	2.52192809489	0.921928094887	1.57095059445	2.12192809489	-0.0	-0.0
alpha_rarefaction_10_7.txt	10	7	2.37095059445	0.921928094887	1.96096404744	2.12192809489	-0.0	0.921928094887
alpha_rarefaction_10_8.txt	10	8	2.64643934467	2.32192809489	1.68547529723	1.48547529723	0.468995593589	-0.0
alpha_rarefaction_10_9.txt	10	9	2.84643934467	1.77095059445	2.92192809489	1.52192809489	-0.0	0.921928094887
alpha_rarefaction_356_0.txt	356	0	3.12251946176	1.73151554005	3.21062138191	2.43828910722	0.406063322086	0.496758387136
alpha_rarefaction_356_1.txt	356	1	3.22537267225	1.72082139339	3.35709205701	2.49154914265	0.57954686855	0.555136879966
alpha_rarefaction_356_2.txt	356	2	3.22680834834	1.94154146196	3.35551369138	2.64553298786	0.538788832136	0.678567434856
alpha_rarefaction_356_3.txt	356	3	3.30463571016	1.99338940594	3.25525602174	2.43282157892	0.49824525515	0.65120320697
alpha_rarefaction_356_4.txt	356	4	3.21052924683	1.93063577483	3.31265292399	2.28393029197	0.541565999385	0.48361657683
alpha_rarefaction_356_5.txt	356	5	3.4883189635	2.01181815726	3.06371539011	2.69409668993	0.472459312251	0.597144235141
alpha_rarefaction_356_6.txt	356	6	2.99025626565	1.75060009137	3.33803619274	2.46608621078	0.47778398404	0.788483568358
alpha_rarefaction_356_7.txt	356	7	3.2433501785	1.74513872434	3.14723441771	2.50483773159	0.455963950622	0.535938939359
alpha_rarefaction_356_8.txt	356	8	3.2568766999	1.76485579666	3.15725642209	2.50821052322	0.312031212423	0.60254820886
alpha_rarefaction_356_9.txt	356	9	3.56607199769	1.74990628379	3.20929059576	2.61575544792	0.328604624023	0.701185323988
alpha_rarefaction_702_0.txt	702	0	3.35941465684	1.81335462535	3.22804565821	2.5757136541	0.491607693298	0.661726591948
alpha_rarefaction_702_1.txt	702	1	3.42687456919	1.77909395121	3.31768245017	2.4402240891	0.404192129804	0.655043717181
alpha_rarefaction_702_2.txt	702	2	3.38359523401	2.00717400066	3.32560738911	2.42072853981	0.412953974304	0.661270469737
alpha_rarefaction_702_3.txt	702	3	3.56163333303	1.81381931301	3.20061877071	2.59303944349	0.640881811405	0.802958217047
alpha_rarefaction_702_4.txt	702	4	3.47296872059	1.8615608377	3.3601994957	2.46139697039	0.419918221137	0.665776327344
alpha_rarefaction_702_5.txt	702	5	3.1471315547	2.05856241898	3.11422251586	2.54777932344	0.486515701698	0.736800282796
alpha_rarefaction_702_6.txt	702	6	3.33664419201	1.85156263563	3.30143619106	2.50767781628	0.395864222522	0.784653416735
alpha_rarefaction_702_7.txt	702	7	3.28451559735	1.87734387454	3.30179361471	2.50439735898	0.498691812443	0.779939144416
alpha_rarefaction_702_8.txt	702	8	3.27615741959	2.0668153454	3.3758856825	2.48578932735	0.331264137736	0.561447720246
alpha_rarefaction_702_9.txt	702	9	3.29973566455	1.90721443069	3.35205564415	2.66344117838	0.46757368148	0.681091520335
alpha_rarefaction_1048_0.txt	1048	0	3.35260451581	2.07009976203	3.29836116302	2.57199816314	0.489219669994	0.70760707118
alpha_rarefaction_1048_1.txt	1048	1	3.3037044113	1.78522255197	3.24811167729	2.5297053968	0.457194950514	0.716359807744
alpha_rarefaction_1048_2.txt	1048	2	3.42539931952	1.96926607906	3.33437564924	2.54225675079	0.490571171501	0.801746482402
alpha_rarefaction_1048_3.txt	1048	3	3.33659144695	2.0383618589	3.38924229304	2.48942669553	0.497036613114	0.763062471208
alpha_rarefaction_1048_4.txt	1048	4	3.26047757253	2.0103261834	3.26358795644	2.66134600712	0.547011434112	0.791263136022
alpha_rarefaction_1048_5.txt	1048	5	3.55931558973	1.99680123843	3.45840358193	2.61720043532	0.488232588947	0.768070188454
alpha_rarefaction_1048_6.txt	1048	6	3.52623571035	1.95717331246	3.21539863321	2.55152780708	0.506481848539	0.625791754782
alpha_rarefaction_1048_7.txt	1048	7	3.38266030557	1.79712977857	3.42969210757	2.66659165707	0.482826995468	0.593640128829
alpha_rarefaction_1048_8.txt	1048	8	3.5575665155	2.12613178248	3.40012315137	2.59774552108	0.467933198962	0.717429688956
alpha_rarefaction_1048_9.txt	1048	9	3.3189392386	1.99291291303	3.39934614994	2.55449400064	0.483677871637	0.706395601824
alpha_rarefaction_1394_0.txt	1394	0	3.40927327414	1.87179918673	3.21360335966	2.69266463142	0.450203613999	0.703938308305
alpha_rarefaction_1394_1.txt	1394	1	3.32224235614	1.89336572135	3.47812273785	2.6352250021	0.539681884351	0.723165924043
alpha_rarefaction_1394_2.txt	1394	2	3.49006013576	2.03886749626	3.36656578561	2.72294095731	0.507534694327	0.710359522541
