	sequences per sample	iteration	S1t1t16s	S2t1t16s	S4t1t16s	S3t1t16s
alpha_rarefaction_282_2.txt	282	2	0.691489361702	0.748226950355	0.758865248227	0.968085106383
alpha_rarefaction_282_3.txt	282	3	0.63829787234	0.734042553191	0.716312056738	0.971631205674
alpha_rarefaction_282_4.txt	282	4	0.645390070922	0.712765957447	0.734042553191	0.960992907801
alpha_rarefaction_282_5.txt	282	5	0.702127659574	0.737588652482	0.72695035461	0.960992907801
alpha_rarefaction_282_6.txt	282	6	0.691489361702	0.716312056738	0.748226950355	0.968085106383
alpha_rarefaction_282_7.txt	282	7	0.698581560284	0.702127659574	0.748226950355	0.957446808511
alpha_rarefaction_282_8.txt	282	8	0.670212765957	0.719858156028	0.719858156028	0.95390070922
alpha_rarefaction_282_9.txt	282	9	0.695035460993	0.709219858156	0.744680851064	0.936170212766
alpha_rarefaction_350_0.txt	350	0	0.702857142857	0.765714285714	0.708571428571	0.968571428571
alpha_rarefaction_350_1.txt	350	1	0.725714285714	0.768571428571	0.711428571429	0.957142857143
alpha_rarefaction_350_2.txt	350	2	0.728571428571	0.788571428571	0.76	0.965714285714
alpha_rarefaction_350_3.txt	350	3	0.705714285714	0.754285714286	0.802857142857	0.962857142857
alpha_rarefaction_350_4.txt	350	4	0.748571428571	0.72	0.785714285714	0.965714285714
alpha_rarefaction_350_5.txt	350	5	0.734285714286	0.76	0.768571428571	0.968571428571
alpha_rarefaction_350_6.txt	350	6	0.734285714286	0.768571428571	0.765714285714	0.971428571429
alpha_rarefaction_350_7.txt	350	7	0.72	0.742857142857	0.765714285714	0.96
alpha_rarefaction_350_8.txt	350	8	0.714285714286	0.771428571429	0.742857142857	0.965714285714
