	sequences per sample	iteration	S1t1t16s	S2t1t16s	S4t1t16s	S3t1t16s
alpha_rarefaction_282_4.txt	282	4	0.977591670439	0.977415622957	0.981213218651	0.93227201851
alpha_rarefaction_282_5.txt	282	5	0.97907549922	0.977239575474	0.980810824405	0.929933101957
alpha_rarefaction_282_6.txt	282	6	0.974825209999	0.97975453951	0.977365323676	0.924727126402
alpha_rarefaction_282_7.txt	282	7	0.979125798501	0.976812031588	0.980106634475	0.918515165233
alpha_rarefaction_282_8.txt	282	8	0.976837181228	0.978572506413	0.980559328002	0.920300789699
alpha_rarefaction_282_9.txt	282	9	0.978824002817	0.97837130929	0.980257532317	0.92040138826
alpha_rarefaction_350_0.txt	350	0	0.980751020408	0.978187755102	0.983673469388	0.921910204082
alpha_rarefaction_350_1.txt	350	1	0.979542857143	0.977681632653	0.982171428571	0.925126530612
alpha_rarefaction_350_2.txt	350	2	0.977616326531	0.979608163265	0.982693877551	0.932179591837
alpha_rarefaction_350_3.txt	350	3	0.973681632653	0.978840816327	0.981975510204	0.921191836735
alpha_rarefaction_350_4.txt	350	4	0.978726530612	0.983755102041	0.979102040816	0.924604081633
alpha_rarefaction_350_5.txt	350	5	0.977371428571	0.979608163265	0.978857142857	0.922448979592
alpha_rarefaction_350_6.txt	350	6	0.976506122449	0.982171428571	0.983134693878	0.922171428571
alpha_rarefaction_350_7.txt	350	7	0.977044897959	0.976081632653	0.980359183673	0.926416326531
alpha_rarefaction_350_8.txt	350	8	0.976783673469	0.978808163265	0.979755102041	0.924440816327
alpha_rarefaction_350_9.txt	350	9	0.979118367347	0.978497959184	0.982873469388	0.924506122449
alpha_rarefaction_418_0.txt	418	0	0.979911174195	0.981261875873	0.981834207092	0.922197294018
alpha_rarefaction_418_1.txt	418	1	0.979384629473	0.978835191502	0.982864403287	0.92976351274
alpha_rarefaction_418_2.txt	418	2	0.978056821043	0.978709278634	0.982017353083	0.917366818525
alpha_rarefaction_418_3.txt	418	3	0.974691513473	0.978858084751	0.98177697397	0.925837320574
alpha_rarefaction_418_4.txt	418	4	0.979144250361	0.977770655434	0.982990316156	0.929179734896
alpha_rarefaction_418_5.txt	418	5	0.980483505414	0.980025640439	0.98065520478	0.922288867013
