4314930,9.0
581655,9.0
4465496,9.0
182748,9.0
556116,9.0
217784,9.0
237447,9.0
212306,9.0
344575,9.0
215700,9.0
692922,9.0
332361,9.0
554773,9.0
807622,9.0
253167,9.0
4334908,9.0
224590,9.0
824904,9.0
590993,9.0
825188,9.0
4358275,9.0
238902,9.0
4409535,9.0
610383,9.0
1829920,9.0
1107754,9.0
247538,9.0
818813,8.0
1105523,8.0
364646,8.0
665551,8.0
830254,8.0
3504679,8.0
235884,8.0
154224,8.0
2505304,8.0
136760,8.0
227064,8.0
4464808,8.0
238849,8.0
105982,8.0
1126654,8.0
4470884,8.0
217742,8.0
4441015,8.0
1782491,8.0
535425,8.0
4321054,8.0
161332,8.0
240726,8.0
4457032,8.0
220395,8.0
4303797,8.0
3883632,8.0
2152199,8.0
512382,8.0
107713,8.0
961607,8.0
520338,8.0
3453873,8.0
254861,8.0
242150,8.0
4416965,8.0
587754,8.0
731671,8.0
1112651,8.0
81508,8.0
713894,8.0
833359,8.0
2733656,8.0
806112,8.0
217297,8.0
1053711,8.0
565567,8.0
927380,8.0
155088,8.0
257132,8.0
4424853,8.0
178300,8.0
328307,8.0
223415,8.0
832844,8.0
222611,8.0
151897,8.0
4461997,8.0
841692,7.0
245925,7.0
285320,7.0
809886,7.0
1106111,7.0
4310017,7.0
152808,7.0
4457838,7.0
683436,7.0
815886,7.0
4302748,7.0
142321,7.0
4371080,7.0
823572,7.0
250714,7.0
241950,7.0
225294,7.0
247956,7.0
4478864,7.0
762252,7.0
219943,7.0
154220,7.0
159537,7.0
247203,7.0
1112326,7.0
638078,7.0
759545,7.0
255422,7.0
4369698,7.0
227019,7.0
156718,7.0
226395,7.0
235675,7.0
183133,7.0
587929,7.0
4365891,7.0
159617,7.0
4480006,7.0
1113169,7.0
2484910,7.0
579706,7.0
1113471,7.0
4477119,7.0
238291,7.0
1107775,7.0
723100,7.0
137302,7.0
1042562,7.0
204875,7.0
218451,7.0
154519,7.0
4429282,7.0
3783370,7.0
4302304,7.0
593659,7.0
4369152,7.0
583223,7.0
1108823,7.0
4378764,7.0
4361065,7.0
367313,7.0
4390506,7.0
311567,7.0
4453502,7.0
512689,7.0
4140499,7.0
4298129,7.0
275714,7.0
509188,7.0
208771,6.0
877603,6.0
902438,6.0
128210,6.0
820987,6.0
635559,6.0
4379914,6.0
257685,6.0
4390905,6.0
823633,6.0
4302753,6.0
823630,6.0
224253,6.0
1049397,6.0
241020,6.0
4320964,6.0
251010,6.0
4385105,6.0
510347,6.0
1019326,6.0
216350,6.0
4398984,6.0
1107556,6.0
136141,6.0
240491,6.0
3512738,6.0
324414,6.0
4439654,6.0
361264,6.0
4375275,6.0
594126,6.0
4348929,6.0
342963,6.0
1083949,6.0
236377,6.0
660424,6.0
4479369,6.0
1978301,6.0
835013,6.0
214584,6.0
744404,6.0
3022550,6.0
217586,6.0
335016,6.0
970115,6.0
872860,6.0
353729,6.0
308677,6.0
579069,6.0
4321741,6.0
152949,6.0
1118834,6.0
4302755,6.0
583488,6.0
246200,6.0
1105824,6.0
3551,6.0
994374,6.0
223820,6.0
583875,6.0
804887,6.0
101592,6.0
1105235,6.0
245534,6.0
581998,6.0
155225,6.0
541954,6.0
564348,6.0
4314522,6.0
1023134,6.0
104936,6.0
153324,6.0
618396,6.0
682616,6.0
4355611,6.0
213249,6.0
560592,6.0
578268,6.0
2881872,6.0
155216,6.0
1106498,6.0
112952,6.0
219565,6.0
210270,6.0
159384,6.0
243779,6.0
4373812,5.0
578362,5.0
111086,5.0
14465,5.0
829974,5.0
152533,5.0
4375658,5.0
239594,5.0
1130910,5.0
237634,5.0
204899,5.0
870792,5.0
4321800,5.0
728339,5.0
138184,5.0
4351648,5.0
103478,5.0
849863,5.0
2319607,5.0
4363562,5.0
1688707,5.0
220164,5.0
217529,5.0
501684,5.0
754013,5.0
552935,5.0
4383849,5.0
204266,5.0
1071670,5.0
1125991,5.0
320282,5.0
156774,5.0
755123,5.0
2475749,5.0
4359094,5.0
958660,5.0
368914,5.0
831698,5.0
4309030,5.0
4314672,5.0
1107143,5.0
217022,5.0
254670,5.0
222237,5.0
152025,5.0
171894,5.0
155278,5.0
343837,5.0
831809,5.0
668801,5.0
311668,5.0
4345036,5.0
354751,5.0
2990720,5.0
257620,5.0
822613,5.0
246503,5.0
822154,5.0
350943,5.0
156255,5.0
209508,5.0
4436113,5.0
1110640,5.0
351128,5.0
4298122,5.0
613475,5.0
1105075,5.0
1144790,5.0
980978,5.0
218456,5.0
354224,5.0
3526330,5.0
4314853,5.0
135477,5.0
3469751,5.0
4472967,5.0
4449070,5.0
153239,5.0
547191,5.0
4403604,5.0
321040,5.0
283225,5.0
4385114,5.0
4332442,5.0
4423957,5.0
4480596,5.0
1118844,5.0
4397272,5.0
760460,5.0
238966,5.0
4357728,5.0
1106823,5.0
4361560,5.0
2232189,5.0
2913691,5.0
144545,5.0
4297488,5.0
940737,5.0
832683,5.0
242301,5.0
268366,5.0
575740,5.0
255889,5.0
365796,5.0
112169,5.0
731730,5.0
1110709,5.0
4348695,5.0
255794,5.0
206453,5.0
4386468,5.0
815154,5.0
4139697,5.0
4315717,5.0
731014,5.0
845154,5.0
582668,5.0
841942,5.0
303986,5.0
252012,4.0
210306,4.0
4317198,4.0
4306217,4.0
765871,4.0
579546,4.0
805706,4.0
2478837,4.0
220620,4.0
1107358,4.0
222097,4.0
1112338,4.0
1119544,4.0
582611,4.0
775843,4.0
558331,4.0
827448,4.0
3765460,4.0
338555,4.0
546061,4.0
1104701,4.0
224453,4.0
4475537,4.0
927796,4.0
771025,4.0
213163,4.0
107469,4.0
311752,4.0
4316722,4.0
590693,4.0
806958,4.0
4069762,4.0
254866,4.0
3587033,4.0
1624,4.0
207437,4.0
1110462,4.0
246356,4.0
140276,4.0
4401794,4.0
206764,4.0
1037039,4.0
4416843,4.0
313833,4.0
4391730,4.0
138343,4.0
361100,4.0
593718,4.0
224058,4.0
238280,4.0
807217,4.0
860839,4.0
659070,4.0
1928987,4.0
698905,4.0
205999,4.0
579516,4.0
895844,4.0
222675,4.0
624370,4.0
4375032,4.0
4319209,4.0
586031,4.0
937372,4.0
663880,4.0
234329,4.0
1111204,4.0
206488,4.0
512211,4.0
970732,4.0
805810,4.0
209782,4.0
205913,4.0
1062966,4.0
588194,4.0
148147,4.0
4438018,4.0
756729,4.0
238922,4.0
1019850,4.0
843873,4.0
675153,4.0
4380402,4.0
222276,4.0
237658,4.0
2701319,4.0
4379919,4.0
240236,4.0
156878,4.0
660570,4.0
625122,4.0
258127,4.0
242989,4.0
748328,4.0
4331215,4.0
216314,4.0
66822,4.0
219901,4.0
217325,4.0
672471,4.0
1016118,4.0
847644,4.0
206632,4.0
4003428,4.0
225376,4.0
226606,4.0
78648,4.0
4320436,4.0
1113192,4.0
1023165,4.0
150977,4.0
1110500,4.0
343296,4.0
1109648,4.0
278845,4.0
582637,4.0
144344,4.0
586974,4.0
4379917,4.0
993171,4.0
942051,4.0
240142,4.0
4337750,4.0
818291,4.0
4443078,4.0
4299530,4.0
4364157,4.0
4105145,4.0
4454012,4.0
4337838,4.0
697361,4.0
847358,4.0
873968,4.0
227132,4.0
829809,4.0
1104709,4.0
4459144,4.0
251962,4.0
4380401,4.0
1108566,4.0
146942,4.0
968261,4.0
2216505,4.0
253533,4.0
4339431,4.0
4304487,4.0
250043,4.0
580677,4.0
241078,4.0
753042,4.0
1105513,4.0
4467177,4.0
227543,4.0
137061,4.0
904212,4.0
277923,4.0
731633,4.0
153163,4.0
1123601,4.0
2229326,4.0
4321059,4.0
582679,4.0
512397,4.0
136641,4.0
1106818,4.0
309788,4.0
4427378,4.0
1104548,4.0
4317133,4.0
4440513,4.0
204499,4.0
1107608,4.0
256950,4.0
1106406,4.0
219397,4.0
397474,4.0
156154,4.0
142880,4.0
150714,4.0
4395453,4.0
583039,4.0
205038,4.0
829924,4.0
851982,4.0
294946,4.0
208423,4.0
818841,4.0
1112700,4.0
4353172,4.0
227524,4.0
1077743,4.0
1053077,4.0
364101,4.0
1500417,4.0
4433511,4.0
219080,3.0
698469,3.0
509954,3.0
255597,3.0
4299829,3.0
534528,3.0
104834,3.0
4352292,3.0
831859,3.0
642522,3.0
4372469,3.0
4342295,3.0
366996,3.0
942926,3.0
250187,3.0
1110359,3.0
1591464,3.0
113276,3.0
196412,3.0
1111086,3.0
1059942,3.0
1073254,3.0
566526,3.0
4427135,3.0
625475,3.0
615001,3.0
336433,3.0
160311,3.0
833313,3.0
331288,3.0
1115527,3.0
978958,3.0
573494,3.0
4382004,3.0
687123,3.0
921911,3.0
1660494,3.0
1088939,3.0
4352115,3.0
4020968,3.0
823226,3.0
2216514,3.0
320093,3.0
2345973,3.0
4377284,3.0
4444121,3.0
529323,3.0
4471583,3.0
241718,3.0
448806,3.0
145252,3.0
535450,3.0
834970,3.0
60598,3.0
4324867,3.0
572125,3.0
214169,3.0
592723,3.0
241049,3.0
528941,3.0
673176,3.0
817836,3.0
114327,3.0
4298128,3.0
842292,3.0
999357,3.0
4398254,3.0
1918929,3.0
2101116,3.0
210428,3.0
4302248,3.0
1967614,3.0
1113544,3.0
252340,3.0
542454,3.0
559411,3.0
1106212,3.0
580203,3.0
673712,3.0
812749,3.0
240904,3.0
160268,3.0
3942776,3.0
1059238,3.0
3689880,3.0
755077,3.0
4444209,3.0
4346868,3.0
3114954,3.0
207153,3.0
4439991,3.0
3152341,3.0
583051,3.0
1575174,3.0
4447027,3.0
4458584,3.0
1073058,3.0
822977,3.0
4361212,3.0
4307557,3.0
250223,3.0
251366,3.0
823609,3.0
690512,3.0
4314133,3.0
240687,3.0
103930,3.0
787260,3.0
155297,3.0
826214,3.0
4352073,3.0
562089,3.0
4361862,3.0
1137597,3.0
362710,3.0
321965,3.0
4354370,3.0
4350691,3.0
4005545,3.0
1006958,3.0
306621,3.0
257474,3.0
824041,3.0
224700,3.0
337705,3.0
1121419,3.0
706774,3.0
566368,3.0
699849,3.0
4298123,3.0
240293,3.0
4327666,3.0
694136,3.0
4444055,3.0
244101,3.0
4306287,3.0
4423142,3.0
236252,3.0
156836,3.0
255595,3.0
4394370,3.0
4305287,3.0
593905,3.0
694276,3.0
112955,3.0
106874,3.0
594023,3.0
253680,3.0
691138,3.0
576186,3.0
693971,3.0
4470193,3.0
911146,3.0
226856,3.0
115106,3.0
153320,3.0
1086621,3.0
2618790,3.0
828575,3.0
551166,3.0
802819,3.0
1113229,3.0
959744,3.0
257902,3.0
899404,3.0
218043,3.0
214749,3.0
712751,3.0
4400713,3.0
237774,3.0
552820,3.0
1106748,3.0
546910,3.0
525657,3.0
579698,3.0
856066,3.0
922780,3.0
243171,3.0
223009,3.0
206124,3.0
1688153,3.0
285767,3.0
4477959,3.0
795469,3.0
2887026,3.0
208114,3.0
4361861,3.0
556217,3.0
4360582,3.0
4361133,3.0
1085739,3.0
561691,3.0
957100,3.0
622364,3.0
777197,3.0
680571,3.0
940630,3.0
3030226,3.0
4415360,3.0
113101,3.0
541155,3.0
1138841,3.0
4257586,3.0
1595130,3.0
641612,3.0
692033,3.0
2887060,3.0
1765822,3.0
4340447,3.0
807498,3.0
814208,3.0
155135,3.0
152086,3.0
4422318,3.0
256374,3.0
242790,3.0
216368,3.0
543842,3.0
362115,3.0
13100,3.0
2635036,3.0
367223,3.0
138554,3.0
223589,3.0
1109830,3.0
833678,3.0
154899,3.0
113170,3.0
215748,3.0
144511,3.0
243855,3.0
4332798,3.0
102892,3.0
36010,3.0
4420127,3.0
509120,3.0
108986,3.0
824180,3.0
204114,3.0
4432247,3.0
251073,3.0
178053,3.0
1853139,3.0
221801,3.0
819540,3.0
241301,3.0
619515,3.0
893238,3.0
3087744,3.0
4364519,3.0
850087,3.0
4237652,3.0
226653,3.0
593605,3.0
238445,3.0
714724,3.0
4421717,3.0
217349,3.0
705342,3.0
220055,3.0
1077933,3.0
145578,3.0
204970,3.0
128177,3.0
790865,3.0
537115,3.0
443417,3.0
4350805,3.0
4363463,3.0
850933,3.0
684207,3.0
3590520,3.0
1111657,3.0
2578357,3.0
837837,3.0
222810,3.0
751555,3.0
1107530,3.0
2556229,3.0
195316,3.0
885942,3.0
535087,3.0
655207,3.0
2158720,3.0
114334,3.0
357721,3.0
4327554,3.0
812560,3.0
1031024,3.0
105775,3.0
801050,3.0
707870,3.0
4024825,3.0
913264,3.0
823661,3.0
836626,3.0
673969,3.0
4303009,3.0
223202,3.0
2431979,3.0
4344614,3.0
101876,3.0
217004,3.0
4383844,3.0
327042,3.0
227534,3.0
589001,3.0
4409536,3.0
3453863,3.0
235969,3.0
316746,3.0
4327914,3.0
739372,3.0
809024,3.0
583699,3.0
1109735,3.0
4412025,3.0
224639,3.0
2881604,3.0
805853,3.0
4401436,3.0
258116,3.0
220256,3.0
243874,2.0
1111325,2.0
359365,2.0
191331,2.0
113469,2.0
958654,2.0
278450,2.0
531025,2.0
156787,2.0
237148,2.0
4348228,2.0
4326530,2.0
716037,2.0
4134161,2.0
337786,2.0
905841,2.0
222302,2.0
997709,2.0
562919,2.0
177302,2.0
18546,2.0
153982,2.0
837169,2.0
2504868,2.0
1108124,2.0
1908796,2.0
742822,2.0
1106162,2.0
532857,2.0
957505,2.0
2629538,2.0
1732597,2.0
784521,2.0
621571,2.0
249568,2.0
215928,2.0
223701,2.0
513639,2.0
4310044,2.0
4481398,2.0
4403168,2.0
2538454,2.0
4367292,2.0
268742,2.0
211113,2.0
366675,2.0
559134,2.0
4303032,2.0
510580,2.0
225101,2.0
4456612,2.0
816377,2.0
2195531,2.0
687956,2.0
240388,2.0
717641,2.0
4469500,2.0
4417364,2.0
224718,2.0
1111118,2.0
2985317,2.0
836908,2.0
1112777,2.0
588740,2.0
3993340,2.0
1136923,2.0
215504,2.0
342974,2.0
4360253,2.0
560106,2.0
247867,2.0
765291,2.0
1798018,2.0
208997,2.0
3608294,2.0
4011113,2.0
253733,2.0
3029735,2.0
621016,2.0
204422,2.0
542118,2.0
1104927,2.0
253054,2.0
1108762,2.0
245219,2.0
3650302,2.0
2675747,2.0
275064,2.0
207374,2.0
1107878,2.0
4381531,2.0
155041,2.0
3587032,2.0
559190,2.0
4404013,2.0
243546,2.0
142472,2.0
1055598,2.0
4329899,2.0
3441579,2.0
88230,2.0
1142418,2.0
165444,2.0
3595453,2.0
277868,2.0
248360,2.0
4464016,2.0
824617,2.0
1109920,2.0
4460028,2.0
544647,2.0
875985,2.0
1089456,2.0
837464,2.0
245736,2.0
153622,2.0
698748,2.0
1104742,2.0
207151,2.0
4314670,2.0
254635,2.0
4340816,2.0
337066,2.0
614386,2.0
151439,2.0
4387628,2.0
772277,2.0
81483,2.0
1021984,2.0
4386966,2.0
244082,2.0
1106514,2.0
163003,2.0
206405,2.0
1111496,2.0
949733,2.0
3557405,2.0
4413502,2.0
4414353,2.0
4323367,2.0
220564,2.0
237135,2.0
1121031,2.0
1128643,2.0
227202,2.0
827109,2.0
4370983,2.0
154909,2.0
238979,2.0
323729,2.0
665808,2.0
4349630,2.0
4371422,2.0
1815135,2.0
4483987,2.0
887987,2.0
257168,2.0
812766,2.0
1035231,2.0
4331994,2.0
962736,2.0
804830,2.0
205609,2.0
2565173,2.0
535792,2.0
817091,2.0
1113101,2.0
609236,2.0
814186,2.0
245428,2.0
815546,2.0
645159,2.0
1113670,2.0
563796,2.0
356027,2.0
4461996,2.0
33613,2.0
961465,2.0
4373422,2.0
152581,2.0
558886,2.0
3923761,2.0
1140830,2.0
18959,2.0
592038,2.0
4326101,2.0
701722,2.0
329622,2.0
249068,2.0
223170,2.0
810004,2.0
130368,2.0
326414,2.0
227370,2.0
211112,2.0
1681528,2.0
240999,2.0
150587,2.0
828851,2.0
2127555,2.0
1105149,2.0
2254709,2.0
836475,2.0
319420,2.0
822250,2.0
208629,2.0
202096,2.0
250102,2.0
559533,2.0
154229,2.0
161567,2.0
239952,2.0
4253639,2.0
844117,2.0
1532107,2.0
895465,2.0
2788508,2.0
239671,2.0
591519,2.0
215297,2.0
1115351,2.0
248002,2.0
2409045,2.0
4314528,2.0
4296603,2.0
343365,2.0
564848,2.0
763448,2.0
1108733,2.0
248865,2.0
235912,2.0
4332539,2.0
592058,2.0
248747,2.0
4367517,2.0
152024,2.0
1857346,2.0
252704,2.0
819185,2.0
915764,2.0
4381595,2.0
356442,2.0
365027,2.0
307453,2.0
104669,2.0
1049833,2.0
110756,2.0
510270,2.0
366851,2.0
78720,2.0
245454,2.0
230131,2.0
1132086,2.0
100737,2.0
1138310,2.0
220923,2.0
265604,2.0
823909,2.0
4409932,2.0
237630,2.0
938844,2.0
536522,2.0
159666,2.0
4451937,2.0
673783,2.0
512031,2.0
254203,2.0
988377,2.0
246636,2.0
627091,2.0
725974,2.0
804948,2.0
737918,2.0
156715,2.0
731760,2.0
4415303,2.0
583781,2.0
1863166,2.0
1105231,2.0
4412619,2.0
150731,2.0
4451930,2.0
207912,2.0
1075732,2.0
203878,2.0
534805,2.0
836414,2.0
817097,2.0
4476762,2.0
239430,2.0
533710,2.0
512910,2.0
213829,2.0
250050,2.0
240866,2.0
4479483,2.0
4385099,2.0
4441020,2.0
824448,2.0
1690158,2.0
4402895,2.0
960582,2.0
808063,2.0
590091,2.0
1104621,2.0
4430282,2.0
137846,2.0
247487,2.0
250705,2.0
792730,2.0
525863,2.0
803166,2.0
4470510,2.0
253524,2.0
920483,2.0
141084,2.0
780795,2.0
262663,2.0
569459,2.0
193226,2.0
96923,2.0
114037,2.0
776186,2.0
247708,2.0
4359364,2.0
1010343,2.0
227424,2.0
822913,2.0
4361131,2.0
4336217,2.0
144253,2.0
3919387,2.0
1112494,2.0
807778,2.0
967505,2.0
1006493,2.0
4314196,2.0
4310637,2.0
239890,2.0
780272,2.0
773596,2.0
268729,2.0
832782,2.0
102750,2.0
209422,2.0
4442666,2.0
539366,2.0
729145,2.0
1109235,2.0
101868,2.0
957360,2.0
222093,2.0
4385484,2.0
1614883,2.0
219899,2.0
511200,2.0
802743,2.0
224129,2.0
862901,2.0
1073930,2.0
4402183,2.0
573529,2.0
206514,2.0
152964,2.0
1143012,2.0
4316029,2.0
593900,2.0
192369,2.0
356511,2.0
216349,2.0
111386,2.0
253734,2.0
4348928,2.0
4051676,2.0
4391425,2.0
1146636,2.0
657034,2.0
4342316,2.0
101310,2.0
244554,2.0
4237649,2.0
198274,2.0
254714,2.0
721637,2.0
102361,2.0
395698,2.0
213063,2.0
4458445,2.0
240845,2.0
3801,2.0
828127,2.0
1130747,2.0
217558,2.0
802664,2.0
3538812,2.0
849575,2.0
633591,2.0
175403,2.0
4469248,2.0
314357,2.0
222900,2.0
576480,2.0
821792,2.0
241292,2.0
236287,2.0
810213,2.0
204335,2.0
3382083,2.0
854368,2.0
206149,2.0
341251,2.0
1671566,2.0
243586,2.0
1126446,2.0
2871211,2.0
823907,2.0
222618,2.0
518263,2.0
4418988,2.0
230108,2.0
1075898,2.0
1110562,2.0
260157,2.0
1879622,2.0
4005494,2.0
573327,2.0
1742482,2.0
4026008,2.0
586694,2.0
255448,2.0
748070,2.0
813793,2.0
206278,2.0
4361129,2.0
4365809,2.0
816501,2.0
585818,2.0
270899,2.0
4299287,2.0
820158,2.0
4328472,2.0
4456479,2.0
206827,2.0
676232,2.0
512041,2.0
4480170,2.0
151986,2.0
4320262,2.0
2733664,2.0
1083460,2.0
820036,2.0
321885,2.0
336301,2.0
248468,2.0
817671,2.0
358528,2.0
816208,2.0
252665,2.0
3195675,2.0
1139856,2.0
273690,2.0
824399,2.0
318771,2.0
262830,2.0
217650,2.0
1111931,2.0
508855,2.0
248444,2.0
214099,2.0
236963,2.0
217328,2.0
542613,2.0
532390,2.0
2400243,2.0
681669,2.0
4467262,2.0
818617,2.0
4227572,2.0
864223,2.0
137941,2.0
240339,2.0
4390915,2.0
219243,2.0
662912,2.0
214791,2.0
541319,2.0
4450871,2.0
113476,2.0
247794,2.0
806023,2.0
1120329,2.0
3268311,2.0
3138480,2.0
1140351,2.0
154241,2.0
4345293,2.0
225138,2.0
310458,2.0
130872,2.0
4106305,2.0
253724,2.0
4298124,2.0
1095269,2.0
3280409,2.0
136158,2.0
168042,2.0
222291,2.0
4354531,2.0
805993,2.0
817787,2.0
1042519,2.0
876951,2.0
218235,2.0
226796,2.0
786121,2.0
1143296,2.0
1111957,2.0
4422374,2.0
1554825,2.0
519435,2.0
241342,2.0
267841,2.0
826022,2.0
673308,2.0
254728,2.0
318205,2.0
1116147,2.0
4317514,2.0
352805,2.0
831709,2.0
154249,2.0
524058,2.0
819663,2.0
248034,2.0
4463497,2.0
1134930,2.0
267573,2.0
154494,2.0
248375,2.0
1058769,2.0
668435,2.0
218894,2.0
4477642,2.0
247114,2.0
1120864,2.0
222261,2.0
663822,2.0
1105528,2.0
238543,2.0
254007,2.0
821840,2.0
1105473,2.0
2834453,2.0
2788511,2.0
580449,2.0
4467425,2.0
3098085,2.0
4416995,2.0
1546873,2.0
368942,2.0
556561,2.0
793984,2.0
154486,2.0
587877,2.0
877952,2.0
251129,2.0
807482,2.0
215379,2.0
719125,2.0
319655,2.0
4310038,2.0
4428269,2.0
214620,2.0
1037355,2.0
551517,2.0
133283,2.0
687164,2.0
113388,2.0
563358,2.0
4349667,2.0
306448,2.0
4386359,2.0
113798,2.0
816575,2.0
3998350,2.0
200619,2.0
214259,2.0
4391349,2.0
1104766,2.0
509544,2.0
4348697,2.0
2458165,2.0
214423,2.0
323391,2.0
4429884,2.0
101277,2.0
27571,2.0
585529,2.0
2461324,2.0
253712,2.0
4421909,2.0
648644,2.0
1109432,2.0
4363842,2.0
201227,2.0
545813,2.0
203809,2.0
4359096,2.0
4348041,2.0
248456,2.0
113345,2.0
678059,2.0
4287229,2.0
4417089,2.0
828156,2.0
640625,2.0
589700,2.0
923291,2.0
540124,2.0
2040384,2.0
756180,2.0
585228,2.0
824349,2.0
1035792,2.0
256326,2.0
2340596,2.0
4472966,2.0
750096,2.0
4301953,2.0
835419,2.0
221238,2.0
1118978,2.0
4411140,2.0
529786,2.0
91901,2.0
2309099,2.0
2471809,2.0
4298217,2.0
4370734,2.0
517841,2.0
215528,2.0
249037,2.0
1096310,2.0
258178,2.0
4419168,2.0
207104,2.0
218213,2.0
317822,2.0
217392,2.0
4298662,2.0
1603735,2.0
2618782,2.0
249877,2.0
247493,2.0
533522,2.0
4037791,2.0
256227,2.0
308062,2.0
4473312,2.0
914944,2.0
583183,2.0
61821,2.0
130709,2.0
252039,2.0
339598,2.0
219491,2.0
254948,2.0
4393103,2.0
133151,2.0
542734,2.0
222744,2.0
744369,2.0
1110560,2.0
1995869,2.0
658707,2.0
783299,2.0
244542,2.0
314857,2.0
1132184,2.0
1132244,2.0
224072,2.0
780141,2.0
527669,2.0
244850,2.0
913659,2.0
525855,1.0
4187380,1.0
4329000,1.0
31142,1.0
114093,1.0
810076,1.0
884762,1.0
831516,1.0
993307,1.0
1147608,1.0
334417,1.0
561235,1.0
106146,1.0
920885,1.0
1111209,1.0
1004666,1.0
4043422,1.0
3076313,1.0
539452,1.0
240448,1.0
237139,1.0
587908,1.0
868545,1.0
275285,1.0
1107182,1.0
576443,1.0
344247,1.0
4328465,1.0
215574,1.0
237121,1.0
4378940,1.0
1110356,1.0
256891,1.0
4373623,1.0
1110139,1.0
532962,1.0
