	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_3124_8.txt	3124	8	7.22955	4.19835	6.59192	3.74385	2.03106	2.22989
alpha_rarefaction_3124_9.txt	3124	9	7.28879	4.18318	6.76272	3.93115	2.01354	2.32846
alpha_rarefaction_3470_0.txt	3470	0	7.49035	4.13255	6.50224	3.90115	2.03106	2.82414
alpha_rarefaction_3470_1.txt	3470	1	7.46216	4.07701	6.59461	3.94835	2.03106	2.71153
alpha_rarefaction_3470_2.txt	3470	2	7.64451	4.17877	6.60376	3.94835	2.03106	2.68837
alpha_rarefaction_3470_3.txt	3470	3	7.41549	4.17873	6.40624	3.94835	2.03106	2.76615
alpha_rarefaction_3470_4.txt	3470	4	7.42696	4.1763	6.72015	3.94835	2.03106	2.59985
alpha_rarefaction_3470_5.txt	3470	5	7.46579	4.18689	6.74379	3.94835	2.03106	3.05961
alpha_rarefaction_3470_6.txt	3470	6	7.31213	4.00336	6.80031	3.94457	2.02344	2.75414
alpha_rarefaction_3470_7.txt	3470	7	7.45795	4.19075	6.90008	3.94835	2.03106	3.15839
alpha_rarefaction_3470_8.txt	3470	8	7.31485	4.19046	6.80383	3.93699	2.03106	3.06499
alpha_rarefaction_3470_9.txt	3470	9	7.48647	4.18707	6.80312	3.94835	2.03106	2.40228
