	sequences per sample	iteration	D1af	D3af	D5bf	D1bf	C12	C11
alpha_rarefaction_2086_0.txt	2086	0	132.15625	79.0	84.5	105.214285714	40.75	49.6666666667
alpha_rarefaction_2086_1.txt	2086	1	144.230769231	80.4615384615	126.0	115.090909091	58.5	58.5454545455
alpha_rarefaction_2086_2.txt	2086	2	135.096774194	81.3333333333	166.428571429	105.066666667	76.75	58.0
alpha_rarefaction_2086_3.txt	2086	3	142.53125	81.2	127.75	100.105263158	62.0	46.1111111111
alpha_rarefaction_2086_4.txt	2086	4	147.53125	81.75	102.882352941	102.363636364	41.0	58.3
alpha_rarefaction_2086_5.txt	2086	5	161.785714286	83.5454545455	145.583333333	85.6470588235	38.3333333333	41.4285714286
alpha_rarefaction_2086_6.txt	2086	6	148.7	83.0	106.083333333	76.9166666667	26.5	60.6666666667
alpha_rarefaction_2086_7.txt	2086	7	154.888888889	85.4	124.461538462	95.5555555556	39.6	46.6666666667
alpha_rarefaction_2086_8.txt	2086	8	143.576923077	81.9285714286	99.75	99.1052631579	42.2	56.6
alpha_rarefaction_2086_9.txt	2086	9	153.888888889	79.2307692308	108.0	97.6	36.25	77.0
alpha_rarefaction_2432_0.txt	2432	0	151.076923077	76.0	135.0	102.8	48.1666666667	59.0
alpha_rarefaction_2432_1.txt	2432	1	148.777777778	91.0	92.6	118.15	51.1428571429	69.2
alpha_rarefaction_2432_2.txt	2432	2	172.681818182	86.4615384615	184.5	96.75	38.8571428571	69.6
alpha_rarefaction_2432_3.txt	2432	3	156.8	81.0666666667	112.071428571	119.058823529	41.25	57.0
alpha_rarefaction_2432_4.txt	2432	4	144.8125	76.6	110.526315789	106.956521739	39.6	82.3333333333
alpha_rarefaction_2432_5.txt	2432	5	150.222222222	79.0555555556	106.428571429	106.0	45.6	48.5714285714
alpha_rarefaction_2432_6.txt	2432	6	147.533333333	72.0	116.545454545	109.333333333	45.5	53.0
alpha_rarefaction_2432_7.txt	2432	7	151.884615385	100.25	146.8	94.0	57.0	47.75
alpha_rarefaction_2432_8.txt	2432	8	154.206896552	75.7142857143	129.8	114.4	42.75	60.4285714286
alpha_rarefaction_2432_9.txt	2432	9	150.6	108.0	121.5	101.545454545	40.8	53.6666666667
alpha_rarefaction_2778_0.txt	2778	0	191.789473684	81.5	139.272727273	99.9130434783	50.0	65.0
alpha_rarefaction_2778_1.txt	2778	1	157.206896552	84.0	124.111111111	101.916666667	49.5	64.1
alpha_rarefaction_2778_2.txt	2778	2	159.8	90.125	120.0	103.375	43.75	70.7692307692
alpha_rarefaction_2778_3.txt	2778	3	173.052631579	110.666666667	117.428571429	106.894736842	46.0	71.0
alpha_rarefaction_2778_4.txt	2778	4	148.45	88.3636363636	127.5	118.0	42.25	88.0
alpha_rarefaction_2778_5.txt	2778	5	159.344827586	77.5833333333	129.071428571	118.4	40.6	56.5
alpha_rarefaction_2778_6.txt	2778	6	170.161290323	86.5555555556	113.230769231	115.428571429	46.375	67.0
alpha_rarefaction_2778_7.txt	2778	7	147.941176471	81.7894736842	121.0	93.0555555556	62.2	58.0666666667
alpha_rarefaction_2778_8.txt	2778	8	163.791666667	86.7142857143	114.4	97.2608695652	56.0	92.1666666667
alpha_rarefaction_2778_9.txt	2778	9	156.777777778	86.0	156.5	92.0	43.6666666667	76.2727272727
alpha_rarefaction_3124_0.txt	3124	0	152.037037037	86.2727272727	125.076923077	96.0434782609	48.0	48.3333333333
alpha_rarefaction_3124_1.txt	3124	1	169.714285714	95.0	128.8	103.181818182	57.0	54.5714285714
alpha_rarefaction_3124_2.txt	3124	2	151.2	76.0	130.0	105.772727273	43.1666666667	64.4
alpha_rarefaction_3124_3.txt	3124	3	163.0	78.75	116.4	107.136363636	53.2	61.0
alpha_rarefaction_3124_4.txt	3124	4	150.535714286	89.6666666667	139.5	105.333333333	44.4285714286	56.5454545455
alpha_rarefaction_3124_5.txt	3124	5	148.2	96.0	110.0	106.772727273	43.8	90.1666666667
alpha_rarefaction_3124_6.txt	3124	6	156.533333333	84.5	102.769230769	108.166666667	49.125	53.1111111111
alpha_rarefaction_3124_7.txt	3124	7	163.576923077	85.5833333333	106.111111111	100.954545455	44.4285714286	54.6666666667
alpha_rarefaction_3124_8.txt	3124	8	156.0	93.3636363636	126.0	98.1304347826	47.1111111111	64.4285714286
alpha_rarefaction_3124_9.txt	3124	9	151.222222222	86.0909090909	128.111111111	102.181818182	46.0	60.3
alpha_rarefaction_3470_0.txt	3470	0	157.538461538	81.5	118.0	100.541666667	55.2	79.1111111111
alpha_rarefaction_3470_1.txt	3470	1	144.75	79.2727272727	110.461538462	102.625	55.2	71.0
alpha_rarefaction_3470_2.txt	3470	2	156.111111111	87.2727272727	111.111111111	104.434782609	55.2	57.0
alpha_rarefaction_3470_3.txt	3470	3	151.035714286	86.3333333333	169.5	102.625	52.1666666667	71.0
alpha_rarefaction_3470_4.txt	3470	4	158.5	93.6	119.0	102.625	55.2	55.5
alpha_rarefaction_3470_5.txt	3470	5	164.0	92.125	117.875	102.625	55.2	80.3
alpha_rarefaction_3470_6.txt	3470	6	153.12	81.5833333333	156.230769231	100.541666667	51.6	56.5
alpha_rarefaction_3470_7.txt	3470	7	154.206896552	102.666666667	136.25	102.625	55.2	60.0666666667
alpha_rarefaction_3470_8.txt	3470	8	169.473684211	88.1	131.230769231	102.260869565	55.2	64.7692307692
alpha_rarefaction_3470_9.txt	3470	9	158.5	86.8	130.0	104.434782609	55.2	57.0
