OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Control_mean	After_mean	Before_mean	taxonomy
288283	2.0	0.367879441171	0.427366329531	1.0	0.0	0.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
697479	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Hydrogenophaga; s__
889025	2.0	0.367879441171	0.427366329531	1.0	0.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
164612	2.0	0.367879441171	0.427366329531	1.0	0.0	2.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__; s__
496787	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
128390	2.0	0.367879441171	0.427366329531	1.0	0.0	3.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
824714	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	41.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
270263	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
361600	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	14.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
519054	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	27.5	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
531515	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	11.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
764682	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	13.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
889661	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Jeotgalicoccus; s__
68657	2.0	0.367879441171	0.427366329531	1.0	0.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
4382191	2.0	0.367879441171	0.427366329531	1.0	0.0	3.5	0.0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
641832	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	11.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
646549	2.0	0.367879441171	0.427366329531	1.0	0.0	19.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
3610691	2.0	0.367879441171	0.427366329531	1.0	1.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
581409	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	8.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
4435344	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	6.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
375059	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	9.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
1106617	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
815406	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
894774	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	8.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
4418266	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	2.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__; s__
532336	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	3.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__aminovorans
818603	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__; s__
963779	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
300432	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
992510	2.0	0.367879441171	0.427366329531	1.0	0.0	11.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
258140	2.0	0.367879441171	0.427366329531	1.0	0.0	3.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__
1108876	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	0.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
949789	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
804735	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae; g__Brevibacterium; s__
1017181	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
635216	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	4.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__
877241	2.0	0.367879441171	0.427366329531	1.0	0.0	0.5	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__aureus
1052264	2.0	0.367879441171	0.427366329531	1.0	0.0	3.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Cloacibacterium; s__
1028964	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
1088265	2.0	0.367879441171	0.427366329531	1.0	0.0	2.5	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes
937372	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
941487	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	3.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__
1059729	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	11.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
4454737	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
1062748	2.0	0.367879441171	0.427366329531	1.0	0.0	4.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium; s__
420127	2.0	0.367879441171	0.427366329531	1.0	0.0	3.5	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
1066559	2.0	0.367879441171	0.427366329531	1.0	0.0	1.5	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
1040713	2.0	0.367879441171	0.427366329531	1.0	0.0	0.5	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
217734	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus
1135861	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	2.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae; g__Dermacoccus; s__
593376	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__
4074385	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
851682	2.0	0.367879441171	0.427366329531	1.0	0.0	0.5	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__
585914	2.0	0.367879441171	0.427366329531	1.0	0.0	2.0	0.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis
940737	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
342749	2.0	0.367879441171	0.427366329531	1.0	0.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
408706	2.0	0.367879441171	0.427366329531	1.0	0.0	0.5	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__
1097359	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	5.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
903158	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	12.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__conglomeratum
42091	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	3.5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__
854272	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae
666914	2.0	0.367879441171	0.427366329531	1.0	0.0	4.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
972343	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	4.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__; s__
370736	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
2912622	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	7.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae
New.CleanUp.ReferenceOTU2	2.0	0.367879441171	0.427366329531	1.0	2.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU22	2.0	0.367879441171	0.427366329531	1.0	0.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU51	2.0	0.367879441171	0.427366329531	1.0	0.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU55	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	7.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
New.CleanUp.ReferenceOTU114	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	1.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
New.CleanUp.ReferenceOTU148	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
New.CleanUp.ReferenceOTU194	2.0	0.367879441171	0.427366329531	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU246	2.0	0.367879441171	0.427366329531	1.0	0.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
New.CleanUp.ReferenceOTU407	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	1.0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
New.CleanUp.ReferenceOTU417	2.0	0.367879441171	0.427366329531	1.0	0.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU547	2.0	0.367879441171	0.427366329531	1.0	0.0	1.5	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
New.CleanUp.ReferenceOTU690	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	7.0	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__R18-435; s__
New.CleanUp.ReferenceOTU709	2.0	0.367879441171	0.427366329531	1.0	0.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU774	2.0	0.367879441171	0.427366329531	1.0	0.0	3.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__; s__
New.CleanUp.ReferenceOTU789	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	3.5	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU819	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	10.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
New.CleanUp.ReferenceOTU820	2.0	0.367879441171	0.427366329531	1.0	0.0	1.0	0.0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
New.CleanUp.ReferenceOTU856	2.0	0.367879441171	0.427366329531	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU936	2.0	0.367879441171	0.427366329531	1.0	0.0	1.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter; s__
New.CleanUp.ReferenceOTU951	2.0	0.367879441171	0.427366329531	1.0	2.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU965	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
New.CleanUp.ReferenceOTU1063	2.0	0.367879441171	0.427366329531	1.0	0.0	1.5	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacterineae; g__; s__
New.CleanUp.ReferenceOTU1121	2.0	0.367879441171	0.427366329531	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU1161	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	4.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__; f__; g__; s__
New.CleanUp.ReferenceOTU1188	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	7.5	Unassigned
New.CleanUp.ReferenceOTU1189	2.0	0.367879441171	0.427366329531	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU1298	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	9.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
New.CleanUp.ReferenceOTU1312	2.0	0.367879441171	0.427366329531	1.0	2.5	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU1367	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	6.5	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Niabella; s__
New.CleanUp.ReferenceOTU1430	2.0	0.367879441171	0.427366329531	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU1492	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	7.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
New.CleanUp.ReferenceOTU1547	2.0	0.367879441171	0.427366329531	1.0	0.0	2.0	0.0	Unassigned
New.CleanUp.ReferenceOTU1576	2.0	0.367879441171	0.427366329531	1.0	0.0	0.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
New.CleanUp.ReferenceOTU1719	2.0	0.367879441171	0.427366329531	1.0	0.0	6.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
New.CleanUp.ReferenceOTU1723	2.0	0.367879441171	0.427366329531	1.0	0.0	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
988314	1.54411764706	0.462060786738	0.533777142531	1.0	0.5	3.5	6.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__
925494	1.3	0.522045776761	0.533777142531	1.0	0.0	2.0	3.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__epidermidis
842284	1.3	0.522045776761	0.533777142531	1.0	0.5	3.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__; s__
585419	1.3	0.522045776761	0.533777142531	1.0	0.0	0.5	32.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
287984	1.3	0.522045776761	0.533777142531	1.0	0.0	1.0	0.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__
868615	1.3	0.522045776761	0.533777142531	1.0	0.0	1.5	0.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
810167	1.3	0.522045776761	0.533777142531	1.0	0.0	1.0	0.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
870751	1.3	0.522045776761	0.533777142531	1.0	0.0	0.5	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__epidermidis
830290	1.3	0.522045776761	0.533777142531	1.0	0.0	10.5	2.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas; s__
1002005	1.3	0.522045776761	0.533777142531	1.0	0.0	6.0	17.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Kocuria; s__rhizophila
923151	1.3	0.522045776761	0.533777142531	1.0	0.0	1.0	0.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
1084157	1.3	0.522045776761	0.533777142531	1.0	0.5	0.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae
255161	1.3	0.522045776761	0.533777142531	1.0	0.0	1.0	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
70830	1.3	0.522045776761	0.533777142531	1.0	0.0	3.5	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
301131	1.3	0.522045776761	0.533777142531	1.0	1.5	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Orientia; s__tsutsugamushi
347704	1.3	0.522045776761	0.533777142531	1.0	0.0	0.5	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
813906	1.3	0.522045776761	0.533777142531	1.0	0.0	0.5	1.5	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Pandoraea; s__
984924	1.3	0.522045776761	0.533777142531	1.0	0.0	1.5	0.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
829851	1.3	0.522045776761	0.533777142531	1.0	0.0	11.0	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__
450209	1.3	0.522045776761	0.533777142531	1.0	0.0	2.5	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
380713	1.3	0.522045776761	0.533777142531	1.0	0.0	1.5	2.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
1099802	1.3	0.522045776761	0.533777142531	1.0	0.0	16.5	0.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes
779725	1.3	0.522045776761	0.533777142531	1.0	0.0	3.0	0.5	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__
441265	1.3	0.522045776761	0.533777142531	1.0	0.0	2.5	18.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
1009362	1.3	0.522045776761	0.533777142531	1.0	0.0	4.5	17.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
4312974	1.3	0.522045776761	0.533777142531	1.0	0.0	2.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
774086	1.3	0.522045776761	0.533777142531	1.0	0.0	0.5	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
865469	1.3	0.522045776761	0.533777142531	1.0	0.0	0.5	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus
New.CleanUp.ReferenceOTU57	1.3	0.522045776761	0.533777142531	1.0	0.0	1.0	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU355	1.3	0.522045776761	0.533777142531	1.0	3.5	0.0	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU1302	1.3	0.522045776761	0.533777142531	1.0	3.5	0.5	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
New.CleanUp.ReferenceOTU1655	1.3	0.522045776761	0.533777142531	1.0	0.5	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Proteus; s__
4323284	1.25	0.535261428519	0.537229301418	1.0	0.0	0.5	0.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
534507	1.25	0.535261428519	0.537229301418	1.0	0.0	0.5	0.5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__
439908	1.25	0.535261428519	0.537229301418	1.0	0.0	1.5	1.5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__
839235	1.25	0.535261428519	0.537229301418	1.0	0.0	0.5	0.5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__
New.CleanUp.ReferenceOTU667	1.25	0.535261428519	0.537229301418	1.0	3.0	3.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__[Amoebophilaceae]; g__; s__
